Q9UN86 O14531
P46527 Q15040
P46527 Q07820
P46527 Q8NBW4
P46527 P55064
P46527 Q96G23
P46527 Q8N715
P46527 Q5TEJ8
P46527 Q8N3Y3
Q9UJU6 P07947
Q9UJU6 P05783
O75716 Q9BWG6
O75716 Q96BR9
O75716 Q86YD7
O75716 O15160
O75716 P86479
O75716 Q96JM7
O75716 Q8TAP4
O75716 Q96FW1
O75716 Q9H8S9
O75716 Q05516
O75716 Q96MA6
O75716 P05813
O75716 O00499
O75716 Q9UDV6
O75716 Q9Y6A5
O75716 Q8N4L8
O75716 P35249
O75716 O94829
O75716 P35998
O75716 O15553
O75716 P49286
O75716 Q9H019
O75716 Q95460
O75716 P01130
O75716 O43820
O75716 Q5T2T1
O75716 Q9BWX5
O75716 P02652
Q9UL19 Q9UKV8
Q9UL19 Q14656
P18465 Q99519
A1A5D9 O43900
A1A5D9 Q8NBT0
Q6PIV2 P32314
Q99732 P49841
Q99732 Q15208
Q99732 O95361
Q99732 A2RRD8
Q99732 P32927
Q99732 B2RXF5
Q99732 O00180
Q6ZP80 Q92917
P09486 P55072
P03372 Q96Q77
P03372 Q9ULM2
P03372 P51617
P03372 Q9P209
P03372 P50749
P03372 Q92841
P03372 Q15562
P03372 P15311
P03372 Q92551
P03372 P21453
P03372 Q6P5Z2
P03372 Q96GE4
P12931 Q0VD86
P12931 Q9BXY8
P12931 O75360
P12931 Q9NZ81
P12931 Q96EZ8
P12931 O76083
P12931 P35222
P12931 Q9UL33
P12931 Q9NY61
P12931 Q9UKL0
P12931 Q09FC8
P12931 O95199
P12643 O95947
P12643 Q8NHY2
P12643 Q9GZU7
P12643 Q12948
P12643 P22830
Q13263 Q96BZ8
Q13263 O00401
Q13263 P10275
Q13263 P08579
Q13263 O14613
Q13263 P16083
Q8NA61 P25788
Q8NA61 P40222
Q8NA61 Q15560
Q8NA61 Q9BUZ4
Q8NA61 Q6NYC8
Q8NA61 P14678
Q8NA61 P49841
Q8NA61 O60341
Q8NA61 Q5W5X9
Q8NA61 Q86V42
Q8NA61 O76011
Q8NA61 Q63ZY3
Q8NA61 Q719H9
Q8NA61 P62333
Q8NA61 P35711
Q8NA61 Q92838
Q8NA61 O75506
Q8NA61 P13693
Q8NA61 P29466
Q8NA61 Q9HCU9
Q8NA61 Q15672
Q8NA61 Q92731
Q8NA61 P78424
Q8NA61 Q8N6T3
Q8NA61 O00155
Q8NA61 O15131
Q8NA61 O94829
Q8NA61 P23246
Q8NA61 Q9Y6X1
Q8NA61 Q9UBY5
Q8NA61 O75396
Q8NA61 Q8IYE0
Q8NA61 Q9BXU9
Q8NA61 Q9UJ90
Q8NA61 O14656
Q8NA61 P36578
Q01094 P50402
Q01094 Q5T752
Q01094 Q01844
Q01094 Q8N8X9
Q01094 P45877
Q01094 Q15628
Q01094 P49427
Q01094 Q9UKC9
Q01094 Q15053
Q14498 P08238
Q14498 P55040
Q14498 O15392
Q14498 Q96I25
Q14498 P49674
Q14498 Q8NHS4
Q14498 Q969T9
Q14498 P53801
Q14498 Q9NX53
Q9HAC8 O95863
Q9HAC8 P17024
O15344 O43639
O15344 Q04206
O15344 Q5TA81
O15344 Q07812
O15344 P62495
Q96NB3 Q6L8G9
Q96NB3 Q8N8B7
Q96NB3 P62495
Q19AV6 Q86YD7
Q19AV6 P12956
Q19AV6 Q96JB5
O14641 Q15038
O14641 Q13227
O14641 Q15040
O14641 Q96HD9
Q9HAF1 Q5TA81
Q9HAF1 O95947
Q9HAF1 Q53T94
Q15415 Q8ND90
Q15415 Q15038
Q15415 Q92567
Q15415 Q9UER7
Q15415 Q9UKJ5
Q15415 P46108
Q15415 Q9H9D4
Q15415 Q07002
Q15415 Q6ZVT0
Q15415 P25445
Q15415 Q9NP55
Q15415 P0CG20
Q15415 Q9UII6
Q15415 Q15572
Q15415 P40199
Q15415 Q8TEB7
Q15415 Q9Y225
P61586 Q8IX15
P61586 P54725
P61586 P08631
P61586 Q96NE9
P61586 Q15007
P61586 Q9UBD5
Q7LG56 Q9UBX5
Q9H4P4 Q9NPJ6
Q9H4P4 Q5W5X9
Q9H4P4 O14633
Q9H4P4 P54725
Q9H4P4 P28562
Q9H4P4 Q9UHB4
Q9H4P4 Q99594
Q9H4P4 Q9BXI3
Q9UBE0 P43115
Q9UBE0 Q99961
Q13547 P63104
Q13547 Q8IX15
Q13547 Q5JST6
Q13547 P35372
Q13547 Q9BXK5
Q13547 P57086
Q13547 Q9GZX7
Q13547 P49768
Q13547 O75177
Q13547 P26641
Q13547 Q5T7W7
Q13547 Q14451
Q13547 Q6P5X5
Q13547 O43914
Q13547 O43918
Q13547 Q8IWZ8
Q13547 O60248
Q13547 P05026
Q13547 O95837
O95365 Q15038
O95365 P61088
O95365 P20138
O95365 P78543
O75586 P18545
P06899 P19013
P06899 Q9BYE7
P06899 Q96D15
P04908 Q9NWQ8
Q9UKJ5 Q99757
Q9UKJ5 P49407
Q9UKJ5 O43251
Q9UKJ5 Q9UHP6
Q9UKJ5 Q9UK45
Q9UKJ5 Q0D2K3
Q9UKJ5 P27449
Q9UKJ5 Q6DKI2
Q9UKJ5 Q9BXJ1
Q9UKJ5 P45381
Q9UKJ5 P01730
Q9UKJ5 Q14978
Q9UKJ5 Q6SZW1
Q9UKJ5 Q8NFA2
Q9UKJ5 Q08AH1
Q9UKJ5 D6RGH6
Q9UKJ5 Q99954
Q9UKJ5 P28566
O43516 Q15645
O43516 P63279
O43516 O75031
O43516 Q01167
P08631 O43639
P08631 Q9H0R8
P08631 Q9HAT0
P08631 Q9H6Z9
P08631 P33240
P08631 Q13162
P08631 Q86WP2
P08631 O00623
P08631 Q8TAS1
Q8NE86 Q9NQT4
Q99697 Q9HAU4
Q99697 Q13111
Q99697 A0MZ66
Q99697 Q9P2B4
Q96SB4 P13196
Q96SB4 Q99932
Q96SB4 Q00613
Q96SB4 O75528
Q96SB4 O14788
Q9NPJ8 P68431
Q9NPJ8 Q96SI9
Q9NPJ8 P01189
Q9NPJ8 Q12918
Q13033 Q96FW1
Q13033 P18887
Q9BRV8 Q9BQD3
Q9BRV8 P01241
P45880 Q96EZ8
O95684 P17544
Q14318 Q9NUL5
Q14318 P54253
Q14318 Q9HBE1
Q14318 Q8IXM6
Q14318 Q9UHA3
Q14318 P31944
Q14318 Q96EB1
P49901 Q12800
P49901 Q8IX15
P49901 P07900
P49901 Q96Q77
P49901 O95630
P49901 P15531
P49901 Q9P0N9
P49901 Q8TAI1
P49901 Q9BV90
P49901 P10599
P49901 Q9UKL0
P49901 Q86WH2
P63167 Q9H257
P63167 Q08AM6
P63167 P63000
P63167 O75821
P63167 P18084
P63167 Q9UHA3
P37235 P55040
P37235 Q9BT92
P37235 P06493
P37235 Q96GD4
P37235 Q5I0X4
P37235 Q9BV68
P37235 Q8WTR7
P37235 O95070
P37235 Q8IZU1
Q9NP66 P78358
Q9NP66 Q9Y333
Q9NP66 O00401
Q9NP66 Q96FW1
Q9NP66 Q2TAC2
Q9NP66 P25445
Q9NP66 Q9NR55
Q9NP66 P10826
Q9NP66 P29353
Q9NP66 P28300
Q9NP66 P46781
Q9NP66 Q96SB3
Q9NP66 Q9HB07
Q9NP66 Q9UPN7
Q9NP66 Q7L8A9
Q5JST6 Q9UBB9
Q5JST6 Q9Y6K9
Q5JST6 O43186
Q5JST6 P59991
Q5JST6 Q9Y5V3
Q5JST6 P41227
Q5JST6 Q9NT62
Q5JST6 Q06830
Q5JST6 P27797
Q5JST6 Q15475
Q5JST6 Q99576
Q5JST6 O95159
O95833 P17152
O95833 Q5SWW7
O94842 Q15038
O94842 Q9NVN8
Q96NS8 Q86UV6
P22001 Q8TAP4
P22001 P47900
P06748 Q6L8G9
P06748 Q8IX15
P06748 P13196
P06748 P28799
P06748 P17535
P06748 P47224
P06748 Q9NPG2
P06748 P62508
P78396 Q8NHY3
Q86U70 P49760
Q96B67 P25786
Q96B67 O43251
Q96B67 P10809
Q96B67 Q9BSJ6
Q96B67 P21757
Q96B67 P22061
Q9NQT4 P54274
Q9NQT4 Q92993
Q9NQT4 Q8NEC5
Q9NQT4 Q5W5X9
Q9NQT4 P51959
Q9NQT4 Q8NDC0
Q9NQT4 Q8N9I9
Q9NQT4 Q00613
P06493 Q9HC52
P06493 Q5T752
P06493 P27348
P06493 Q5T4F4
P06493 O14764
P06493 P12104
P30307 O15160
P30307 Q9NSC5
P30307 P49366
P30307 Q9Y371
P30307 Q2TAL8
P30307 O15145
P30307 Q5T6M2
Q9HC62 P18848
Q9HC62 Q8IXK0
Q9HC62 O75143
Q9HC62 Q9GZQ3
Q5JTB6 P49247
Q96JB5 P26441
O75886 Q92997
O75886 Q9Y5A6
O75886 Q8NF64
O75886 Q01524
O75886 Q6Y1H2
O75886 Q13247
Q6VB84 O43765
Q6VB84 P24385
Q96MF2 Q5T5A8
Q96MF2 Q86V42
Q96MF2 Q8TAP4
Q96MF2 P17275
Q96MF2 P98179
Q96MF2 Q9NYP9
Q96MF2 Q2TAL6
Q96MF2 Q6L8H1
Q96MF2 Q12899
Q8N9Q2 Q96BZ8
Q8N9Q2 Q9H9H4
Q8N9Q2 Q86YT5
Q8N9Q2 Q96TC7
Q8N9Q2 A5X5Y0
Q9HAT0 Q8WWY3
Q9HAT0 Q9H8W4
Q9HAT0 P08670
Q9HAT0 O15156
Q9HAT0 Q13404
Q9HAT0 P25789
Q9HAT0 P52757
Q9HAT0 Q96HV5
Q9HAT0 Q8TAV4
Q9HAT0 Q8NDH3
Q9HAT0 P49747
Q9HAT0 Q9H4M9
Q9BRP8 Q9UNL4
Q66K80 Q8NBZ0
P26715 P10398
P26715 O00303
P26715 Q01664
P26715 P16070
Q9UBB9 Q9H8W4
Q9UBB9 Q9H190
Q9UBB9 Q96BZ8
Q9UBB9 Q99757
Q9UBB9 Q96BA8
Q9UBB9 Q96IX9
Q9UBB9 Q3LI66
Q9UBB9 Q92769
Q9UBB9 Q15797
Q9UBB9 P61981
Q9UBB9 Q8IWL3
Q9UBB9 Q16665
Q9UBB9 Q49A26
Q9UBB9 P30154
Q9UBB9 P30281
Q9UBB9 Q5XKE5
Q9UBB9 P19878
Q9UBB9 Q9NQM4
Q9UBB9 Q9H211
Q9UBB9 P55212
Q9UBB9 Q9C004
Q9UBB9 Q15291
Q9UBB9 Q9Y5E9
Q9UBB9 O43699
Q9UBB9 O43566
Q9UBB9 P09104
Q9UBB9 P11836
Q01638 Q15038
Q01638 Q8N7H5
Q01638 Q9BVI4
P67775 O95751
P67775 Q5TA81
P67775 Q9Y3C0
P67775 Q9BZL3
P67775 Q01081
P67775 P34741
P67775 P21980
P67775 Q8NFW5
P67775 Q9Y6N9
P67775 Q96QK1
P67775 Q15438
P67775 Q9UGK8
O43815 P55273
O43815 Q96D15
Q16568 Q96EV8
Q16568 Q12796
Q15819 O00629
P54646 Q0VD86
P54646 P63000
P54646 O14777
P54646 Q9NS73
P54646 Q63ZY3
P54646 O95678
P54646 O95295
P54646 O43929
P54646 P49789
P54646 A9UHW6
P54646 O95070
P54646 Q16849
Q92989 Q6PL45
Q8IYX3 O14745
Q8IYX3 Q8WW22
Q8IYX3 Q8IWE4
Q99551 Q9BW66
Q5SQN1 Q68D86
Q5SQN1 Q9BUZ4
Q5SQN1 P23284
Q08499 Q96MT8
Q08499 Q8NBZ0
Q08499 P52597
Q8N3L3 Q68D86
Q8N3L3 Q9BYQ3
Q8N3L3 Q9GZT8
Q8N3L3 Q96EB6
Q8N3L3 Q8TAP4
Q8N3L3 Q9BXN2
Q8N3L3 Q9NWB1
Q8N3L3 O00264
Q8N3L3 O95361
Q9UJV9 Q5TA76
Q9UJV9 Q8NE01
Q8TBN0 Q8NEC5
Q8TBN0 Q13573
Q8TBN0 Q92905
Q8TBN0 Q03989
Q8TBN0 Q16576
Q8TBN0 Q96K21
Q9BTC8 P54253
Q9BTC8 P05783
Q9HBM6 Q9BSI4
O75348 P61956
O75348 Q6L8H2
O75348 Q9UK80
Q8N9I9 Q9UHD9
Q8N9I9 P35226
Q7L775 Q6P1J9
Q7L775 Q9NPI6
Q7L775 Q99633
Q7L775 P14618
Q7L775 Q9C086
Q7L775 Q9UKK6
Q7L775 P78352
Q7L775 Q9Y4A8
Q7L775 Q15027
Q7L775 Q9BT67
Q7L775 Q9UF47
P51843 Q68CZ6
Q6P1L6 Q8IXJ6
Q6P1L6 Q99958
Q9Y6K1 Q0VD86
Q9Y6K1 O95183
P35227 Q6NT76
P35227 Q8IW19
P35227 Q9NVD7
P35227 P42677
P24864 A6NEM1
P24864 P23921
Q08050 Q8WWN9
P42574 O14744
P42574 P53350
P42574 Q9BUJ2
P42574 Q8IV63
Q9P0W2 Q8ND90
Q9P0W2 Q9Y4K3
Q9P0W2 Q9BYQ0
Q9P0W2 P23528
Q9P0W2 Q9Y4Z2
Q9NPJ6 P60328
Q9NPJ6 P50542
Q9NPJ6 Q8N9N8
Q9NPJ6 Q96H20
Q9NPJ6 Q13882
Q9NPJ6 P52744
Q9NPJ6 O43318
Q9NPJ6 Q9P2Z0
Q9NPJ6 Q9HA38
Q9NPJ6 Q7KZI7
Q9NPJ6 Q15437
Q9NPJ6 P31751
Q9NPJ6 P20336
Q9NPJ6 Q9Y676
Q9NPJ6 Q9BYD3
Q9NPJ6 O95297
Q9NPJ6 Q99895
Q9NPJ6 P35712
Q9NPJ6 Q96FE5
O43820 Q12846
O43820 Q86X02
Q6P1J9 P63000
Q6P1J9 P62837
Q6P1J9 Q9ULZ3
Q6P1J9 O43557
Q6P1J9 Q86Z20
Q96PB7 Q8N9N8
Q14094 Q6ZN57
Q8ND90 Q9H257
Q8ND90 P55040
Q8ND90 O76081
Q8ND90 O75031
Q8ND90 P56545
Q8ND90 O95967
Q8ND90 Q9UHP6
Q8ND90 Q13043
Q8ND90 Q8N668
Q8ND90 Q96ES7
Q8ND90 Q9H9H4
Q8ND90 Q8NA54
Q8ND90 P15531
Q8ND90 P62195
Q8ND90 P35226
Q8ND90 Q99986
Q8ND90 Q9UJ70
Q8ND90 Q86UD4
Q8ND90 Q8N726
Q8ND90 P25445
Q8ND90 Q01968
Q8ND90 Q9UKB1
Q8ND90 Q9NWS0
Q8ND90 O14817
Q8ND90 O60844
Q8ND90 Q96SI9
Q8ND90 O43734
Q8ND90 Q9H668
Q8ND90 Q96EQ8
Q8ND90 Q8WXD5
Q8ND90 Q14739
Q8ND90 O14863
Q8ND90 Q9UBB6
Q8ND90 O14544
Q8ND90 Q6RSH7
Q8ND90 Q9UIB8
A2RU14 Q15796
P12004 O43765
P12004 P21673
P12004 Q8TAI1
P12004 Q9UIV1
P12004 Q96CW1
P12004 Q15173
P12004 Q8WUE5
P12004 Q14677
P12004 Q8N0V3
Q9NPB6 Q9BYQ2
Q9NPB6 O43353
Q9NPB6 Q07352
Q96D09 Q5JTV8
Q99757 O43639
Q99757 Q9H0R8
Q99757 Q9NUL5
Q99757 Q2WGJ6
Q99757 Q96CV9
Q99757 Q8N7W2
Q99757 Q13573
Q99757 Q92997
Q99757 Q96AP0
Q99757 P49247
Q99757 O96006
Q99757 Q96LM6
Q99757 Q9NVN8
Q99757 Q9UKK6
Q99757 P25787
Q99757 Q9UBF6
Q99757 P51608
Q99757 P02776
Q9BSL1 Q96EV8
Q9BSL1 P02792
Q9BSL1 Q5BJH2
Q9C040 Q9H0F7
Q8NE01 Q13287
Q8NE01 P26196
Q8NE01 Q9UBU9
Q8NE01 O00241
Q8NE01 A2VCK2
Q8NE01 O95361
Q8NE01 Q8NAM6
Q8NE01 Q13228
P62330 Q8NI38
P62330 P17987
Q12841 Q16543
Q12841 P02511
Q12841 P78424
P01137 Q96EB6
P01137 Q8NEA9
P01137 Q02040
P01137 Q96M61
P01137 Q96AQ9
P01137 Q9BYU1
Q9UBI4 Q2WGJ6
Q9UBI4 P60900
Q969H0 Q9UHP6
Q969H0 Q8NAV1
Q969H0 O95199
Q9NXK6 O75143
P20774 Q9NSC5
Q9BPX7 Q9Y295
P26045 O60504
P26045 Q9Y5B8
P26045 Q9H9D4
P26045 Q9NWS6
P26045 O95999
P26045 P21580
P26045 O95760
O43823 P0C870
Q15645 P40222
Q15645 Q16543
Q15645 Q9HD26
Q15645 P08670
Q15645 P62837
Q15645 P43115
Q15645 O15392
Q15645 Q9BW66
Q15645 Q8WYA6
Q15645 O75177
Q15645 Q8NHY2
Q15645 O95292
Q15645 Q9BUL9
Q15645 Q15019
Q15645 P14316
Q15645 Q68G74
Q15645 Q7L591
Q15645 P20265
Q15645 P61970
Q15645 Q14978
Q15645 Q5JT25
Q15645 Q92541
Q15645 Q9NVV4
Q15645 O75531
Q15645 Q12893
Q15645 Q66K74
Q15645 Q9NXN4
Q9BYE7 Q9BSU1
P31994 P25788
Q14141 Q99816
Q14141 Q3SYF9
Q14141 O00148
Q14141 P06454
Q14141 P62277
Q14141 Q9NZ32
Q14141 Q8N3J5
Q9BWN1 Q8TD31
Q9BWN1 Q9NWM8
Q9UF11 Q8WWW0
Q9UF11 O75525
Q9UF11 O75603
Q9ULM2 Q15041
Q9ULM2 Q8N8B7
Q9ULM2 Q8IXK0
Q9ULM2 Q5T752
Q9ULM2 Q86U06
Q9ULM2 Q53HV7
Q9ULM2 Q16881
Q9ULM2 Q8NHY3
P29972 Q9HC52
P29972 Q9BUZ4
P29972 Q13287
P29972 Q9HD26
P29972 P46108
P29972 P62258
P29972 Q96AP0
P29972 P11142
P29972 Q96GM5
P29972 P63261
P29972 P78337
P29972 O14745
P29972 Q12929
P29972 P20248
P29972 P42224
P29972 P48443
P29972 Q9UIH9
P29972 Q99814
P29972 Q9H4D5
P29972 Q8WXD5
P29972 O95361
P29972 P35268
P29972 Q13066
Q6ICB0 P32121
Q6ICB0 Q92769
P78380 P61019
P61956 Q9UDV6
P61956 Q06187
P61956 P61006
P61956 Q92630
P61956 Q9Y5L2
P61956 Q2KHT4
P61956 Q9BQA1
Q99684 Q9Y4K3
Q99684 P49407
Q99684 P46108
O76075 Q9NP55
P84022 Q9BWG6
P84022 P18848
P84022 Q01844
P84022 Q96CG3
P84022 Q92838
P84022 Q9Y4L5
P84022 O75379
P84022 Q9UKB1
P84022 Q92882
P84022 Q12884
P84022 Q8NB16
P84022 Q15582
Q86U28 Q7L8A9
Q6BCY4 O43639
Q6BCY4 P14618
Q6BCY4 O00233
Q6BCY4 Q7Z7H8
Q6BCY4 P52789
P62333 P49910
P62333 P29466
P62333 O96006
P62333 O43242
P62333 Q9Y5Y2
Q9BYD2 P86480
Q9BYD2 Q96S55
Q9BYD2 Q8WWX9
P54760 Q0D2H9
P54760 P52565
O00444 P07900
O00444 Q14106
A2RTY3 Q8IWE2
P09012 Q8IX15
P09012 P07900
P09012 O00401
P09012 Q15831
P09012 O95947
P09012 Q13404
P09012 Q15528
P09012 Q9BVI4
P09012 Q96S82
P09012 Q68G74
P09012 O43739
P09012 P06702
P09012 Q9UMR2
Q9BV68 Q12800
Q9BV68 P10301
Q96SL4 P21145
Q96SL4 Q9UKT8
Q96SL4 Q9UIH9
Q8WV24 Q9NQX5
Q8WV24 P40425
Q8WV24 Q08752
Q8WV24 Q99988
Q6ZUT1 Q15560
Q6ZUT1 Q9NP31
Q6ZUT1 Q07820
Q6ZUT1 Q15024
Q6ZUT1 Q9ULM6
Q6ZUT1 O43711
Q6ZUT1 Q6UXT8
Q9Y5V3 Q9BYQ2
Q9Y5V3 P49407
Q9Y5V3 O00471
Q9Y5V3 P52597
Q9Y5V3 P68104
Q9Y5V3 P26641
Q9Y5V3 O75496
Q9Y5V3 P61073
Q9Y5V3 Q8TBB5
Q9Y5V3 P04632
Q9Y5V3 Q2KHM9
Q9Y5V3 Q969M3
Q9Y5V3 Q7Z6R9
Q9Y5V3 O15143
Q9Y5V3 Q4KMQ1
Q5TA79 Q9BSI4
Q5TA79 P11142
Q5TA79 P08579
Q5TA79 Q9BSW2
Q5TA79 P19878
Q5TA79 P49411
Q5TA79 Q96DA0
Q5TA79 Q02548
Q5TA79 Q14990
Q5TA79 P53801
Q5TA79 Q6ZMK1
Q5TA79 Q9NQ92
Q5TA79 Q9NZQ0
Q14161 Q96EC8
Q9BXY8 Q8WWW0
Q9BXY8 O60504
Q9BXY8 Q9HC98
Q9BXY8 Q7L5N1
Q9BXY8 Q96D59
Q9BXY8 P13073
Q9BXY8 Q9BW11
Q9BXY8 P05937
Q9BXY8 Q9UJY4
Q9BXY8 Q8NBT2
Q9BXY8 Q96BI1
Q13064 Q9H2G9
Q13064 A5D8V6
Q13064 Q8NEA9
Q13064 Q96EZ8
Q13064 Q9NX63
Q13064 Q05D60
Q13064 O43524
Q13064 Q9NXC2
Q13064 Q6NUJ2
Q13064 Q9BUE0
Q13064 O00155
Q13064 O00204
Q13064 Q96RK4
Q13064 Q9HAT8
Q13064 Q9Y478
Q13064 P78368
Q13064 P05413
Q13064 P04004
Q9NW38 P63104
Q9NW38 Q01081
Q9NW38 Q9UK45
Q9NW38 P14618
Q9NW38 Q13362
Q9NW38 Q8N423
Q9NW38 Q13232
Q9NW38 P18085
Q9NW38 Q14296
Q9NW38 P04731
Q9NW38 Q9NX40
Q66K89 Q9Y3M9
O43561 Q9BSW7
Q14938 Q01524
O75419 P05187
O75419 O00571
Q8N6T3 Q96EZ8
Q8N6T3 Q9H8S9
Q8N6T3 Q13618
Q8N6T3 P0C0S8
Q8N6T3 Q9Y3D8
Q8N6T3 P49643
Q8N6T3 Q14515
Q8N6T3 Q13310
Q9Y5X0 Q8N5M1
Q9Y5X0 Q9BVL2
O15205 Q9NRD5
O15205 Q8IW36
Q9BRL7 P51451
Q9BRL7 P59901
P49005 P53990
P49005 Q2TAL6
P49005 P09681
Q9HCU8 P59991
Q9HCU8 Q9BYQ2
Q9HCU8 Q08752
Q9UHG0 P53673
P43694 Q99497
Q13426 P55040
Q13426 Q13131
Q13426 Q86VR2
Q13426 Q17RB0
Q13426 Q15051
Q14849 Q86VS8
Q9Y5Y2 Q8N8B7
Q8N4P3 Q8WWY3
Q8N4P3 Q9Y3C0
Q8N4P3 Q13227
Q8N4P3 Q15019
Q8N4P3 Q8WVC0
Q8N4P3 Q15653
Q8N4P3 Q01664
Q9BYQ3 P63208
Q9BYQ3 Q13131
Q9BYQ3 Q01844
Q9BYQ3 Q96MT8
Q9BYQ3 P24278
Q9BYQ3 Q9GZX7
Q9BYQ3 Q14240
Q9BYQ3 P68104
Q9BYQ3 Q8N4L8
Q9BYQ3 O43734
Q9BYQ3 Q6ZUS5
Q9BYQ3 Q9BZL4
Q9BYQ3 Q15435
Q9BYQ3 O75367
Q9BYQ3 Q3ZCT1
Q9BYQ0 P78358
Q9BYQ0 P40763
Q9BYQ0 Q05D60
Q9BYQ0 P06730
Q9BYQ0 Q96GX9
Q9BYQ0 O75603
Q9BYQ0 Q9BQ70
Q9BYQ0 O43504
P0CG47 Q9BQD3
P0CG47 Q92692
P0CG47 Q13362
P0CG47 Q96PU4
P0CG47 Q16649
P0CG47 P06729
P0CG47 Q8N165
P0CG47 Q6NXT4
P0CG47 Q9P0K8
P0CG47 P16298
O75841 Q8N5M1
Q13541 O15392
O60563 P48047
O60563 Q9Y6E7
Q969U6 Q13950
Q9Y6X1 Q5BKY6
Q01524 P35638
Q01524 Q9BTE3
P56545 Q96BA8
P56545 P46108
P56545 Q9BQ89
P56545 Q9H492
P56545 Q7Z7H3
P56545 P57081
P56545 Q9UBL3
P56545 Q7Z419
P56545 Q32M84
P56545 Q8N9S9
P56545 Q8IUN9
P56545 Q9Y2Y9
P56545 P42226
O43924 P53350
O43924 O43281
O43924 Q7Z6R9
O43924 P0CW24
P36405 O43639
Q9HBW0 Q6NYC8
Q9HBW0 O15117
P63208 O43639
P63208 O95751
P63208 Q04206
P63208 Q9NU19
P63208 Q96C00
P63208 Q9UBY9
P63208 O75971
P63208 Q9UIV1
P63208 Q9NQX5
P63208 Q9NPG2
P63208 Q8TCT9
P63208 O75800
P63208 O43242
P63208 Q9UIL1
P63208 P20155
P63208 Q6UX98
P63208 Q14CZ7
P63208 O75459
P63208 Q6P9A3
P63208 O00139
P63208 Q8NAX2
Q5FWF7 Q96EY8
P51687 P49761
P51687 Q9UIB8
Q69YI7 P98170
P27482 P20248
Q3SY00 Q6NT76
Q3SY00 Q64LD2
Q3SY00 P54849
Q3SY00 P14923
Q3SY00 O15315
Q3SY00 Q49AN0
P43361 P51668
P43361 P35900
P43361 Q14990
P43361 P01588
P43361 Q9Y421
O43914 O14796
O43914 P55884
Q8N0U6 Q5JVS0
Q8N0U6 Q9BZE7
Q8N0U6 Q96L33
Q8TEJ3 Q14D33
Q9BUI4 P98170
Q9BUI4 P30154
Q9BUI4 P55735
Q96L14 O60504
Q96L14 P60328
Q96L14 P43365
Q96L14 Q5T749
Q96L14 Q9UIV1
Q96L14 Q13427
Q96L14 P98066
Q96L14 Q86SE5
Q96L14 P02795
Q96L14 P09382
Q96L14 P62072
O14633 P25786
O14633 Q9BXS5
O14633 Q8N9N8
O14633 P46109
O14633 A1L429
Q9Y5Y7 Q9BSW7
Q0P5N6 P40222
Q9BRT9 Q14584
Q03393 Q14195
Q03393 Q96DU3
Q8N8U2 P62258
Q7Z6M2 Q99543
Q9UKX7 Q9NXC2
Q9UKX7 Q9BTE3
Q9UKX7 P07195
Q9UKX7 Q712K3
Q9Y3B2 O43765
Q9Y3B2 Q9H0I2
Q9Y3B2 Q9H190
Q9Y3B2 P45973
Q9Y3B2 Q9BYG4
Q9Y3B2 P46736
Q9Y3B2 O75022
Q8WWW0 P55040
Q8WWW0 Q5TA81
Q8WWW0 O95967
Q8WWW0 Q13227
Q8WWW0 P54619
Q8WWW0 O14879
Q8WWW0 Q14011
Q8WWW0 Q8N8X9
Q8WWW0 Q02363
Q8WWW0 Q9Y5K6
Q8WWW0 O14735
Q8WWW0 Q13588
Q8WWW0 Q99832
Q9Y297 Q9GZT8
Q9Y297 P52744
Q9Y297 Q96S90
Q9Y297 Q7Z3Y7
Q9Y297 P13682
P30989 P37198
Q9UJC3 P27487
Q9UJC3 P29034
Q9UJC3 Q8IZC7
Q9NY43 Q9Y5B8
Q9NZV7 P51668
Q06520 O15379
Q06520 O76011
Q06520 Q00013
P10916 P13498
O75607 Q8IWE2
P07766 P04629
P43403 Q86XR8
P43403 O43583
P68036 Q96BZ8
P68036 P98066
P68036 P35908
P68036 Q13625
Q86TA1 Q9Y217
Q96CJ1 Q9NVT9
O14931 P52655
P61619 Q0VD86
P61619 O76081
P61619 Q8IWL3
Q8IWD4 P06733
P08670 P13196
P08670 P15173
P08670 Q15369
P08670 O95198
P08670 Q9UKB1
P08670 Q9BWD3
P54727 Q9HC52
P54727 P27658
P54727 Q9Y5A6
P54727 Q96DC9
Q13480 Q5T752
Q13480 Q8N9N8
Q13480 Q9ULZ3
Q13480 P0CE72
Q13480 P05141
Q13480 P08887
Q9ULZ2 Q16656
Q9ULZ2 P48668
Q9NVV2 Q6NUQ1
Q9NVV2 Q8N5F7
Q9NRQ2 Q14790
Q9NRQ2 P11049
Q9NRQ2 Q9BZ67
P61289 P14678
P61289 P07947
P61289 P07910
P61289 Q96DC9
P61289 Q9Y5X4
P61289 O43502
P61289 Q8TC20
P61289 Q9H3H3
P61289 O43704
P61289 Q9H211
P61289 Q9Y248
Q8TBK6 Q6NT76
Q8TBK6 Q9BSI4
Q8TBK6 Q92993
Q8TBK6 Q15041
Q8TBK6 Q8N8B7
Q8TBK6 Q8TD31
Q8TBK6 Q9BVV2
Q8TBK6 Q15796
Q8TBK6 O14530
Q8TBK6 Q05516
Q8TBK6 P57086
Q8TBK6 Q9NZQ7
Q8TBK6 Q9P2K5
Q8TBK6 P20591
Q8TBK6 O15389
Q8TBK6 P33032
Q8TBK6 P61247
Q8TBK6 Q99954
Q00994 P28799
