Q08001 P32776
P20434 P40482
P38162 P32526
P39720 P40008
P36125 P19880
Q12462 P10507
P53184 P21192
P41920 Q12121
P32629 Q12530
P40155 P27801
Q02969 Q05166
Q02773 Q08280
P04039 P32837
P25641 P33448
P16151 P53622
P32800 P07269
P33760 P53320
P39707 P41800
P47112 P22214
Q03694 P47026
P80667 Q03630
P09457 P39702
P32331 P53039
Q06385 Q03373
P40368 P48567
P29340 Q06096
P20048 P25042
Q06644 P08638
P40090 P40061
P35844 P07276
Q12408 Q12346
P53847 Q08931
P34072 P06787
P06208 P28496
P46965 P32319
P15367 P36051
Q03554 P08638
P11075 P33895
P29340 P35200
P25568 Q12184
P53112 Q04329
P50091 P08466
P08638 P40858
P40155 P47025
P27801 Q12523
P39010 P22336
P32800 Q06385
P05066 Q04370
P39727 P19658
P17261 P32833
P38211 Q04751
P39904 P07266
P25646 P53146
P07284 P53243
P40094 Q05040
Q02896 Q02725
P32796 P41811
P32916 P39526
P38334 Q12003
Q06651 P36775
Q08920 P40003
Q04767 P17106
P48559 P38962
P22138 P47117
P36062 P16661
P53184 P41543
P46985 P53507
Q05919 P53061
Q08109 Q04083
Q03308 P53721
Q06107 P43601
P39715 Q04410
P00427 P38137
P32504 Q12324
Q08280 P47133
P47064 P25045
P40509 P41318
P43560 P53061
Q02793 P46670
P04147 P25365
P39108 P40567
P27514 P29340
Q03694 Q12511
P32613 P53112
P36039 Q06892
Q06405 P43614
P32386 P53320
P41806 P36060
P38292 P27705
P40155 P53168
P47064 P27796
P40515 P34230
Q08199 P53061
Q06032 Q12527
P32800 Q04458
P36149 P38207
P38176 P38353
P28795 Q08484
P34111 Q03860
P32939 P12695
P39702 P21190
Q04472 P38694
P38958 P35181
P53303 P22023
P36130 P53093
P07248 Q06179
Q12527 P23644
P22803 Q04675
P30902 P40501
P43583 Q01163
P29496 P47025
Q03322 P33411
P32912 P38341
P07278 P12686
Q03860 P21951
P40094 P53218
P26793 P40350
P53121 P00175
P38682 Q06163
P39522 P22148
P40152 P32500
Q12462 P38114
P15367 P29469
P40161 P39108
P39107 P40090
Q08004 P39108
P29340 Q03798
Q03784 Q08001
Q06616 P15180
P48415 P49686
P53507 Q12431
P32913 P05626
Q07418 P32910
Q04226 P36010
P32524 P80667
P13586 P28795
P38714 Q03730
P38991 P38812
Q12386 Q02725
Q08548 Q12374
P38878 P21657
Q12301 P32830
Q01649 P14359
P53248 P09547
P53129 P35177
Q06205 P25639
P32912 P40018
P39743 Q12389
P16658 P28795
P50108 P06774
P38198 Q08227
P43563 Q12171
P27514 P12383
Q06410 P21190
P37292 P53951
P32833 P38745
Q05568 Q12284
P18494 P32343
P37302 P21190
Q6WNK7 P41806
P80235 P37020
P35056 P38826
P53112 Q12154
Q12270 Q03899
P18759 P25382
P27692 Q04370
P11986 P38255
P39524 P42940
P43621 Q06819
P10834 P06701
P36168 P05375
P36130 P38137
P80667 P40018
P38335 P36523
P14904 P53224
P13711 Q06686
Q12524 P49334
P38182 P36531
P03874 Q08921
Q12233 P25303
P10834 P38121
P32912 Q02773
Q07549 Q05043
P39106 Q12520
Q06497 P18239
Q12063 Q05568
P47064 Q12255
P38810 Q12349
P32803 P38164
P38176 P40482
P53622 Q08182
P38356 P40509
Q12462 P05759
P38323 P53267
P46985 Q06681
Q05871 P48525
P14359 P32774
Q12443 P25345
P32913 Q05583
P43555 P53073
P80667 Q08548
P38069 P43614
P46674 P16639
P53184 P35176
Q08215 Q04458
P39006 P53146
Q06675 P53220
P40155 P32386
P38821 Q04341
P53223 P23542
P22336 Q04410
P40030 P36125
P32629 Q06217
P40318 P39718
P38261 Q02516
P38742 P28519
P39524 P38170
P80667 Q06892
P38755 P36060
Q03579 Q07807
Q04377 P21825
P32476 P38873
P14772 P46970
P46983 P48360
P38555 P16370
P12383 P47166
P53930 P32916
Q05050 P36121
Q07540 P40161
P07560 Q08215
P39704 P29055
P53747 P41806
P21538 P18962
P35197 Q03103
P81449 P40395
P39704 P53950
P46983 P53860
P38292 P40097
Q05568 P38301
P38555 P50874
P17891 Q04491
P05066 P53947
Q07468 P53878
P53540 P35996
Q08457 P40071
Q05568 Q12346
P25635 P12612
P16370 P34227
P49687 P17261
P46983 Q04835
P38137 P35181
Q00539 Q08280
P31412 P52553
P38292 P19735
Q07418 P14359
P32526 P25846
P38865 P38872
P25584 Q12144
P39678 P40825
Q12236 P38358
P40968 P53146
P38286 P46983
Q07468 Q02486
P40026 Q08227
P23542 Q06011
P33760 Q6WNK7
P38910 P46947
P09119 P27636
P38137 P49775
Q12527 P34232
P36149 P28239
Q12382 Q08444
P38182 Q03723
Q05541 Q99385
P43560 P32790
P25694 P40501
P27614 P38839
P42836 P38210
Q03660 P18962
P53192 P25580
Q03824 Q08199
P40155 Q07541
P38121 P46982
Q05871 P28241
P27796 P38810
Q06405 P46673
P38137 P38335
Q08236 P16664
Q04651 P40957
P21957 P36116
P05066 P32800
Q12524 Q00453
Q99394 P25694
Q05568 P48567
Q03697 P32454
Q05779 P41910
Q02767 P38770
P38273 Q03020
P22804 P38921
Q12003 P32379
P53079 Q12003
Q00684 P53224
P81449 Q07541
P16658 Q06169
P50091 P38878
Q08702 P38428
P14359 P53093
P39704 P04050
P11746 P53951
Q03790 P32386
P38153 P32898
P38855 Q04410
Q08951 P38329
Q12527 P53973
P38736 P36051
P53633 Q12030
P36163 Q08550
P27796 P48415
Q12404 P00045
P32800 P00045
P47166 Q03790
Q12039 Q04338
P40557 P28737
P52920 P00927
P46682 P42951
Q12530 Q99287
P40098 P40527
Q12262 Q12089
P07560 Q03337
P38714 P21951
P40155 P53267
P40161 Q03691
P00410 P40160
Q02969 P26755
P40003 P41544
P53184 Q08754
P38736 P41318
P25641 P46983
P38292 P32863
P46989 P34232
Q12154 P32657
Q99190 P36131
P53079 P43636
Q04377 P53011
P28241 P38210
Q12029 P36051
P48606 Q12041
P35056 P40473
Q06568 P38164
P53008 P27705
P32893 P11914
P38682 Q05931
P40089 P24280
P30777 Q04370
Q12425 P40003
Q12462 P49686
Q04377 Q12164
P24004 P07278
P47064 P40350
P06168 Q03337
P41807 P33418
P14359 P14284
P38996 Q07895
P41909 P38819
Q04370 Q03697
P03875 P05759
P35723 P11655
P32476 Q02260
Q04749 P32363
P33760 P07276
P47133 P36096
Q12080 Q12154
P29340 P25365
P22137 P40065
P40215 P46983
P40364 P39704
P25694 Q12320
Q07418 Q05902
P14904 Q12452
P27636 P32480
Q03465 P22023
Q06169 P32361
P54784 P39079
P40350 P33893
Q04562 P53037
P34232 P14063
P35844 P33448
P39543 Q12287
P53290 P32628
P30902 P50944
P46965 Q03373
Q08548 P40501
P38859 Q06385
P35056 P40529
P46682 Q03778
P54837 P21954
P21954 P12868
Q04119 P49686
P23642 P06838
Q03337 P05626
P30902 P47124
P38374 Q12468
P32600 P35179
P47017 P33759
P38323 P46995
P46983 Q04629
P47116 P36164
P18239 P52553
Q04749 P36164
Q06346 P39715
P39076 Q02890
P38137 P08525
P40857 P38283
Q04370 P53905
Q03921 P17214
P47124 P53076
P29340 P53171
Q08921 Q08215
P32558 P25591
P36130 Q03730
P35201 Q02772
P34160 P39717
P34087 P38909
P33775 P08525
P15315 Q04491
Q05871 P36125
P53290 Q07821
P14359 P53840
P32613 P32526
Q04396 P36023
Q03630 P38929
P32796 P12868
P38319 P07991
P11075 P38865
P35723 P38879
P08456 P53633
P32341 P53192
Q04749 P06208
P38169 P53540
P32048 P16664
P53540 Q05902
P38555 P32910
Q04632 P33775
Q07376 Q02795
Q00873 Q04087
P48527 Q04329
P53248 P38757
P46655 P06838
P54837 P38910
P38182 P54861
P38439 P38221
Q12408 Q12495
P16658 Q03308
Q04341 P40565
P03069 P42223
Q04370 P23641
Q03694 P41318
Q02969 P47069
P26793 P47040
P34160 P34240
P53600 P38891
P26793 Q12123
P80667 Q05043
P34160 P38179
P47040 P29469
Q12386 P38292
P25584 P38374
P07806 Q12749
Q02630 P39704
P38162 P40955
P40342 Q08686
P39707 P40026
P38356 P36130
P07278 Q04746
P20434 P42223
P07560 P07253
Q06625 P40056
Q03824 P48415
P40548 P47170
P23542 P40364
Q12016 Q06385
P16658 Q05871
P32454 Q02969
P39707 P42839
Q03697 P38969
P53248 P33303
P38682 P21147
P46970 P53260
Q12142 P06168
P27895 P25293
P38989 Q03697
P35729 P40159
P05066 P12868
Q08920 P38273
P42945 P37020
P54837 P05759
P36421 P36116
P39715 P36525
P36125 P28795
Q08023 Q08215
P32591 P47039
P25386 Q08215
P39012 P36107
Q12267 P15303
Q03370 Q07878
P38356 P32796
P38717 P30822
P32609 P38753
P32837 P38221
P17555 P53060
Q03694 Q05043
P34160 Q07821
P46682 Q08686
P80667 P21691
P39727 Q08001
P39108 P47065
Q04226 P25349
Q12527 P28239
P25584 P81449
P12689 P34240
Q12524 P26725
Q07532 Q00539
Q12443 P23644
P53271 P18414
P40529 P53076
P39923 P30775
P48439 P32463
P32600 Q02795
Q04272 P46963
Q07418 Q02773
P47064 Q06819
P18239 P32628
P42839 P03069
P20050 P32573
P20795 P36125
P16658 Q08548
P22214 P34232
Q05871 P53039
Q08951 P32837
P38328 Q08965
P53011 P38345
P53112 P40041
P24004 Q6WNK7
P40364 P32910
Q12232 P41909
P53273 P32566
P07342 P11075
P38707 Q03503
Q3E790 P26725
P26793 P38244
P40351 P34240
P53079 P20795
Q12443 P53600
P36012 P53104
P25646 P53184
Q02100 P38969
P41903 P39009
P47818 Q04651
P22354 P05759
P29056 Q12524
Q06541 P38859
P47040 P32505
Q08109 P23642
P39719 P06838
P00045 P34240
P53166 P40484
P38203 P38307
P13711 P29704
Q08932 P32352
P38182 P41800
Q12749 Q08749
P53192 Q06675
P38810 P47019
Q07418 Q05787
Q02795 P38345
P48567 P46989
P40532 P40484
P24004 P47064
P38873 P38837
P29340 P26793
P38810 P53011
P40003 P26343
Q07418 P34237
P53184 P32505
Q06541 P28795
P32600 Q08484
P31412 Q6WNK7
Q03694 Q92316
Q05899 Q04629
P40971 P47124
P32842 P41544
Q12324 P32621
Q06819 Q03660
P38286 P42951
Q04341 Q92331
P08425 P25386
P09959 Q03028
P22803 Q01574
P38114 P53199
P31412 P20433
P18900 P34230
P36010 P07248
Q06096 P53906
P28625 P32916
P00410 Q03723
P30902 P40540
Q06541 P32558
P13711 P40452
Q04338 P53878
P39108 Q99385
P43563 P38812
P32380 P40556
P53083 P40501
Q02516 P00420
P48813 P32915
P25641 P32386
Q07418 P35181
Q04311 P50874
Q12462 P25615
P38992 P32485
P36168 P41896
P15303 P31244
P38911 P53904
P16658 P53629
P37020 P32915
P07286 P52553
P38121 Q92328
P00830 Q04602
P04147 P35206
P53918 P53622
Q12003 P39702
P50861 Q04228
P46682 Q06324
Q12055 P00729
Q12067 P40957
Q08215 P0C0W9
P00447 P32800
P14904 P04037
P36533 P17214
P32485 P38988
P27796 Q12236
P22336 P41800
P33760 P35180
P32591 Q04408
P53271 P38756
P53184 Q08230
P41909 P32787
P14359 P18409
Q06169 Q12003
P18900 Q04562
Q02100 P38137
P38261 P42834
P27514 Q06417
Q6WNK7 Q08474
Q04562 Q12495
Q06819 Q03730
P40509 Q92316
P43560 P49686
Q12745 Q04301
P38292 Q00684
Q06497 Q02205
P25694 P41318
P39718 P48837
P38270 P38755
Q07418 P46985
Q03370 P18409
P49960 P34237
P38358 P32833
P38272 Q12154
P18494 P43582
Q00582 P41896
P46678 Q06708
P31109 P18409
P34078 Q03860
Q06708 P80235
Q05123 P26637
P53290 P06168
P53224 P07390
Q06169 Q02774
P38088 Q05871
Q12382 P36094
P32366 P22804
P38121 P53146
P34077 P40495
P39543 Q03899
Q08550 P38814
P34077 Q06177
Q03697 Q04005
P16451 P39010
P41909 P53061
P32048 P41912
Q04370 P25591
P87108 P38153
Q04311 Q01217
P25694 P07170
Q12114 P31378
Q08920 Q12154
P39727 P53918
P25365 P08525
P23542 P06838
P43583 P32319
P34230 P25365
P38088 P40071
Q00582 Q07878
P46965 P27796
P32916 P40009
Q02825 P53178
P15938 Q04401
P80667 P35177
P40857 Q04947
P38736 P38837
P53008 P12954
P38902 Q04329
Q08004 P22214
P16151 Q03921
Q07468 P38335
P20606 Q04329
P04039 Q03677
P46982 P38757
P00447 P35178
P47116 Q03308
Q12464 Q02204
P46983 P40527
Q04311 Q07395
P25568 P34078
P38069 P46995
Q12405 Q06892
Q04749 P38705
Q06011 P38778
P21592 P53199
Q12301 P53600
Q07540 P16522
P34230 P12689
Q12527 Q08932
Q04370 Q12431
P36149 P31382
P38137 P32445
P53747 P53082
P46982 P32566
P38859 Q08484
P38959 P53906
P50091 P23641
P38860 P38839
Q03322 P07143
Q07549 P24280
P25045 P12887
P35180 Q04272
Q08932 Q12067
P16622 P46947
P32916 Q04675
P08153 P53878
P34161 Q12320
P03874 P38166
P28795 P02293
P38121 P39718
P35181 P53847
P35056 P38843
Q07376 P11075
P35180 Q03941
P47133 P29496
Q06325 P38874
Q06639 P40343
P39106 Q04002
P38855 P53224
P07143 P54730
P32524 P08525
Q03784 Q01649
P40557 P38969
Q12246 Q02773
Q08743 Q06697
P20050 P32318
Q12267 P18409
Q08215 P36107
P28627 P17065
P34756 P19735
P35201 Q05871
P10961 P40970
P35197 P49775
Q03694 P46970
Q02804 Q12331
P48567 Q12042
P38859 P53112
P38297 Q12223
P47166 P22855
P39984 Q03730
P32609 P35734
P36147 P38637
P22138 Q12109
P26364 P36051
P29340 P36051
P53184 P38714
P23542 P46995
P38855 Q12320
Q04338 P39102
Q12114 P32524
P32912 Q06686
P24309 Q04119
Q03778 P32621
P50944 P41810
P38555 P36013
Q00776 Q04935
Q05902 P07278
P38262 P16603
P12954 Q04301
Q01852 Q12527
P23542 P11746
P26793 P40544
P41807 P40185
Q03337 P53324
Q08968 P38170
P33201 P00045
P34077 P38891
P50108 P06786
Q08920 Q99190
P38968 P25382
Q03897 Q12098
P32842 P06777
P31373 Q08162
P49960 P39526
Q05902 P33419
P32796 P38991
P53037 P38878
Q03824 P19735
P31755 Q03373
P40107 P15179
Q04651 P04840
P36125 P12904
P24004 Q12262
P25605 P53845
Q06497 Q03337
Q12495 P38342
P47061 Q03063
P40547 P32352
P53273 Q07807
P10962 Q06417
P40155 P07560
Q03322 Q03579
P41807 P07269
P05150 P39516
Q12171 Q12746
Q03338 P34760
P25615 P39524
P16151 P32074
P35845 P89105
P46983 P38345
P40094 P38272
P35206 P38137
Q04338 P33419
P36164 P53178
P32837 Q04083
P41896 P32344
Q12096 P28737
P23724 P38876
Q05050 P53195
Q04958 P38873
P46970 P36016
Q06697 P11076
Q04767 Q12748
P17890 P53083
P53079 Q99287
P38142 Q03063
P38270 P40955
Q03824 Q12284
Q92328 P37296
P53838 P36146
P25613 P32621
Q02784 P40529
Q12016 Q04226
P40368 Q07549
P52553 P36029
Q02969 P46995
Q12365 P20052
Q05871 P53096
P22141 Q01217
P49704 P41821
Q03713 P53112
P19262 Q08215
P38356 Q04002
P05066 P39106
P39106 P47026
P53622 P32773
P42951 P47124
P32629 P29340
P40515 P52920
Q12405 P53633
P32629 P14907
P53273 P33767
P47114 Q06892
Q03899 P09547
Q12405 P38153
P32573 P33448
Q06704 P29539
Q04370 P32473
P06105 P53271
Q04119 P53959
Q12405 P40857
P21957 Q04651
Q12527 P31539
Q04602 Q00578
P09624 Q02804
Q12160 P32319
P20107 Q02774
P07806 P38688
P54999 P53294
P00410 P46982
P14904 Q07732
P25646 P43682
Q06541 P38855
P38873 P38335
Q07732 P40574
Q05899 P38839
P53112 P17065
Q04562 Q12452
P32573 Q99287
P22855 P38428
Q12114 P17214
P13434 P36775
P46985 Q07451
P31380 P53838
Q06625 P41543
P22855 P41912
P47116 P32843
P32454 Q12121
P53040 Q07904
P38142 P13134
P33411 P10849
P38632 Q05902
P39107 Q04491
P32558 P53112
P25365 P53061
P47170 P38206
Q08236 P40107
Q08822 P06786
P39108 P53600
P35729 P47170
P38958 Q02725
P27825 P53076
P38837 P38632
P22804 Q03308
P35999 P38166
Q04311 Q6WNK7
P38114 P22543
P23542 P36130
Q03554 P17967
Q05871 Q08686
P36062 P40056
P41909 P53954
Q04396 Q12468
Q03497 P38345
P53159 P25580
P23542 P25042
P38137 P32352
P40533 P23638
P53192 Q00873
P25385 Q12443
P33755 P32790
P53104 P38206
Q06681 Q04183
P53860 P26725
P53112 Q08001
P53303 P53157
P53271 P36060
P50091 Q06551
Q06616 P50087
P50091 Q03898
Q06704 Q12408
P13711 Q12159
P47818 P25641
Q04958 P08153
Q06679 Q05955
P36168 P09547
P13711 P48813
Q03373 P40413
P54837 P32898
Q92328 P38316
P53191 P53168
P13711 Q12055
Q02784 P25385
P39113 Q05871
P19880 P47124
P40350 P00175
Q12191 Q02969
P32600 P40484
P53845 P38632
Q06169 Q03880
Q03694 P38301
Q12160 Q00578
P32913 P53968
P38333 P12709
Q12425 P53112
P46985 P40554
Q04749 Q08951
Q12029 P35056
P12904 P25371
P43582 P36107
P40070 Q12031
P33760 Q99325
P25365 P27705
P52891 P40452
P53191 P26188
P32897 P50874
P17890 P17261
P40316 P22136
P32361 P10849
P47166 Q12527
P40368 P47031
Q07532 P23642
P47017 P36062
P39010 P33296
P30775 P40079
P32787 P36162
P00431 P27801
Q07807 P40316
P34756 P53314
P32368 P39108
Q12071 P38341
Q08932 P53157
P38753 P38137
P38292 Q04746
P35056 P40047
P27801 P34230
Q08004 P38323
P23542 P35844
Q12267 Q92316
Q08754 P38351
P39107 P53878
P04819 Q08951
Q06497 P06701
P47075 Q12745
P34087 P38329
P38374 P32800
P41903 Q12527
P40089 P32843
P23542 P32863
P47075 Q12270
Q12527 P40009
P53079 Q12524
P38810 P32837
Q08743 P38962
P38873 P12689
P10355 P36051
Q08951 P20795
Q03694 Q06107
Q06096 Q03898
P13586 Q12527
P22211 Q99257
P38839 P53834
P23642 P26755
Q04370 P36125
P29340 P41920
P35177 P26725
P38069 P40051
P38793 Q08920
P46971 P38745
P53039 P38825
P53397 P32343
P34230 P38242
P28519 P36116
P39996 P40413
P34087 P47082
P38810 P33755
P39077 Q08421
P46963 Q03944
P38374 P53875
P28795 P40527
Q06053 P47057
P05066 P28795
Q12096 P21691
P40530 P27796
P07236 P22804
Q12142 P38865
P00128 P38353
P21801 P46682
Q08215 P48525
P40582 Q12262
P38736 P54790
Q05871 P36094
P38932 P32526
Q02969 P07266
P38182 P42945
P18410 P38555
P36164 P38263
P11075 P54790
P38995 P36037
P39968 P32363
P32800 P25385
P53290 P38203
P43617 P38137
Q12042 P46947
Q12236 Q12324
P00424 Q04396
P35729 P40215
P49018 P41810
P23542 P36051
P00410 Q05919
P41903 P25574
Q08743 P12904
P53191 P36013
P21560 P47114
P35056 Q08686
P09959 Q03714
P13711 P11914
P25502 P42945
P38182 P06786
P32600 P39704
P40155 Q04697
Q03694 P38632
Q06032 P38228
Q06651 P38179
P35056 P38891
P40529 P36051
P46682 P38839
P47075 P40085
P06197 Q02642
Q04847 P38329
P33755 P38766
P32796 P15315
P38244 P41800
Q12452 Q03667
P26343 P20606
P38439 P33893
Q08951 Q03899
P38855 P20107
Q12071 P04803
P09232 P22035
P38855 Q03218
P37267 P22203
Q07549 P32473
P50091 P40026
Q03697 P36094
P47074 P32904
Q99394 P35718
Q02336 P20606
Q05787 P25639
P24004 P41800
Q01532 Q12284
P40530 P53173
P38374 P49334
P40051 P15303
P35729 P40155
P47017 P50944
Q08236 P38817
P38604 Q08484
P07560 Q03308
P32454 P53959
Q02793 Q08743
P38837 P53950
Q12405 P38879
P32796 P32522
Q12039 Q07549
Q12042 P53847
Q03370 Q01532
P38292 P38819
Q08032 P40563
P38182 P33303
P32379 Q12270
P47116 P10127
P40051 P40557
P30777 P46970
P38261 Q04370
Q12405 P12683
P32796 Q12006
P40156 P53281
P11655 P33448
Q08236 Q04651
P27796 Q08004
P53747 P32790
P14904 Q92331
P41920 P07266
Q06169 P43617
P12689 P40056
Q06706 Q12369
P35197 Q03897
P53248 P38345
Q07830 P07276
P10964 P32074
P03875 P31539
P22336 P19955
P32048 P43560
P36161 P32463
Q06686 P38358
Q12386 P12868
Q04991 P07278
P39904 P38086
P31412 P47116
Q12324 P33448
P57743 P32621
P38859 P32318
Q04767 P23639
Q12096 Q05568
P32803 P36013
P38341 Q03337
Q12096 P48559
Q05871 P38221
P38301 P23255
P32573 P38283
Q03308 P31115
P09624 P39727
P32893 P48439
Q08920 P22804
P38069 P32386
P50091 P40350
P35723 P52891
P34230 P07278
Q99332 P02309
Q12408 P15179
P46671 P40094
Q03899 P16661
Q01454 P40857
P36168 Q05899
P40066 P33296
P25644 Q03941
P38162 Q12443
P40107 P32908
P32386 P53061
Q12039 Q12527
P38632 P41821
P29469 P53875
P28627 P22219
P38162 Q02969
P22354 P40107
P35999 P06778
P53271 P36023
Q02199 P16664
P32445 P39009
Q06493 P13574
P32912 P16151
Q01852 P38902
P07884 P40084
P38137 P38879
P40051 Q03778
P38203 P38264
P53253 P33411
P12383 P41811
P33894 P10849
P40152 P32776
P48525 P33895
Q12462 P32776
Q07418 P32500
P39543 P46983
Q06678 P50874
Q02825 P39702
P22203 Q03660
P10355 P40460
P06839 P53847
Q08023 P39526
Q08023 Q99332
Q07549 P06838
Q02784 Q12255
P29340 Q12016
P15873 P46971
P47114 P17967
Q08280 P03069
P39984 P47040
P04803 P28795
P38198 P53171
P38865 P33754
Q03497 P38286
Q06107 P12904
P48526 P25043
Q04767 P38203
P53039 Q12495
P38261 Q08144
P53008 Q12324
Q07878 P06208
Q05050 Q06708
P53507 P40957
P36094 P17065
P34111 P38153
P38736 P40051
Q04651 Q03330
P40003 P23255
P40968 P33311
P00410 P38439
P38307 P09457
P53079 P38198
Q00776 P53254
P23179 P32913
Q12346 P07266
P03069 Q02204
P25586 Q08686
Q07807 P38272
P32837 P32790
P13393 P06208
Q01532 P13382
P39081 P47117
P38821 P48837
P38323 Q99316
O13297 Q04311
Q06568 P47039
Q07468 P32621
P40003 P38629
Q04338 P53954
P26793 Q02205
Q05871 P53959
P29056 P53956
P50091 Q06346
P28795 P39719
P35723 P38810
P27796 Q12480
Q08227 Q12154
P21538 Q03694
P24004 Q08955
P38353 P53093
P16387 P32578
P53735 P47040
P48606 P06242
Q04377 P38164
Q12003 Q01159
P47133 P38991
P39526 Q02725
Q03713 Q3E790
P09959 P32803
Q12382 P46963
P13134 P40061
Q05902 P40185
P53184 P38439
P41920 Q06708
P38358 Q01574
P47818 P32573
P43583 P14359
P14359 Q05040
P47170 Q04964
Q12330 P53904
P17891 P39108
Q03824 P32842
P39923 P32628
Q00582 P32454
P38221 P05759
P20050 P38301
P40515 P35177
Q01852 P38166
P43560 P31244
P25568 P38962
P25569 Q06143
Q05637 Q12192
P50944 Q12511
P32837 Q12159
P47061 P53073
Q06704 P33418
P26188 Q04922
P00410 P32893
P15367 P21192
P36012 P36107
P13393 P38142
P28791 Q12255
P18409 Q01532
P38755 P40451
Q12527 P25639
P39715 P39108
Q05359 Q02260
P20434 P38959
Q12405 P18239
P33296 Q12031
P53184 P26755
Q04602 P33418
P32893 P38138
P38207 P04840
P32048 P53061
Q07878 P25605
P25646 P38873
P35189 Q99287
P53104 Q04751
P35197 Q03455
P27796 Q08920
Q12524 P38745
P43571 P32522
P80667 P41733
P43621 Q02969
Q02825 Q08754
P36164 P16661
P80667 P38198
P32913 P33448
P24004 Q12270
Q04119 P53076
P53747 P04039
Q04053 P53312
P35181 Q07688
P32357 Q04329
P05066 P36051
P38910 Q08001
Q12386 P16547
P33755 P38325
Q12191 P53218
P32796 Q06708
P40051 Q04969
P35729 P39107
P47026 Q12748
P36168 P41920
Q04370 P38755
Q08921 P26754
P35180 P32343
P53918 P40152
P53281 Q06143
Q07540 Q06541
P25584 P52871
P38307 P32796
Q08215 P46971
Q06704 P32333
P39015 P31334
P40484 P42223
Q12028 P53273
P41911 P35728
P80667 Q01802
P47017 P53947
P53248 P33322
P53039 P18496
P53838 P38705
Q02771 P12904
P06208 P39718
P27692 Q07904
P08456 Q06385
P40155 P34087
Q08951 Q02896
P34078 Q12121
Q04934 P53324
P26364 Q04301
P50091 Q05931
P53079 P38865
P41909 P33419
P31380 P48237
Q05871 P03874
Q02896 Q07807
P38353 Q04225
P38353 P13574
Q03860 P40477
P47075 P53320
P53730 P06778
P26793 P34237
P35181 P38959
P61829 P48559
P53112 P47167
P31109 Q04083
P16474 Q12425
P25568 P40526
Q06485 P31539
P25646 Q07895
P35189 P36057
Q05787 P36107
P41909 P36125
P00424 P13134
P50091 P38203
Q05785 P15436
P27796 P41810
P38523 P39923
P53039 P32573
P15424 Q12025
Q03338 P29952
P47040 P21657
P39526 P09119
P29496 P53622
Q02969 P36116
P07272 P40526
Q12405 P48525
P25591 P06197
P53886 P37267
P20433 P36533
P53184 P38810
P54837 P53868
P38292 Q03630
P53191 Q02774
P54791 Q07549
P41903 P12868
P15367 P18962
Q06704 Q99190
Q03694 P40547
P39515 P41811
P53079 Q08550
P14908 Q06325
P38121 P53838
Q02784 P47013
P43560 Q12165
P25591 P07246
P24004 P54999
P53184 P00128
P53173 Q08474
P38766 P32915
Q03254 Q07418
P39008 Q12109
P14904 P41834
P38137 P38862
Q06686 P38927
P47065 P39012
P05066 P47061
P40051 Q08474
P38817 P31115
P40068 P22135
P36168 P40185
Q08215 Q99287
Q03554 P53730
Q08920 Q04991
Q03694 P32505
P25365 P50861
P38127 P38358
P32913 P33751
P31109 P38778
P17255 P38286
P53223 P80667
P39015 Q08686
P32898 P38878
P27796 P53730
P47031 P52920
P09959 P14904
Q07418 Q12374
P37302 Q00453
P38221 P32343
P14904 Q03373
P26793 P53541
Q08215 Q12262
P50945 P16664
Q06668 P21242
P40544 P25451
Q06708 P52553
Q02969 Q08474
P07884 P05759
P38166 P53061
P40345 P28241
P25358 P47037
P40527 P53146
P38153 Q12289
P22137 P53312
P25613 P38153
P14680 P31109
Q12055 Q02771
P25385 P53628
P32913 Q03337
P15625 Q03096
P40094 P32573
P46983 Q12098
Q04053 Q05902
Q06497 Q06568
P23255 P32843
Q04053 P53276
Q6WNK7 Q99373
Q06704 Q12080
P18900 Q04697
P39707 P13134
P41733 P14904
P32913 P39718
Q05521 Q00453
Q07418 P22035
P25646 P35845
P00447 P06777
P47112 P38273
P39526 P33895
P40565 P53947
P32341 P40008
Q03370 P38335
P25358 P47019
P42940 Q12192
P53173 P22136
P25045 Q12420
Q99385 P17967
P53082 P32343
P38069 Q03667
P53011 Q04396
P53271 P25569
Q08001 Q99287
P13711 Q04408
P80667 Q12055
Q07418 P53918
Q04377 Q99385
P18239 P25591
P53037 P32573
P06787 P53863
P38242 Q04602
P35180 Q12284
Q03697 P40050
P40018 Q04924
Q04370 Q06697
P04039 P39923
P23542 Q03373
P57743 P16151
P38334 P09547
P39108 Q05583
P14064 P38316
P38198 P41810
P07991 Q03305
P25584 P19882
P38077 Q03784
Q12386 P00830
P18409 P32939
Q03730 P18496
P41318 P80235
P40155 P38797
