Q13772 P43320
P16671 Q9BQ66
P36543 O94910
P10275 P30301
P10275 O15169
P20591 O95994
P19838 Q9NWS9
Q15788 Q96DF8
P36897 Q9H015
P10721 O14579
P19793 P42768
Q13432 Q9UKG1
Q9UI32 P30304
P00533 P25789
P68400 Q12888
P29466 O95475
P49418 Q8IYM9
Q5T3J3 Q9BQG1
P05089 Q5JQC9
Q9H8Y8 Q9BTL3
Q8N6Y0 Q9HAT0
Q8TD08 Q8NCM8
Q14789 Q9UQ80
Q99683 Q86XP6
P56524 Q15149
Q12778 O43581
P05783 P07947
P38936 O95684
P46108 P68036
O15230 P12830
P53779 P01011
P84022 O43524
Q99704 P27487
P15941 P35998
P62304 Q9Y5U4
P05067 Q9H204
P10721 Q9BY84
P06239 P09874
O95747 P21675
Q9Y5N6 P01034
Q9NZ52 Q9UBB5
P61981 Q8TE77
O43765 P48058
P06241 O00161
P10275 O95754
Q15424 Q14CS0
Q13885 P33992
Q13885 Q9Y261
P98082 O75888
P53779 O60674
P09471 Q9UMZ2
Q13402 Q9UKN8
P49810 Q15669
Q99966 P68400
P04350 Q15365
P60880 O15350
P35613 O14511
P23511 O75925
Q9P2K9 O60895
Q8WYH8 O75962
P27986 O75131
Q05516 P19174
P08254 P49720
Q01094 P21796
P49715 P62191
Q99717 O43513
Q6P2C8 Q5JY77
P22455 P04899
P05412 P35354
P02751 P21918
Q8WZ19 P35237
Q9UK41 O76080
P20073 O14786
P17482 Q15796
Q9NZC3 P02647
P50750 Q02548
O43734 Q9Y3C7
P07858 O60381
Q96QG7 P04629
Q12933 Q96B86
Q9BVJ6 P20700
Q14449 O75525
Q6STE5 Q16630
Q14974 P43403
P27986 Q13523
Q6VMQ6 Q9Y2D8
Q13485 Q8WYA6
Q13547 Q13501
Q01955 Q92499
P05067 Q9BX70
P04626 Q9UBL3
P57729 O15235
Q8WU20 Q7L2E3
Q13426 P29992
Q13526 P62873
P17931 P27361
Q05655 Q9NZ81
P08754 Q13541
P27348 P62942
Q13485 P49336
P24928 Q04724
Q7LG56 P08727
Q99704 Q96AX2
P61981 P54252
Q8N5F7 P46821
Q13526 Q8WYH8
P21860 Q9BUH8
P04637 P63279
Q99504 O15399
P61020 P10747
Q07817 P05111
P08571 P30101
P36897 P62993
P20151 Q5T6F0
P07996 P14867
P62834 P51587
O15162 Q15120
Q14721 P20702
O14530 O14925
Q9H772 Q8TE77
P43405 Q9Y2W2
P98175 Q01094
P68400 O15350
P0CG47 Q9Y6Q6
Q99816 P98161
P16885 Q86UL8
Q9NP79 Q9NP97
P36897 O15198
Q00534 Q93045
P52179 Q9GZP9
P05771 O96008
Q93009 O60674
P27701 P19525
O15015 Q06124
P10276 Q99653
P14921 P17252
Q9UIK4 Q92886
Q12959 P12830
Q12972 Q00536
P15941 P41743
P11597 P08134
Q13322 P07204
P03372 Q9Y4H2
P62993 Q92830
P26641 P12814
Q02156 Q8N9N5
P17252 O75528
O95832 Q92841
Q08209 P63313
Q14847 P14780
Q9UQN3 Q9NYQ7
P67870 Q9UKX7
P26358 P25705
Q13547 P15172
Q8WU20 P55196
P12956 Q13158
Q96ID5 Q06187
P12004 P11137
Q92793 Q08209
O76003 Q07011
Q01130 Q496Y0
Q99708 O00308
P35222 Q9HBH7
O43561 P43405
Q06124 Q6VMQ6
Q9HAV0 Q15047
Q04759 O95271
P50502 O14817
P68400 O14511
O75056 P21741
P50148 P11940
P17980 O43516
Q16526 P54105
Q9Y2D1 O43283
P84022 P24941
P21860 P02545
P13984 P04406
P03372 P45973
O95259 P28676
P51587 P10321
Q99972 O14672
P51617 P50395
Q02535 Q13573
O95163 Q14254
P98160 P48643
P03372 Q53HC5
Q9UNN8 O95190
P31749 P47736
Q92481 P40121
P51813 P27105
Q12778 O75689
P23458 O60664
Q8WXE1 Q96RP7
Q12959 O75818
O43294 Q6UWL2
P21333 Q9UL26
P55212 Q16270
Q7Z614 P30926
Q02790 Q9HB90
P48039 Q96D05
P30530 P02768
P0DP25 O00291
O75676 P60709
Q9ULV1 P11802
Q13253 Q99717
Q9Y6X8 P10915
Q9UKV0 P19235
Q9NV92 Q9UN74
Q30201 O95297
P06241 Q9UQB8
P36897 Q13838
P01308 P07766
O43463 Q16352
P06493 P49902
Q99856 P10415
P00750 P84090
P33240 Q99653
O94875 Q9Y2H8
P10275 Q9BWV1
P37231 O95999
Q06455 P05154
P48552 P21580
P09429 P11166
Q9Y5X4 P12830
Q9NRR5 P41182
P42224 P49427
P00338 Q9UER7
P42224 P48051
P53779 P13349
P31749 P02489
Q9NRX1 Q8WXF8
Q13444 Q9H0D6
P04278 Q9C005
Q05655 Q11130
P19012 P30305
P48634 P62508
Q9UGU0 Q8TDC3
Q9UKT9 P20023
P20336 P49795
Q9H081 P27816
P54259 Q9UQ03
P53597 Q99575
Q00403 Q96L34
P51531 Q86UR5
P04637 Q9BXK5
Q09472 P20645
P26045 P52198
Q12933 P55854
P26374 Q09472
Q92793 Q16539
P56945 P52565
O96020 Q92945
P51114 O60832
Q14186 O96013
P43403 Q8TAD8
P28482 P12004
Q15233 Q16739
P15923 O60674
P18084 Q05193
Q99759 P32004
P08709 O00231
Q15796 P09104
Q96GW7 Q99547
Q92831 P13500
P19387 Q14500
P53778 P28336
O14777 P98170
Q969T4 O14653
P15311 Q9NPD3
Q8IX03 Q8TBE0
P60981 P61513
P58876 Q8WVM7
Q96RU8 Q9GZM7
Q15172 P19525
Q04917 Q9NSA3
O14617 P38936
P54253 Q99075
P98082 P41238
P08069 Q86U06
P54253 Q15596
P63279 P48634
P01730 Q9BWF3
Q05516 P12644
Q92597 P41220
P00533 Q9GZR7
P14867 Q16633
P10275 O95848
Q92905 Q9Y5K6
P17481 P19338
P36897 P08100
Q8WUA4 P12034
P23443 Q08828
O95376 P16473
Q15047 Q96A73
P12931 Q9Y4Y9
P27361 Q06455
O00268 P05362
P36897 Q15139
P11717 P11831
Q92734 O75312
Q04917 P16144
Q09472 Q01995
P17481 P42224
Q9UHF0 Q08209
O95295 O15523
P84022 Q9UKV0
Q9NPY3 Q15276
Q8N6Y0 Q92831
Q6ZU52 P16410
P29084 P05412
P78347 Q99570
Q13309 Q06587
P29350 P43403
P62834 Q9BT92
Q96HR3 Q6VMQ6
P26368 Q86UN2
P67870 P61981
P63279 Q13351
P43364 P19838
O15530 P43681
Q15811 Q15124
Q5FBB7 P05412
O94973 Q13232
P27701 P13612
Q9Y6Q9 Q8N371
Q02363 O14746
P36406 P17098
Q8TEW0 Q9NWT1
O75376 Q15834
P13686 P13861
Q16637 Q9H7Z7
P17252 Q92597
Q09472 P51532
Q99569 P24588
O60934 P05129
P62917 P57086
Q9NUQ8 Q969D9
P12931 P06213
P17535 P07476
P13984 Q96GD3
P63208 Q92974
Q9UKB1 P19878
Q8IYF3 Q9NZV8
Q9BQ66 Q9Y333
Q9Y2X7 P42229
P04629 O95232
Q9UDY2 P19021
Q96F07 Q7Z3Y8
Q16739 Q05516
Q13621 O15394
Q99728 P10515
Q8N6Y0 P07949
O14618 P41240
P49768 O60674
P04049 Q96N67
P06401 Q7Z6J2
Q8NI35 P61201
P27986 Q99973
Q07889 Q8N109
P07948 Q15102
Q15796 P42566
P68104 Q9Y243
P02794 Q15075
Q13485 P16401
O60869 O00623
Q9UQC2 O15492
P78345 O75923
O96017 Q9BRK4
O14512 Q9UII4
O43747 P29375
P36897 Q8N556
Q92673 P12757
Q9Y4K3 Q99590
P63096 O60674
P20591 Q9BXF6
P62993 Q96N95
P17252 Q16637
P56915 Q6IA69
Q969G3 P22607
P32456 P23582
P54259 Q96KQ4
Q16548 Q15052
Q92793 P10827
Q15654 P08253
Q92793 P50552
P62993 Q14680
P19784 Q6UB99
Q15650 P12318
P16473 P55058
Q16594 O60239
Q13526 Q16644
P67775 O43559
P38936 Q7Z417
P38936 Q96RJ6
Q9NS23 Q13555
P05771 Q12888
P08670 P29279
Q07666 Q9P0U1
Q9NQS7 O96017
O14964 Q96CS7
O00268 Q9NRR5
Q9Y618 Q9UMD9
Q01844 Q9UHI5
P25054 P27361
P0DPB6 Q9BVI4
O00311 P48426
Q9NWF9 O43739
Q9Y2X7 P12883
Q14974 P02008
P12004 P23582
P78348 Q9NRY4
Q16539 P51884
Q9UF11 O75962
P49910 P27797
P62993 P33151
P21333 Q14831
P21333 P12268
Q14807 Q13541
Q15911 Q9UHP6
P04049 P61204
P46109 Q8N5H7
P49795 P22455
P17252 Q15645
O43924 Q06418
P43403 P08572
P21802 Q9NPY3
P19634 P35611
Q06124 P20393
P06746 O75582
O00220 Q18PE1
P30307 Q9Y6X8
P68133 O00220
P11940 P54725
O60381 Q9H3H1
Q8TDJ6 Q6ZWJ1
P68133 Q13546
P00533 P08603
P28482 P30679
Q9NRD5 Q15306
Q15542 Q9H488
Q16630 Q9HAP6
P05412 Q9BXF6
Q08495 Q5PSV4
O60504 O15162
P51693 Q5VVH5
P16157 P14635
Q9NVC6 Q15038
P60520 P12236
Q03405 P62330
Q9UJX6 P34932
P42285 P61769
P62993 Q9Y4J8
P06400 P07477
Q04771 Q9H4G0
Q99767 O43521
Q9UP52 Q96A23
P22681 O60315
P29350 P33151
Q9UBT2 Q92574
P27986 Q01201
P42224 Q8WV44
O43261 P02686
P62304 Q9H0B3
P62324 P50616
Q92834 P11831
P18146 Q99731
Q04206 P60953
Q6PIZ9 O75478
Q92793 Q16623
Q03164 P05023
Q9H788 P22003
P01111 P46934
P06241 P14635
Q9UKB1 Q8IZD4
Q15596 P30556
P04150 O00590
Q99828 Q15020
P04150 P62987
Q9NPB6 Q92990
P04150 P21675
P10276 Q9BZR6
Q05655 P62736
P17936 Q13111
Q96KQ7 Q15542
P0DP25 Q96S96
Q96ST3 Q96PY6
P11387 Q9UHM6
P29597 P11021
P98164 Q14050
P04406 Q13332
P98164 Q16635
Q05655 O60318
Q9UJY4 P45973
Q9Y5J3 Q9BQI3
P46531 P54826
P61981 O60244
P19838 O75081
P55884 Q86Y01
Q9NWF9 P62328
Q9NVP2 Q96CN4
P37198 Q99728
P08631 Q07021
Q15428 P09622
P02751 Q8WUA8
P29590 Q9H553
Q9Y6X2 P29317
P24864 Q9Y3C5
O60260 P42773
P32121 O95716
P04637 O00590
P15976 P11171
Q96JB5 P05230
P60568 Q9UKK9
P51965 P05412
P06241 P16401
Q99972 P20292
P63104 Q96RI1
O60682 P62140
Q02078 O94972
Q16270 P61225
Q13705 Q00526
Q7L5N1 Q96AA8
P15336 P10586
Q99972 P11387
P20073 Q6P9B6
Q6NUQ1 Q9UFN0
P06239 P04439
Q14974 P06400
Q9NPA3 O60613
Q15654 Q8WW38
Q92793 P17661
Q15047 P10276
Q9BQD3 Q9Y272
P00533 Q9BWV1
Q13402 P42229
P06239 O94929
Q01844 Q92796
Q9P2H0 Q7L5D6
Q9Y3R0 P55916
P24941 Q71U36
Q15796 O15198
Q9UKR5 P26951
Q13415 Q13541
P04626 Q15427
Q12988 P14902
P17181 O60494
Q13190 P10588
P61158 P23528
P13497 Q12805
P42768 O15525
Q7Z6B7 Q15038
P49639 P00748
Q9Y5K6 Q9NPD3
Q86UN2 P47992
P04626 P46527
O14678 P32970
P26374 Q15797
P31785 O00522
P24941 P35609
P55085 P60174
Q9UHD2 Q9UQM7
P35658 Q8TAX7
P63165 Q9Y6H5
Q9NRR5 Q9NRG1
P23142 Q15796
Q13263 Q96IY4
P67775 Q9NZU7
P15498 Q05655
Q9NWF9 P28749
Q96HB5 Q01860
Q15545 Q9H0E2
Q03014 P02766
Q9BX70 Q04446
P40763 Q9H4T2
P57073 Q13177
Q5T5P2 Q12879
Q14164 P46108
P14859 Q92730
Q14789 O60333
P00533 O75376
P61769 P67809
P28482 P06396
Q13287 Q13156
Q92831 P45984
Q99704 P30679
P16333 P32241
Q9BQ66 P51812
P54253 Q9NQU5
P49888 Q02543
Q96AQ9 Q15361
Q9Y618 Q96GG9
P43364 Q9Y2A7
Q99590 P01040
Q9UK53 O76003
P10415 P08195
P27694 P24522
Q9UJY4 O14649
P61956 Q13332
P62993 P35269
P06732 Q96KS0
Q9GZV1 P01133
Q03135 Q8NC60
Q16891 Q00587
O60675 O95994
P62993 Q14498
Q15599 Q9C0D5
Q99704 P09958
Q14203 P30154
P12931 P12004
P07948 P63252
Q14203 Q12809
P52735 O43711
Q14643 O14492
Q08209 Q12796
P35568 Q7L190
P27707 P12830
P78347 P42772
O43184 P08195
P39748 Q96HB5
Q96CS4 P56703
P55316 P50613
Q9H0H5 P32004
Q06124 Q9H0I2
P12956 O60244
P19784 P21246
P25098 Q92974
P04637 Q15185
P19784 P02708
Q06124 Q14CS0
Q53GL7 Q9BRP4
P62993 P54646
P17612 P42338
P46060 P11234
Q14686 P29992
P00533 P00492
Q16665 P19174
P36897 Q14653
Q01362 P61225
O75525 Q12913
Q03135 P11274
Q12772 Q9UK41
P03372 Q14344
P06493 P41227
P42285 O95997
Q99459 O15530
P27361 Q04637
P49790 O14727
Q13509 P28906
P68400 Q9HC98
P05060 P01178
P56278 O43809
Q07889 P24394
Q16181 P42566
Q5FBB7 P63244
P62993 P34741
Q92793 O15162
P42574 P21860
P08069 P35226
Q15329 Q12824
Q12905 Q86U06
Q9H4B7 Q9BQQ3
P0CG47 Q9UFN0
P35222 Q9UL62
P68400 Q99750
Q9NRX3 Q92793
Q09472 O75448
P63244 P24844
P35568 Q02548
Q9BV40 P09601
P06748 P63208
Q16537 P05155
Q13002 O75445
P03372 Q9H3N8
P31749 Q9H8T0
Q8TEQ6 Q92599
P62993 Q15466
P46108 Q15139
Q92597 Q14145
P68366 Q9ULV8
P11940 P51668
P21964 Q8TDN2
O14964 P23229
Q07954 Q8IYM9
Q96HC4 Q6UY11
Q96A23 O14579
P31749 P22670
O60260 P13569
P12931 Q9UNE7
Q9BPX1 Q05513
Q12778 P03956
P61158 P22570
Q9HCN6 P53778
P50148 P23760
P25054 Q92918
P17936 Q14980
P09874 O43236
Q99497 Q9NZJ5
O43889 O95835
Q9HCU9 Q08397
Q14005 P56270
P10275 P19447
P06241 Q01844
Q9UIV8 P42226
Q6VMQ6 Q96JH8
O00560 P26232
Q9H1J1 P10163
P47897 O75293
P07339 Q9Y2R2
P31273 P48539
Q15047 P42224
P13984 O43432
P54253 P51617
Q9UKR5 O14543
P48730 P05556
Q15047 Q9UMX0
O15169 Q86UR5
Q8NFH8 O60894
P04156 Q12918
Q9Y679 P05783
P49137 O75582
Q99504 P27361
P84022 Q08999
P14317 P01034
P51449 Q99466
P78509 Q9UJU6
Q8TD19 Q12982
P29350 P07910
Q03519 P30279
P50148 Q9Y2I6
Q9P1W9 P36404
P61981 P23945
P52655 P35568
P21333 P63146
P51681 O60232
Q15139 P06681
Q96EB6 Q14203
O60749 Q99653
P21246 O15198
P31942 P05090
P54253 Q96HB5
P40855 P31943
Q7Z7J5 P06400
P62487 P33241
P78527 Q8N165
P56645 P49335
Q16352 Q92800
Q9H081 P63162
Q9Y4A5 P12236
P25205 P63172
Q9UBD5 P05787
P12931 Q6W2J9
Q01844 P05154
O60341 Q13303
Q9P021 Q03692
P42224 P19419
P48443 Q13077
P27797 Q92481
P62979 P08581
P63244 O00322
P01011 Q5T0L3
P38432 Q53G59
P15311 P12544
P56945 P01574
P49792 O95831
Q09472 P50750
Q15393 P04839
P00533 P15924
Q16623 O95257
P05067 P37198
P03372 Q03431
Q14232 P12270
Q9HAP6 P07814
Q9UER7 P09603
Q16658 P01189
P12931 Q14896
P56645 P04278
P28676 Q9Y283
P28482 Q9UBZ4
Q86XI2 P61925
Q02156 P21246
Q9H0E9 P51398
Q13422 P04141
Q9Y2X7 P37231
Q9Y6K9 P57739
Q9NR46 P41597
O14980 Q9C0C4
O60934 P01589
Q92830 P48023
P01308 P04083
Q06265 Q9HCU9
Q15797 Q9H4B6
P13639 P01127
P22670 Q6ZUJ8
Q05655 O00165
Q96B26 P63096
Q15637 P48539
P00533 Q6Y7W6
P07093 P49588
P09471 P07333
P28702 Q9H244
Q92851 P31943
P17612 P28827
Q15645 P52943
P03372 P27361
P21741 P55040
P10646 Q5H8A4
Q9NRX4 P22607
Q9Y297 P35221
O00463 P01563
P19784 Q9H5J0
P05019 Q7LBR1
P04150 O75061
P21246 Q9NV58
P19429 Q7L5A3
P10275 Q96QT4
P63104 Q13884
Q96L34 Q9UHG2
Q99942 Q8WVM7
P24928 Q01844
P67775 P32119
Q02750 P50991
Q13895 P20382
Q96R06 Q6PKG0
Q92793 P04406
P43364 Q9NNX6
Q6UXH1 O75712
Q9NRD5 Q969H0
P83876 P09619
P05154 Q15768
P62306 Q9ULZ2
P05452 P61081
Q9HAU4 P10144
Q15047 P01344
O43353 P06127
P84022 Q9BWD1
P60484 Q8IW41
Q02156 P01008
Q12933 O95407
O75970 P63096
P49005 P55854
Q99750 Q5JY77
P06241 P20337
O00213 Q01344
P84243 P06493
P62995 Q9NS87
P36941 P24588
Q9NP31 P49790
O43399 Q9BWX5
P07288 O75419
O95999 P49802
P17676 P32246
P35968 Q9BX70
P06241 P32971
Q15796 O75888
P19878 P84077
Q7Z7C8 Q9P298
P11717 O75154
P14735 Q8WV24
P60484 A8K7I4
P01584 P09341
Q02750 P09327
P07384 P60520
Q14289 P10809
P20936 Q6PML9
P29350 Q15650
Q9NXK8 Q7L4I2
P08670 P17252
P09619 Q9NRR5
P35638 P19474
Q9NPG1 Q13017
Q07869 P42262
Q07866 Q16695
Q14457 Q96PY6
P54253 Q9H4E7
Q15014 Q13137
Q13547 Q9Y230
P78345 P24530
Q99626 P02489
P00734 O14733
P07384 P23469
O95832 Q14494
P52907 P35354
Q13077 O94887
Q13393 O14836
Q99836 P17980
P50453 Q96G25
Q13526 P52803
P20700 Q96NW7
P49841 Q16695
Q9Y3Y4 Q9UKA4
Q13319 P26678
P25963 P63096
Q92731 O00339
Q06124 O43927
P31749 Q9UNN5
P26641 P63215
P43364 Q13769
P51531 Q9NPB6
P63261 O95633
Q9HAU4 Q13191
Q96J02 P27986
Q6VY07 O43491
P49407 P07949
Q99627 Q01082
P35968 O14727
P0DP25 P27816
P67775 Q03135
P61981 Q15796
P03372 O60921
Q02156 Q86YD1
P35555 Q9H0Q3
O60496 P63104
P27348 Q9ULJ3
Q02156 P14923
Q9NQT4 Q92882
P04049 Q9P209
P49023 O00160
P26583 Q9H490
P36897 P60709
Q13485 Q14896
P43364 P52630
P10114 P55286
Q96ID5 Q15025
P20337 P18206
P21673 P51153
Q02241 Q07157
Q92793 P61006
P84095 Q9UBB5
Q13535 P04278
P02462 Q6ZNA4
P15170 Q9C0C2
P20963 O60232
Q15014 Q8WXD9
P04637 Q92889
P46379 P41240
Q9BQA1 Q13425
P27361 Q9H7M9
Q09472 Q86YS3
Q13569 P25490
O95777 P11684
P26599 P62308
P49840 P42229
P20226 O15360
P08253 Q9H0I2
P17252 Q96E17
Q15797 P60568
P01730 Q9UHD8
O00267 Q00536
Q09472 O60941
P36897 Q15477
Q16778 P07307
P25205 P53365
P19838 Q99828
P36897 O75376
Q9Y6K9 P20963
P31749 Q9NQB0
Q01955 Q8WV24
Q96A23 Q14524
Q92900 Q9P2R6
P15498 P13010
P50148 O95477
P84103 O00255
P14921 P09619
Q53G59 O60762
Q03113 Q969E3
O75376 P27540
P38398 Q14184
Q9UM13 P21673
Q9NR28 Q6UY14
P18433 Q92729
Q06124 Q7Z6J0
P68400 Q8WVD3
Q9UBF6 P01225
P06756 Q9NQX5
P28799 P19429
O60262 O60613
P45973 Q9NPP4
P62491 Q96AE7
P53567 P60709
O75689 Q8IUC6
P0CG47 O75533
P09017 Q9BT76
P26842 Q969P5
P84022 Q96KQ7
P63279 P29274
Q13227 Q8NFZ5
Q9UKR5 P17936
Q16539 Q07955
Q8IWV1 P51813
P27986 P19012
P36897 O60645
Q12933 P46108
P16619 Q04446
O60437 Q08722
P49703 P23246
Q96D98 Q155Q3
P78504 P23246
P46379 O60762
O95257 Q92854
P10828 P17302
Q9UQM7 P12757
Q5T3J3 P07333
Q13045 Q6P1N0
Q13485 P09874
P10275 Q9UGJ0
O60941 Q13873
Q13131 P50616
Q5T3J3 P41143
Q04206 P26367
Q9BWF2 Q8TEW6
Q96ID5 O14490
Q9NP84 P05230
P17612 P09958
P11362 P14672
O95777 P07948
Q9H0B6 O14788
O75069 Q16204
Q09472 Q6ZMV9
O96024 P09668
Q13873 Q99615
Q02790 Q12879
Q9UJY5 P53611
O00463 Q14232
O60674 P23284
Q9Y2X7 P49418
Q96F07 P40855
Q7Z6G3 P55916
Q9BQY4 P51843
P54259 Q9Y4H2
P30307 O15198
Q12933 P29084
Q00613 P13861
P12004 O14526
Q8WTR2 P46527
P17931 Q9Y6Q9
Q16828 P17152
P49407 Q15717
P40189 Q08999
P40763 Q9H3R5
P19174 P14384
O43426 P48436
Q14289 P41146
O15111 Q8N2W9
Q9Y3A3 P31947
Q9P2K6 P61326
P04150 O75078
P45983 Q8NFZ4
P40189 P50542
Q9UJY4 P68104
P24928 Q15459
P01112 P61371
P07948 Q58WW2
O75925 P43034
P12429 Q8IW41
P98170 O95486
P17181 P04899
P50453 P43246
P14618 O60732
Q13094 O75962
P21675 P40855
P22670 Q9UNK0
P49841 Q99689
Q99972 O43768
Q92966 Q9HB71
O14978 P48645
O95477 P29033
Q8ND90 P00797
Q13885 O60941
P17535 Q9NYY3
Q13432 Q13501
Q13309 O60331
O14745 O75628
Q8NAP8 Q15438
P27361 O60381
P10809 P41180
P11474 O60885
P49736 Q9UBT7
P13688 Q9Y3Q8
O15379 P08603
Q15019 Q9NQ87
P06493 P55771
Q7L5N1 P35241
P28749 O95295
Q5T3J3 Q15274
P49959 P13498
Q12959 Q13442
Q969F0 Q12802
P30304 P05120
P06241 Q01955
Q96BY2 Q9NWT1
Q96EV8 Q9H4E7
O95197 Q9NP79
O95259 Q9NZN5
O14776 Q86SJ2
O43561 P22455
P29590 Q13635
Q99750 P05386
P03372 Q9UPR5
Q9NRX4 O00222
P13725 Q92620
P12931 Q99689
Q96BN8 O60895
Q14028 P11169
Q16623 Q9Y6G9
P46100 Q9UHD8
Q96EB6 O95563
Q13873 Q9NWT6
P09497 Q86UW6
Q96QT4 P17535
P00747 P55196
P49802 Q13576
P18084 P50613
P51617 Q93062
Q9UM13 O95967
P40763 Q13509
Q9UBU9 O00264
Q99638 Q92535
O43323 P49137
P00734 Q99767
Q13362 O15145
O15105 P27361
Q04917 Q99750
P98095 P05204
P27037 Q8TAP4
Q5JWF2 P14653
P10415 P41597
Q15370 O75843
P15391 Q9NZC3
Q13094 P50750
P55345 O76070
P08047 Q9Y5B0
P03372 P20823
P14678 P15407
Q15648 Q02577
P68400 Q14839
P36507 Q05639
P05386 Q9BYD3
P17676 P42858
P04114 P00742
P16070 P51693
P14921 Q92973
P08631 P17612
P08253 Q9NPB6
Q7Z6Z7 O75925
Q9Y4K3 P78559
Q9HB96 P11168
Q14974 P09871
P26367 P27694
P02511 Q9HAU4
Q08999 Q9NZU7
P16070 Q9P0W2
P04637 O75030
O00161 Q9Y5C1
P07333 Q96NW7
P25054 P63165
Q9UNE2 P62314
P78347 P17542
Q9Y2U9 P10589
Q16820 P56199
O14512 Q9Y496
Q9Y496 Q7L5A3
P51153 Q9H267
P53539 P84090
P45983 Q14247
P31946 P83916
Q16543 P10114
P11717 Q9BSL1
P43403 Q9Y5B0
Q8WZ42 P09471
Q9Y5B0 P49703
P61956 Q9NS87
P61981 Q14643
P09619 Q9UJ70
P01112 P19838
Q12933 P10301
P28482 O60674
P04637 P10589
P26641 P08729
P42336 P20023
P05067 Q15596
Q92835 Q5XLA6
Q15545 O14974
P05114 P61457
O60880 Q9BYG5
P35568 P22670
Q9H0M0 Q92973
P01112 Q9UJW3
Q9BPZ3 Q6P1J9
P15056 P51813
Q15102 P11597
Q15796 O75800
Q6P0Q8 O95999
P63279 P55089
O60331 P35247
Q9BQ66 P31689
Q96AQ6 Q4V328
Q96CW1 Q14980
P20338 Q9BVG3
P35222 Q9HCN4
P62993 Q14980
P31327 P41219
P29992 Q15572
Q969H4 P06400
Q15797 P05412
Q9P104 Q9GZM7
P60953 Q07960
Q15599 P36544
P17252 P38432
P49407 P78314
P62987 Q13017
Q9NQX7 P40937
P35968 Q53HL2
P00533 P46109
P04150 Q9P2H0
O00463 P05412
P21728 P08754
Q96G25 P21452
P68400 P38432
Q99704 Q9NRR5
Q12929 Q13351
P54252 Q96RI1
Q9BV36 Q9BQA1
Q9BQD3 P42345
P15927 Q8TAD8
Q9H5J8 O15357
Q07954 O75925
P51587 P42575
P01023 Q15650
Q13562 Q92793
Q9H015 Q8TEW0
O75381 P01574
P17676 P21731
P46379 O75175
Q13509 P06239
P61586 Q13163
P26010 P51813
Q14032 P98172
Q8IW41 P20809
P43364 Q8NG27
Q9H4B4 P57678
Q12933 O15055
P35222 Q92997
Q9Y679 Q16873
P01133 Q14677
Q05513 Q99732
P49792 O15354
Q14164 O60879
O94972 Q9Y6Y9
Q9P2K3 Q15038
P52948 O75925
P0CAP2 Q32MZ4
P03973 Q04771
Q13547 Q99750
Q15797 P41594
P49336 O00590
Q9H4B4 Q15398
O00470 Q6ZU52
Q12933 P34995
P08631 P12931
P02686 Q5JY77
P54132 P60228
P29466 Q9NVP1
Q05516 O60894
P35548 P48552
P51116 P38398
Q13362 P51610
Q99708 P58753
Q9UI36 Q9HB75
Q13568 O60725
P25445 P29466
P84243 O15160
P68104 Q13797
P59768 P67809
P54259 P07333
Q16576 P51572
P62993 P12931
P0CG47 O14579
O15198 Q9NRQ2
Q13569 Q13885
Q9HCK4 P63165
P24941 P56945
P46934 Q8IYB7
P42224 P05230
P68104 O43896
Q12789 P00742
P68104 P02511
P53365 Q99698
P14923 P33991
Q9UER7 Q15303
P29323 P15514
P36897 Q16637
Q9H5I1 Q96RN5
Q13501 Q9UH65
Q9H422 Q99959
Q9HBH9 P11234
Q6NUQ1 P56199
Q04724 Q03113
Q09472 P28290
P27797 P11831
Q8N2W9 Q8NFW9
Q06187 O00482
P49768 Q0VDD7
Q15365 Q15075
P20340 P14635
P03372 A0A5B6
P10321 P18621
Q99614 Q86V42
P07948 P03973
Q9BVJ6 Q9H427
P31947 P49407
Q8WUM0 O75694
Q12933 P06241
Q9BUE0 Q96LR5
Q01892 P05198
P10451 P48050
P30307 Q969G9
O14786 Q6ZW49
Q96IP4 Q9NRR8
P19438 Q96EU7
P05106 O60260
P06239 P08581
P22670 P35269
Q13009 P63279
Q9UKS7 O14796
O60762 Q99595
Q12933 P84103
Q04771 Q9UEE9
O75689 Q9H788
P35222 P52789
P62993 Q13797
P22681 P19525
P04839 Q96FW1
Q9H9J2 P42336
P41235 P17252
P27701 Q9UNF0
P05549 Q13144
Q9P2K9 Q6X4W1
P06241 P55055
P57103 P06858
P49841 O75791
P42261 Q15287
Q9UNE7 P49588
Q01844 P24043
Q02750 Q8IZD4
Q99547 Q7Z6A9
Q9NRD5 Q86UL8
P09958 Q14161
P56645 Q8NAV1
Q9UBU7 P02747
P25445 Q14520
P00747 P49841
P41134 Q15648
P21246 P21810
Q99856 P42858
Q02363 P00736
O15357 P20941
P28482 P42681
P10589 Q9P2E2
Q9H422 P78509
Q14184 Q13901
Q9HAU5 P05107
Q99836 P24394
O00623 Q08881
P20042 Q8N3Y1
P62495 P02458
P19784 O95084
P49023 Q9UGK3
P10301 Q16570
O60341 Q9UBX5
Q99627 Q15052
Q02156 P50120
P06400 Q8IW50
Q8WU20 Q14192
Q9BTY7 Q13351
P49286 Q96SN7
Q5T3J3 Q9Y5J3
Q7Z6Z7 Q15583
O15357 Q9H3Q1
P04150 P02549
P17936 Q92530
Q07954 P05412
P62993 P49703
P19793 O00422
P42858 Q7Z4K8
P02787 P26992
P06239 P21673
O15085 P16389
Q12933 Q9HA65
P78314 P54646
