Q14683 P43246
P11473 Q99933
P28331 P40926
Q13315 P49959
O00267 P63272
Q9NSC2 Q13547
Q15699 O94829
P04626 P15941
Q9UNE0 Q12933
Q96RU8 O14733
Q8TAD8 Q9NS56
O14777 P06400
P03372 P0DP25
P16070 Q13477
Q9UQ07 P05412
Q9H6L4 Q8WZ19
P51003 Q9UKF6
O15169 Q13362
Q92997 O15169
P51817 P10644
Q6UB99 O15379
O94887 P12931
O43639 Q99704
P17509 Q92793
P08727 P04259
P09493 P11171
P10586 P35222
Q92793 Q06546
Q8IW41 Q16659
P46379 P11142
P35249 O75943
Q16832 P02461
P12931 O15357
Q14571 Q8NDB2
Q9Y6K9 Q92793
Q9UKT9 Q99708
P13612 P26010
Q15276 O43747
Q9UKV8 Q9UPY3
Q09472 P05204
P17600 Q13813
P12956 P16284
Q13546 P19438
O95502 Q15818
Q9NWX5 O14492
P54259 Q86TM6
Q9NRE1 P08833
P68032 P07384
P37235 P54253
P21579 Q8NBJ4
Q9BXF6 Q86YS3
P68104 Q15811
P83916 O15164
Q14526 Q13363
P14136 Q9NR12
P11142 O14976
Q8TF68 P08670
Q9NRE1 P14780
P31749 P23769
Q8TDB6 Q8IXQ6
Q8WWY6 O95983
Q92793 Q10567
Q96HC4 P12814
P26045 P43403
Q13444 P07948
O95081 Q9UBC2
Q15700 P78559
Q9H0M0 Q14966
Q02750 O75676
Q05655 P62736
Q9NZN3 Q9H4M9
P01135 Q86UL8
Q09028 P38398
P19012 Q8IYI6
P06239 Q04759
P09958 P04275
Q9Y5K6 P12931
Q9UPY6 P27986
P54259 A7E2V4
P05412 P04150
Q96QU8 P60709
P10721 P51692
Q9Y5X4 Q12788
P18848 P17676
Q13114 Q02223
P53041 P30260
Q13547 Q9Y6D9
P00533 P15514
Q8WVD5 Q9HCE7
O14492 P10721
Q9BUH8 Q9H4E7
Q16543 Q00526
Q8IXH7 Q9H3P2
P05107 P08571
P35226 Q16891
Q14683 Q14566
Q9BXI6 P15311
P28482 Q05923
P06734 P20023
P41240 Q99704
Q9Y4J8 P46939
P54259 P61964
Q8TE68 Q8IZP0
P17706 P10912
P68400 Q04206
P49674 O14641
O75155 O75175
O15524 P35568
O96017 Q15172
Q6WCQ1 O14974
P62195 P08047
Q92624 Q6ZMV9
P33993 Q99741
Q9UJX4 Q9HCE7
P19012 P35900
Q5JVS0 Q9UER7
Q13224 Q06124
P49069 P00533
O15344 O15344
P08648 P04626
P57086 P17040
P31785 P24394
Q9Y6Q9 Q92731
Q14847 Q13643
Q9Y4H2 P17480
Q9H4Z3 P52945
Q12913 P00533
Q6P3X3 P36897
Q13185 O15164
P49790 Q92973
P07585 P20908
O43829 Q9ULJ3
P19784 Q92598
P24928 P38398
P49910 O14641
Q96G01 Q14203
O43464 Q13490
Q15834 Q9BSW7
Q13610 Q9HCE7
O75925 P43694
Q14289 O60674
Q13255 P25098
Q96ST3 P41182
Q13705 P36896
Q96A23 P60709
Q14289 O15530
Q09472 P52292
Q9Y2H0 Q12959
Q96JB8 Q8N3R9
Q969Q1 Q92995
Q96ED9 P15622
Q13464 P15311
Q14524 Q12959
Q8N474 O60353
O94972 Q15398
P49841 Q96G01
Q9Y3Y4 P35222
P47736 Q12967
O94986 Q9Y2J2
Q5VIR6 Q8N1B4
O00141 P46934
P06493 P18031
P15976 P27361
P35222 Q9Y230
Q9Y2I1 P10275
P22001 P16389
Q86YT6 P53355
Q9UJX2 Q9Y3Q8
Q9Y2H1 Q9Y6E0
Q9BQ52 Q13363
Q15124 P11532
Q9Y624 Q07157
Q9UHD2 P16333
P78527 O15111
Q96SB3 O43493
Q99708 P61968
O75061 O94973
P06239 P78314
Q96PN7 Q92793
Q12834 O14965
Q03591 P08603
P27361 P07948
P28482 Q02750
P54259 Q70EL1
P43355 Q9NR46
P54253 Q9UGR2
Q92692 P55196
O00213 Q07954
Q8WV28 P43405
Q9H270 Q9NRW7
Q13620 P03372
Q06546 P51610
Q9Y3C5 Q9GZX5
Q03164 O00255
Q8N9I9 Q86UW9
Q02388 Q8TBC3
P36897 Q9GZS3
P16157 P16070
P61371 P03372
Q96ST3 O15294
Q5VST9 Q9UKX2
O75461 Q06587
Q9UER7 Q00613
Q99496 O00257
O14939 P06241
Q96T76 Q9Y6Q9
O14733 P45983
Q99459 Q13416
Q9UNL4 Q04206
O00716 P08047
Q13368 Q8WV44
Q14191 P27694
O15162 Q5TA45
P48742 P61371
Q9NP31 Q08881
P01730 P02786
P35968 Q06124
Q7L775 O95278
Q9ULH1 Q8NFH8
Q9ULB4 Q9Y6N8
P13497 P05997
Q99504 Q8N196
Q00169 P43146
Q13136 O75145
P08069 O00459
P12757 P78344
P10721 P42229
Q9UIB8 O60880
P28482 P49795
P10276 P50613
P25054 P35222
Q14393 P30530
P31749 Q9UQC2
P10275 P49023
Q9HCE7 Q9UNE7
Q14289 P20936
Q58WW2 P04150
Q5QJE6 Q92731
Q9Y3C5 Q9Y6I3
Q13216 O14949
P30530 O43639
Q9H2K2 Q14449
P06756 P18084
P51812 P16220
P25391 P98160
Q92499 Q04206
P06493 P08670
Q8IXH7 Q7Z6J6
P12755 P29590
O95163 P48643
P05771 O14641
O95219 P16234
Q9NWS9 Q96IT1
Q15139 Q02156
P46109 P16234
Q96PU5 P51170
P78536 Q14192
P51911 P68133
Q8IWB1 Q14643
P28360 Q04724
Q14680 Q99459
Q99584 P21579
Q7Z589 P83916
P49790 O14980
P21860 P27986
P42226 P17676
Q9UNE7 P55036
P13010 P35548
Q9Y6W6 Q16539
P06493 P10636
Q13224 P35609
P49454 P60880
Q9Y6W5 Q9UQB8
P50570 P23284
P25815 P26447
Q9C0D0 P68133
Q9UKN8 Q92994
Q05655 P06213
Q00535 Q02750
Q13554 P23677
Q9BPU6 O14531
P78406 Q9GZR7
P14598 Q92558
P68400 Q9Y5B0
P17612 P00533
P09086 P04150
P49910 Q15834
Q8TBN0 Q96QF0
P12931 Q07954
Q14676 P16104
P17676 P03372
P17252 P41180
Q9Y6Q9 P03372
Q8TES7 Q8N6Y0
P06493 P37173
Q12888 P16104
Q13418 P31749
P07951 P05412
Q99856 P15924
P55055 Q9NXR8
P46109 P08069
P24941 P54198
Q13136 P23468
Q8N6T3 P53621
O43488 O95154
P10912 P23458
O75376 Q86T24
P48736 P29322
P46108 Q9Y4H2
P01100 P19784
P24928 Q99728
Q9P209 Q05516
P31749 P49815
P56945 P98161
Q8IZP0 P14598
P10721 P22681
Q13133 P28702
O60496 Q02763
P57740 P35658
O15020 Q9NYQ7
O14777 Q9BZD4
Q02750 Q16539
Q8WXG6 O14763
P24941 P10644
Q9UHI6 P48634
Q6IA17 O00206
O00213 P51693
Q9NSN8 P36897
O96006 Q9GZT8
P49023 Q13362
Q9UKW4 P62993
Q16539 Q8IW41
Q9P286 Q9UGJ1
Q09472 Q03181
P28069 Q92793
O15350 P63244
Q9UQC2 P19235
Q13705 Q13596
Q86UP0 P35222
Q9UKL3 P25445
P18846 P38398
O00548 Q04721
Q9P286 Q13643
Q7L2E3 Q96ST3
Q14722 Q12959
Q9H8W4 O95197
Q9NUQ3 Q12846
Q15835 P35243
Q14161 O75914
Q15583 Q13363
O75461 Q01094
Q13322 P10721
Q9UL18 Q9UKV8
P35609 Q99700
P09619 P46108
Q04724 Q9UJU2
Q8WZ42 P20807
Q15697 P17024
P49841 Q13561
Q05513 Q08209
Q96CV9 Q9HA65
O60315 Q13363
P19525 P25963
O75153 Q9NYQ7
Q96KQ4 Q9H3D4
P57678 Q9Y6X2
Q13094 P16333
P46531 P22681
Q9UKD1 Q9Y692
Q13753 P14543
Q8WU20 Q05513
Q06124 Q14289
P06241 P51911
Q01780 Q9H0D6
Q14005 Q12879
Q99704 Q9HD43
P28482 P19793
Q05655 Q16236
Q8N715 Q15834
Q24JP5 P11021
P17612 P42261
P27986 P12318
Q96A23 O75340
Q8WYK2 Q92831
Q7L590 Q00534
P98095 P02462
P52564 Q99683
Q15643 P06400
Q15475 Q15834
Q9NPF5 Q9UK53
P56945 Q15654
Q05655 Q13887
Q99972 Q13683
Q8IW41 O15264
P33151 P35221
P22460 Q12959
O15062 Q15834
P14859 P04150
Q96T58 Q09028
Q15648 P23771
Q9UEW8 Q16539
Q13114 Q02750
Q9NRR5 Q9H7N4
Q06187 O00206
Q92966 P06400
Q16659 O14980
Q9BTX1 Q8N1F7
Q14152 Q04637
Q9UKV0 P45973
P62140 P13861
O00213 Q06481
Q92956 O00463
Q13114 P68133
Q96HC4 P05129
O15350 P46934
Q8TDD1 P03372
Q02447 P08047
P49841 O60716
P17252 P42262
P05106 P08648
Q13506 P18146
P08581 Q96BD6
Q15464 P35968
Q05513 Q05655
Q12834 Q9H1A4
P53567 P49716
P08727 Q8N6Y0
P63261 Q99962
Q6P0Q8 Q13425
Q13362 Q05655
Q9BQI3 Q16543
Q92956 Q7Z6A9
Q92624 O43889
O43929 P33993
Q96KG7 Q5JTZ9
Q99708 Q13363
Q8IYB8 O75689
P49716 Q15744
O14879 Q05D60
P05106 P09619
P06213 P42229
P48552 P37231
Q9UPY6 P61158
Q4KMG0 Q9BWV1
P68400 Q01892
O95872 Q15834
P14373 Q14134
O00300 P04275
P50750 P40189
Q9Y5B0 Q01094
O00151 Q9NVW2
P50750 O95789
P78356 Q9NRR5
P08138 P27361
P17927 P02745
Q96SB4 Q8IYB3
Q8NEM7 Q16539
P98161 P18206
Q13136 Q8IUD2
O15379 Q15759
P48552 Q13285
P00451 Q07954
P08581 P40763
O14733 Q16584
Q9NRF2 P04629
P16870 P27694
Q8NF91 P02545
P24941 O43303
Q02641 P54259
O00339 P02462
Q05513 Q04206
O60674 P51692
Q7L590 Q99741
P05129 Q99418
Q07889 P19174
Q13885 P27816
P28324 P01100
Q16478 Q6UWE0
P43403 P20936
Q16620 P18031
O75925 Q02447
A3KMH1 Q96KG7
O75369 P21333
Q99836 Q9UGK3
P19438 P23458
P63010 Q96C10
P35590 P27986
Q9NPY3 P08572
Q8TD19 Q9HC98
Q8WVD3 Q8IYR0
Q9Y297 P25963
P29323 Q15052
Q9NPY3 P53420
Q92793 Q9BYM8
Q8IY37 O75051
O43150 Q8NFH8
P07948 P60709
Q96MP8 O43747
P12757 P08572
P51532 P35222
P46379 Q9H095
P17252 Q13769
P53355 P19438
O43707 Q96NW7
P06241 O15117
P16333 Q8WU20
P11474 Q15466
P21860 Q9H4P4
P15822 P54253
Q8IXK0 Q96GD3
P43351 Q92889
P61601 Q86UW9
Q15542 P21675
Q01638 Q99836
Q15759 O00418
Q96LC7 P29350
O60934 P38398
Q6VMQ6 Q9P2E9
Q14164 P08238
P17535 P35638
P57678 Q15833
P10912 P27986
Q9NZ08 P08887
Q04759 P07948
P09486 P08123
Q9UM11 P30260
Q5T3J3 O43379
P06213 P22681
O43281 Q14289
Q13315 Q8WXE1
P25942 P41279
P55345 P19793
Q9BXP8 P17936
Q9Y2M5 Q9Y383
P16284 P06241
P68400 P14317
Q13501 P54725
P68400 Q00613
P12931 P20823
Q86SS6 Q13885
Q8N556 Q05513
P16234 P51692
Q96T58 O94776
Q02750 Q05513
P10644 P31321
P03372 O94992
P18583 Q8TAD8
Q15700 Q13224
O14980 Q9H4D5
P07948 Q99704
P17676 P00533
Q6VY07 Q13563
Q13813 Q92889
Q9Y6Q9 P19793
P17813 Q04771
Q12933 O14639
P09486 P98160
P27361 P04049
P49841 P05771
P09619 P04049
Q6VY07 P11717
Q9UNE7 P10636
Q5JVS0 Q9UGU5
P16591 P00533
O15259 P56945
O95163 O95295
P17301 P05556
P10398 Q02750
P40424 P20719
Q16566 Q92793
P27986 P15391
Q9UQF2 Q13009
O95696 Q9P2H0
O95347 Q9NTJ3
Q99952 O43586
P21980 P60709
P11802 Q8N720
P07996 Q07954
Q92569 P08069
Q09472 Q05516
P23297 Q9GZT8
Q04771 Q6ZV73
P08581 P27986
O43172 P36897
Q00653 Q8NFZ5
P06239 P03372
O15379 P05412
P38398 P50613
P18433 P62993
P32942 P15311
P51572 P63261
Q9UMD9 Q03001
Q9Y297 Q15653
O60271 P19838
Q05655 P20700
P52943 Q12923
O60941 Q9NP66
Q8N0X7 P42566
O43426 Q15811
P19174 Q06187
O00206 O43353
O14777 Q9P1Z2
Q9Y6K9 P19438
Q9Y5K6 P62993
O14936 P11171
Q14994 Q15648
O15182 Q5T3J3
Q9NRD5 Q9P2M1
O60271 P45983
P10721 P42224
P04049 P06213
P11277 Q13813
P29536 P60709
P47872 P13861
P11226 Q9NPY3
P35613 Q9NR12
Q05516 P19793
O14994 Q92777
Q13547 O60566
P31749 P15976
Q16891 Q9NRR5
Q92831 Q04206
Q9BY84 Q16539
P19784 Q14005
Q9NPF5 P26358
Q8TF68 Q15942
Q9UPT5 Q96A65
O75182 Q9H2S9
Q93009 Q9NRD5
Q05655 P23229
P07585 P02745
O00255 P46940
P55196 P35221
P16284 P41240
P57073 Q01860
P07585 P08123
O60674 P42229
Q9UMS4 P04053
O75899 P18848
P51170 Q16623
Q8NHJ6 P29350
P11274 P20936
P06241 P14923
O00712 P22670
P46379 Q16891
P21580 O76080
P19012 Q9BTA9
P43364 Q96AJ1
Q9Y2G4 Q9Y2T1
Q10570 P48634
Q96GD3 Q9NRR5
P50458 P28360
P61962 Q9Y463
Q14677 O43747
P49641 Q9Y2X7
O15360 O15287
O14543 P19235
Q6AI14 Q99653
Q8N556 P05771
P22460 P16389
P14780 Q01955
Q9C0C7 Q14457
Q16566 P56524
Q05516 P29590
Q9Y6D9 Q9Y2I6
P17252 Q13255
Q86UL8 P54259
P25054 P49841
Q9Y678 O14579
Q14686 P48443
O00238 O14544
Q92835 P36888
P68363 P49023
P35968 P06241
Q9UKY1 Q9NQZ2
Q9H204 P06241
O75694 O95405
Q9Y4A5 Q9H0E9
P78317 O15499
Q06124 P62993
Q5QJE6 P19793
P07949 Q16539
P43405 Q06187
Q9UGM3 P35247
P62714 O15344
Q96KG7 Q24JP5
O75694 Q53GS7
Q9NQS3 P55196
Q04771 Q14D04
Q99933 P03372
P28482 Q16690
Q9Y5A6 P57086
Q16539 P15336
Q9H422 Q9BQQ3
P43405 P16885
Q96KN7 O75161
P26367 P41225
Q7Z6J2 P41594
Q13009 P29317
Q15788 Q13285
P11474 Q05655
O60504 Q6UY14
P02751 P53420
Q01826 P23771
P26038 P15529
Q9UQF2 Q16584
Q92731 P03372
P63244 P28827
Q9UDY2 Q07157
Q86VP6 Q13620
Q04724 P20823
Q96CW5 Q9NRH3
Q9Y618 P19838
Q01344 P23458
Q13936 P62873
Q13137 Q8IYF1
P14784 P40763
P23769 Q03014
Q13077 Q02223
O60318 P25205
O15460 P48634
Q9NZL4 Q5T3J3
P04150 P06241
P53618 Q9NRR5
Q8TEW0 Q13009
P60903 Q15047
Q14980 P11171
P35070 P14780
O14802 Q9NVU0
P68400 P35222
O15164 P04150
P24928 Q08211
Q9Y6K8 Q9NRL3
Q5VST9 P16157
P39687 P46821
P49841 P49023
P54753 P06241
P45983 P15336
P02750 P02751
P02647 Q03591
Q9Y2X7 Q96RU7
Q6PKC3 Q9NRD8
Q12834 O60566
P05412 Q04206
Q06187 P48426
Q13111 P24941
O75410 Q96GD4
Q9UKY1 Q9C0J8
Q6PKC3 Q9NRD9
Q8N2W9 P12757
Q92796 P53778
P17948 P07947
O14745 O43572
P32004 Q01484
Q96J02 Q99962
P06241 P16885
Q16816 P15735
P14921 P04150
P07911 P22894
Q99985 O60462
Q15744 P55198
Q9HCU4 P41250
O14490 P25054
Q13873 Q8TE12
P04629 P27361
O95980 P14780
Q6VN20 Q96KG7
Q05193 P60880
P51532 P60709
Q9BXF3 P42704
P63244 Q9UMR2
P41220 Q6RFH5
Q14574 P35222
Q13547 P35249
P38646 P14625
O43933 Q13608
P19838 Q04864
Q9Y6X2 Q13547
P45973 Q9UIS9
Q9GZX5 P38398
Q8WUJ3 O75051
P42345 P35568
O00743 O00221
Q01082 Q6NUQ1
O43353 Q12933
P17948 O60462
Q16576 Q9UKG1
P17612 P50549
P16104 O00267
P43403 Q9UQQ2
Q9BT92 Q15834
P49418 P04004
P09874 P07199
P09104 Q6IA17
Q06124 P13688
P31269 P40424
Q8NI35 O15399
Q9Y624 O14936
P34896 O43261
O14964 Q96KQ7
Q9BUZ4 O94875
P28799 P49639
Q9P0W2 Q15834
Q8TAE7 Q9H3M0
O60331 Q10567
Q8TEW6 P46108
P0DPH8 P06241
Q13315 Q9BXW9
Q9Y618 P20393
P17252 P05556
O60674 P67775
O14939 P49418
P52292 P04150
Q9UL54 P52564
Q15788 P19793
A5D8V6 O14964
P54764 P22607
P30530 Q92529
Q5T5P2 O60504
P23760 P50222
P52789 Q9UMX0
Q96M96 P68133
O43823 P13861
O00505 P21980
O15162 Q96H86
Q7Z6B0 Q9UMZ2
Q15311 Q96ED9
P62140 P06400
Q8IYT8 Q9Y383
Q99607 Q9Y3I1
Q9Y2U5 Q99683
Q13616 Q15653
Q8WUF5 Q04206
O95251 Q9H8G2
O00300 P04004
Q9P2H0 Q8WYH8
Q9H0M0 P20936
Q13402 P0DP25
Q9UMD9 O94985
Q92793 Q04206
P26038 P19320
Q9ULJ8 P63261
P14373 Q96QH2
O00220 O14763
O95819 P19634
P50750 Q04206
O14964 Q92783
Q9UHY1 Q5T3J3
Q9HD26 P13569
Q13608 Q6VMQ6
P17612 P27708
P11171 P68366
Q9UJX3 Q13042
P17612 Q13936
P19012 Q6PKC3
Q9Y3F4 P37173
P10244 O75376
Q04725 P09429
P31785 Q01113
O14798 Q9UKY1
Q16478 Q13002
P08631 Q99062
P43405 P20273
Q9HCE7 O14980
Q9UKT8 Q13616
O96019 P51532
Q06124 Q07960
Q9Y4H2 P23458
P31271 Q99687
Q9Y496 Q02779
Q05513 P42226
P17275 Q14494
Q13387 Q9BY84
Q5T0N5 O43147
P06213 Q9UNA1
Q9NZW5 P51532
Q9BYG5 Q05513
Q9Y692 Q969Q1
O00562 P53350
Q13332 P28827
Q04206 Q8NFZ5
Q15560 Q4V328
Q14160 Q9UDY2
Q15582 P02452
Q15149 P26038
Q16849 Q9NRR5
P19012 P04259
P50502 O95897
Q96K83 Q9UH73
P41180 Q9NV58
P54253 P16383
P17706 P09619
Q04771 Q9NW61
P16284 P07948
P46934 P51170
Q9UNL4 Q09472
P29323 P20936
Q14686 Q01094
O60239 Q06187
Q92997 P67775
P31749 P54253
P06396 P60709
Q13303 P01730
P23769 P10276
P10644 P00533
P35638 P18848
O00459 O14512
Q14644 P08631
Q96BR1 Q96J02
O00712 Q14938
P15924 Q08554
Q9Y4A5 Q01094
O75901 P19021
P41240 P16070
P06239 P25963
Q9Y6K9 P40222
P35968 P20936
P12814 Q99700
Q9Y2X7 P35626
Q92519 Q9NRR5
P07948 Q92918
Q12802 P03372
P41594 P0DP25
O75791 P40818
O60568 Q15834
P46937 Q99594
Q05516 Q9UBN7
Q9UQB8 Q9Y566
Q9Y6D9 P17480
Q6XZF7 Q92558
Q02447 Q01094
P51948 P09086
P10275 Q9Y3R0
Q9NS23 P19438
P04150 P40763
O94806 P52292
P36406 P15622
Q9NYL2 P36897
Q9UMD9 P12814
P49674 Q16625
Q00653 Q04864
Q9NZ32 P68133
Q05586 P29323
Q13546 Q13114
Q969H0 Q96FE5
P51843 P36956
O75334 Q86W92
Q9UIQ6 Q9H2K2
O60341 Q9GZT6
P56945 O43281
P48729 P26583
O43572 P10644
P83916 Q13111
O95382 Q99683
O14920 Q04206
Q07021 Q05655
Q8IX03 Q6P1J9
Q15052 O75914
P17612 O43566
Q9NX58 Q05516
Q9NYB9 Q96B97
P06239 Q9UQC2
Q02241 P68133
Q04724 Q8N5U6
Q969H4 P36507
P49674 Q92997
P04275 P02452
P17612 Q92736
P34932 P15976
P51610 Q96ST3
O43353 Q9Y6K9
Q8NFP9 Q9NRL3
Q13094 P43405
P35555 P07585
P78364 Q8IXK0
Q8IZP0 P16333
O00116 O15228
Q13315 O75943
Q8N4X5 P12931
O60481 P10071
O43734 Q13114
O60260 P49796
Q13418 P05106
Q92830 Q9Y4A5
P41240 P49023
Q15155 Q6VMQ6
P36406 Q9UJY4
P40763 P51692
P11362 P46108
P31785 P13232
Q92696 Q13873
Q9UBU7 O96017
P62333 O00233
Q9H2F5 O75461
P10124 Q9NRR5
Q13177 Q9Y5X1
O14920 Q04759
Q13885 P63244
P52333 P31785
P68104 Q16363
P06400 P29590
Q9Y618 O60907
P42229 Q9Y618
Q13330 Q13547
P11912 P49221
P68400 P32004
P54253 Q9UKY1
P08047 P42858
Q96MP8 Q9UJY4
Q9UGJ1 Q8NA61
Q9UKA4 P31323
O00459 P35568
Q8TCX5 Q969H4
P68363 O95208
Q15654 O43639
Q14738 P30154
P12110 P28288
P49841 Q16555
P61968 P38398
O15524 P07333
Q9Y618 P03372
Q92598 P11142
P14598 P19878
Q9H013 Q02297
O00548 Q9UM47
P06401 Q13451
Q13555 O60266
O14964 Q9BUH8
Q16620 P08138
P54259 O00468
O95754 O60462
Q12959 P35609
P19784 Q13144
Q6UWL2 Q6VMQ6
Q9UIF9 O60264
Q06187 Q99836
P07602 O96006
O43791 Q13077
P30530 Q13261
P42345 Q8N122
O14920 Q9UGK3
O15162 Q6UY14
Q96KG7 O75643
Q92731 Q8NI08
Q12830 Q14145
P04150 P49715
Q13464 P14136
Q9H254 Q92932
P32004 P15311
O94842 Q9H422
P45985 P45984
P21675 P06400
Q92830 O75478
Q92834 Q9Y496
O75084 Q9UMX0
P36897 Q12931
P35858 P24593
O15226 Q00653
P01130 P02649
P06400 P63244
P06241 P11912
Q92845 P25054
P08047 P29474
P54652 P50222
Q7L576 P68133
P19012 O75604
Q9NZQ3 P62993
Q14164 P25963
Q16853 P15498
P05129 Q9NRD5
Q9NVW2 P25791
P51692 P14784
Q16236 Q8TD26
P24394 O60496
Q99728 P14859
Q00534 P55273
P27361 P08047
P50570 P12931
Q14289 P07948
P12931 P22681
P17252 P05114
P00533 O14939
Q9Y6Q6 Q13114
P37231 Q9BYK8
P54253 Q8TAQ2
Q9Y3C5 Q9Y6K9
Q86VF7 Q08043
P06239 Q05655
Q9UKG1 Q8NEU8
Q92994 Q08999
Q9Y6N9 Q13402
O75582 Q09472
P40198 P12931
Q99708 P38398
P07996 Q02388
Q8IZP0 Q13813
P05556 P08069
P49841 Q04721
P35606 P49798
P30622 Q15555
O75582 P47712
P02751 Q02388
O75078 O76061
Q16623 P21579
Q13547 O75182
O95251 Q9C0J8
O95967 Q9HB75
P35609 P07384
P08670 Q9BW27
Q9Y6I3 Q8NFH8
P28702 P10276
P46108 P62993
Q14416 O14924
Q13535 O14757
Q8N122 P23443
P25445 Q5T3J3
Q9BZE0 P35222
Q14203 O15020
Q12933 Q15311
Q7Z6J0 Q16584
P55273 Q9HA65
P14921 P12931
P19525 P09619
P31152 Q9UQC2
Q14114 P02649
P17181 P06239
Q9NR12 P17252
Q9C0K0 P10589
Q9UBC3 Q13547
P55771 P28360
Q13480 P46108
P62191 Q15834
Q9BVJ6 Q96ED9
Q9Y330 P47736
P25815 P15311
Q86YP4 Q92831
P16220 P51532
P25791 P23771
P84090 Q96ID5
Q9UMF0 P20701
P40763 P42229
Q96PQ1 P29350
P68400 Q16666
Q9C0K0 P45973
Q9BUH8 Q9NTW7
P35568 P10912
Q15811 P60880
Q9ULV1 Q5TCQ9
O75444 P14921
O75689 Q05513
P26447 P68133
Q13362 Q09472
P19793 P19838
P51532 Q01201
P12931 O60716
O60260 P49792
P04049 P23458
Q14192 P10275
Q9Y6K9 Q04759
P63244 Q8NBJ4
Q9UBP0 Q16799
O60763 Q13190
P78364 Q06587
P27361 P19235
P11226 P30988
P53667 Q13873
Q14766 P18084
Q13309 P61024
Q13115 P28482
O00560 Q16623
Q8TC59 Q9UPY3
Q9Y2I6 Q7Z3B3
Q14155 Q13509
Q9UH65 Q9NYQ7
Q5VT25 P10916
Q8IZP0 Q07889
Q9H9D4 Q9Y3S2
P08670 Q53TS8
Q12933 Q9H8Y8
Q05193 O00499
Q16539 P19419
Q15329 Q09472
P12931 P15941
Q9HC98 P23443
P12956 Q09028
Q05193 P49418
Q96ST3 Q9UK53
Q12933 Q9C0A6
Q9NS15 Q99075
P36957 Q8WVM8
O14745 P35241
Q13332 Q15047
Q99683 O00463
O75791 Q92918
P28749 P49715
P32004 P16157
P36956 P02545
P10275 Q15652
Q05193 Q8WXK3
Q92956 Q13114
P40238 Q9Y4H2
O75146 Q00610
Q9UIB8 O14796
Q8IZL8 Q09472
O43261 Q9P2H0
Q92831 Q06330
P14859 P03372
O43184 O95633
O95251 Q8NHQ1
Q9NZ52 Q15276
O60641 P63010
Q9P286 Q9NR12
Q96S59 P05937
Q9BZZ2 P15941
Q6UY11 Q6UY14
Q13547 P24468
P28482 P10275
Q13555 Q96NW7
P10275 P35222
P13010 P29597
Q99767 P05067
Q9H078 Q9UNY4
Q13753 P13497
P43364 Q8NEG5
Q06124 Q14764
Q9UBW7 Q8TAD8
Q8NEM7 Q9NRR5
P12757 Q9H5J0
Q92585 P46531
O15164 P24468
Q9UDY2 P11171
Q9UGI8 Q15942
Q13239 P43403
P45973 Q9NQS7
Q13415 P33993
O43815 P0DP25
Q9Y4H2 P08069
P63244 P06213
Q8IXK0 P49736
Q02447 P06400
Q04771 P08567
P36897 P29590
Q12840 O60282
P10275 P40763
Q15788 P10588
Q16539 Q9UQD0
P07196 Q9Y4I1
O00238 P36894
P60228 P54257
P05771 P28329
Q14738 Q13136
Q7Z478 Q9HA65
Q9UM73 P23471
Q05513 P14598
Q15700 Q12959
Q92831 Q09472
Q09472 Q92793
P31749 P22736
Q9Y6K9 O15111
Q9NR61 Q99466
P78314 P19174
Q86TC9 O76041
O75052 P17600
Q9BPX3 Q03933
O60603 P14625
Q9NR82 P0DP25
P49841 O15294
P05976 P11171
P10827 Q9Y618
Q9UKN8 Q12789
P36957 Q05516
Q92973 Q99666
Q08945 P33991
P06731 Q9P2K9
P28827 Q92824
P52333 P09327
Q9HBI0 Q13418
Q05516 Q99075
O00221 Q00653
Q04724 Q15014
Q9Y4J8 Q13474
P68104 Q14061
O43707 Q07157
Q9UGJ1 Q8N6Y0
Q14247 P68133
P32926 Q9Y446
Q96GW7 P03956
Q99250 Q9HCE6
Q9BPX3 Q9UBC3
P03372 P00533
O15379 Q8NB12
Q12959 P11171
Q04771 O14920
P37231 P19793
O14980 P50548
P08473 P01160
Q06455 P54259
Q9NRW4 Q16539
O43663 Q9H0H5
P35916 Q92529
Q05209 O43586
Q14061 Q9BW62
P48552 P04150
O75925 Q8TAD8
Q16625 P36897
Q13330 P62993
O14907 Q9UI32
P28482 P15498
O75376 Q07869
P09327 Q8IYF3
Q8TBZ2 P13861
P08603 P07996
P14923 Q13490
Q08495 P60709
P29350 P20138
Q96GW7 P98095
Q9UL54 P68366
Q13315 Q14191
P08670 P35900
O14776 P24928
Q8ND30 O60941
Q92793 P09629
O15111 Q9Y618
Q9Y6R4 O15169
O00203 P48729
P24821 P02751
Q9NPC8 Q04724
Q12933 Q7Z3B3
Q14289 P06396
O43281 O60504
P51812 P05204
Q8IYF3 Q7Z6G3
P24941 O43663
P00533 O43147
Q53EZ4 P06493
O75925 Q9NR30
O00141 P15056
Q13765 P05412
O15259 Q14315
P43355 Q9BZY9
Q9Y6Q9 P11474
O14965 O14777
O75791 Q15464
Q53EL6 Q04637
Q9HBA0 P12931
O75487 P39060
Q14451 Q99558
Q12933 Q70EK8
O95365 P08047
Q9Y5X4 O15379
Q13425 P46939
P28482 P06400
P05783 Q15834
P12814 P18206
O14654 Q06124
P17600 P27986
O75914 Q9UM54
Q15109 P23297
Q14126 Q02487
P35243 P25098
O95967 Q9BUY5
Q5VWN6 Q15834
P04632 Q15052
P68104 P51948
Q9Y6Q9 P10275
