O00590 Q99616
P10275 Q9NYW8
P56278 P31749
Q6RW13 P30556
P63261 P56537
O60353 P56705
Q8WUM4 P54259
O15524 P06213
Q5SW96 Q00610
P06400 Q02962
Q96IP4 Q16557
P49815 P20339
P12931 P18206
Q9UBN4 Q14571
Q8WV24 O95757
Q9Y2I6 Q7L590
P54259 O75093
P78364 Q06587
O00238 Q13501
P68400 Q01082
Q8NF91 P02545
Q9Y561 P35609
Q16537 P67775
P61981 P16471
P37288 P17252
P51116 P51114
P36575 Q00610
P28482 P31994
Q9UKR5 Q9NRX3
P17612 P07101
P84022 O15198
Q14765 P05412
Q99613 O15198
P50613 P18074
Q92956 O00463
P55211 P08670
P14678 Q9H1I8
P21673 P26641
P68400 P41236
P56524 Q66K74
P20382 P01303
Q9BYK8 Q07869
Q15172 P10415
Q15654 Q5VWP2
P51654 P56704
Q9BUL8 Q9Y6E0
Q9UKV5 P62837
P07858 Q6UY14
P45983 P01112
P14091 P01308
P62979 Q9HCE7
P10244 P24385
Q01201 O60684
O43184 O95633
O95832 O15551
Q96RF0 Q07890
P50991 P62736
Q9HBA0 Q96J02
O43791 Q9UBK5
Q05586 O14578
P22674 P15927
P05771 P25098
P26641 Q9Y3C7
Q07157 P55196
Q92934 Q07817
Q969Q1 P61956
Q15796 P58335
Q15393 P08631
P16389 P61586
P48745 P01344
Q9BUH8 Q8NEC5
P32456 Q96QZ7
O60763 O15498
P84022 P21980
Q16665 P05412
P00533 P15311
O00463 O43734
Q03135 P16234
Q13547 O43683
Q12824 P36873
Q92793 P16220
Q5TCQ9 P60484
P47890 Q9NY56
O94842 Q9H422
P08235 P10275
Q2M1Z3 P36897
Q9NQL2 Q76FK4
P08631 P40763
Q15436 P53992
O43915 P35968
P21860 Q07889
Q15761 P01303
Q9UPZ3 P26006
P10827 Q12802
O60573 O60516
Q96SB4 Q07955
O00622 P06756
P61981 Q9Y2X7
P0DPH8 P49023
Q9UKT8 Q13616
Q13492 P35638
P22455 P19174
Q9Y6U3 P68032
P48739 P61968
Q15485 P48740
P62805 Q9NPI1
P11940 P23588
Q13432 P07948
P0C1Z6 O60936
P08235 P63261
Q13616 O00221
Q6DT37 P60953
Q15796 P30153
Q9Y4K3 O76080
Q9Y314 P29475
P17612 P14136
P05155 P16581
P31749 P22736
Q8N720 Q9BQ66
P01009 Q9UNI1
Q9Y6W5 P60953
P06493 P68400
O00255 O14686
Q99750 Q8NE01
P56645 O15055
P20340 Q13439
P46940 P68133
Q05655 P19086
O43294 P46109
Q13315 Q8WXE1
Q9BV73 Q6VMQ6
P06401 P14859
P27361 P53355
O60496 P07949
P53365 P84077
P49674 Q92997
Q13263 P17676
P49137 P09917
Q96E40 Q9GZR7
O95218 Q16637
O00391 Q9NRR5
P50995 P31942
Q14696 O75197
Q9H4E5 Q15796
Q5MJ70 P24941
P22607 Q86XS8
P18850 P25490
O96013 Q86YP4
P51003 Q9UKF6
Q01844 P17096
P61981 P68104
Q03164 Q9Y5Z7
Q9P2H0 Q96NT1
Q96G01 O14576
P26367 Q9Y2V3
Q13794 Q07812
Q14974 O00505
P30154 Q13362
Q8N9H8 Q15038
Q9NP81 P68104
P78536 P35625
Q92729 P04899
P13631 Q96JE9
P09429 Q9UKR5
P04196 P02745
P21246 Q9BX70
Q15796 Q13219
Q05516 P15976
Q33E94 P48380
P11308 P15036
Q12824 P06400
P0DI81 P11226
P01111 Q9HAU4
Q99623 P15172
P42285 P08047
Q16665 Q13330
P36897 Q14D04
Q8IYU2 O75051
Q9Y286 Q06124
P18847 P22607
Q8TCU5 P63167
P11474 Q15466
P32856 Q9H2B2
A5PKW4 Q96S21
Q96A23 Q02750
Q9Y2J2 P31946
Q9H0D6 P63241
P49841 P12830
Q13496 Q9C0I1
P23352 P34741
Q8TCX5 Q9HAT0
Q9NPP4 Q9HC29
P43119 Q96PN6
Q93008 P55196
Q13705 P08476
P46821 Q9Y3F4
P41235 Q12778
P01375 P20333
P54259 Q99698
Q15047 P68431
P20264 O75807
Q9UNL4 Q04206
Q06124 P62993
Q9UI47 P35222
P52630 P17181
P20823 P02768
Q00403 P29083
A0JLT2 Q96G25
Q9BVJ6 Q15834
P19387 P15173
Q01082 P11171
Q9H8W4 O95197
P35968 P06241
P17252 P28329
P61981 Q14978
Q09472 Q05516
P42574 P10809
Q15428 Q15459
P22736 P29590
Q9NRX3 Q9GZU0
P43405 P09769
Q9Y6K9 Q13490
Q8WXG6 O00220
P05129 P41180
P02775 Q92879
Q9GZX9 Q9H2X0
P68366 P01374
Q15796 Q5XPI4
P01127 P09619
P01730 O00220
P49841 P04637
O15519 Q12933
P05771 P49840
P10415 P49768
P26717 P13747
P06241 P10721
Q06323 P18206
P17612 P14410
P50570 Q9Y262
Q92793 Q10567
Q8IZH2 P00338
Q02388 P11142
P29597 P18031
O43521 P10415
Q9H8T0 Q9P2H0
P24588 Q08209
Q9BY84 P45984
P08758 Q04637
Q9HBH7 P08138
O95477 Q13425
Q00610 Q9UH62
O94875 O75955
P04637 Q9H0Q3
Q15697 P17024
Q9BVJ6 Q9C0J8
Q16620 P08138
P84090 Q96ID5
Q9UBB5 Q92793
P06241 Q99704
P05412 P18846
Q9BVG4 Q96I34
P41594 Q9NSC5
Q03135 Q13393
P54259 O75420
P46109 P05556
Q02750 Q09472
Q01780 Q8IZ52
P17661 P20929
Q14191 P12956
Q9Y294 P68431
P13861 P15311
P06681 P0C0L5
Q96SB4 Q08170
Q9Y6Q9 P05412
Q92731 P0DP25
P35869 P13984
P31749 O43524
Q8TB24 P51148
Q93009 P04637
P63208 Q8IX29
Q15746 P68032
P12931 Q92731
P14314 P41220
P09619 P62993
O60763 Q9NYM9
O95425 O43294
Q7Z589 P83916
Q8NG66 P51955
P23946 P21583
O95365 P41182
Q00653 Q92896
Q13107 P06400
Q9NYA4 Q9H422
O00238 P62826
P04637 P30307
P28223 O00303
P23945 P01225
P17612 Q14344
Q9Y613 P63261
Q14019 P09917
P17661 P04278
P41143 P32121
P26641 O43261
Q86UR5 Q96AX2
P30405 P21796
O75444 P14921
Q9BQI9 P10276
Q14108 P07996
Q13443 P23229
P68104 Q6IAA8
P42574 P05198
P21673 Q9NPI5
P27986 O14512
P31749 Q06481
P61289 Q64LD2
P02675 P27797
Q9P0L0 P22059
P26641 Q96D98
P15927 Q5T3J3
P25686 P62987
Q15475 Q99750
P08651 Q9BRT6
P98164 P02649
Q00994 P08138
Q13094 Q15464
Q6W2J9 Q96A23
Q92887 P27824
P20339 P26374
O95201 Q9NRR5
P06401 Q13573
Q9UPY5 P08195
Q06124 P30411
P04637 Q01094
P98160 P29279
P42858 Q15119
Q06187 P15391
O95983 Q13547
Q8TDH9 O95295
Q8TEW6 P12931
Q9Y2J2 Q96ID5
P62258 P54253
Q15911 P10242
P21675 P28360
O95084 Q9Y296
Q06187 Q6ZUJ8
P0CG12 P12004
Q9HCE7 Q8NAP8
Q49AN0 O15534
P49959 P24864
P13671 P01031
Q86UQ8 Q12800
Q8N9M5 P61981
Q13224 P35609
O95747 P55011
Q15038 Q9BVI4
P61981 Q13838
Q9H444 O75928
Q9NRI5 O15372
P68400 O43896
Q13009 P05129
Q01955 P0DJI8
P16112 P50281
O00238 Q13873
P53611 P20340
P12757 P15104
P28223 P29992
P0DPH8 P63167
Q15796 P12755
Q9UBK2 Q15853
Q08999 P24385
Q9H6J7 Q5RL73
P54253 Q96T58
Q04724 P55774
P21741 O60635
P14373 Q14134
P60953 P26641
P08754 P13987
Q13480 P16885
P50395 P51151
P63165 O95551
P68400 P11836
P20333 P05783
O95751 O14639
P50876 P68036
Q00587 O15162
Q6KF10 Q99717
P25963 Q9Y618
P09467 P12814
P14735 P04150
P17482 Q9BQ66
P49418 P17600
P10301 P10415
P98164 P01266
P01127 P01023
O95793 P60953
Q06124 Q00839
P14921 P19838
Q12906 Q08211
P04179 Q9H0R4
Q08170 Q99590
Q7Z3B3 Q8NHQ1
P24928 Q10570
O96019 P52565
Q13535 O43324
Q9UEW8 Q969Z4
Q5JY77 P32241
P58753 Q99836
P47736 Q6ZN04
Q14974 P49792
Q9H257 Q6ZU52
Q15834 Q8TAU3
Q7L5D6 Q8NBM4
Q12929 P12931
P49798 P0DP25
Q9Y6K1 P26358
P36897 Q15796
O96017 P38398
Q03164 P61964
P52566 Q15669
Q13526 P10415
Q13794 Q07817
Q14203 P08670
P68104 P02766
O00257 Q13642
Q15038 Q8WV99
Q5JY77 P08912
P02794 Q9NPI1
P20151 Q02383
O95163 O14920
P06213 P15090
Q15038 P46934
Q9P0J1 P08559
Q9UMX0 P32297
Q9HD26 Q14457
P50406 P50148
P60484 P04637
P53667 Q13873
P00533 P04406
Q13895 Q12816
P10147 P10124
Q06124 P07949
Q07666 P40763
Q9Y5K6 P22681
P51116 Q86SE5
Q9BRP4 P62191
Q9NRD5 Q13002
P78560 P42575
P68104 Q99519
Q96HB5 Q8N6Y0
Q96QT4 P02686
Q9NQC7 Q9BWF2
P61981 Q96II8
Q9H0M0 P08887
Q13485 P68104
Q9NVC6 A0JLT2
Q15599 O00141
O60941 Q96EV8
P16144 P08581
P20849 P49747
Q8WVN6 P09564
P16234 P04085
P61981 Q92841
P15018 P40189
Q15768 P54753
Q15654 P12931
Q15796 Q92831
P49841 Q13144
Q9Y2W7 P49810
Q9ULM6 Q9UFF9
P33176 Q86UP2
P24928 O43719
Q7Z6J0 Q16584
Q9BV40 Q12846
Q14520 Q01955
Q9UKA1 P63208
O14964 Q9BUH8
Q13219 P00747
P60201 P27824
Q6VY07 P09958
O15379 Q09028
Q969P0 P60033
Q8NBJ4 Q3MHD2
P01225 P0DN86
P40189 Q16619
Q15717 P52294
P47872 P13861
Q16864 Q9P2H0
Q13444 P07948
Q9Y467 Q8NF64
Q16594 Q03164
Q13315 O96017
Q15370 P40337
P54257 Q9H5J8
Q04864 P24864
Q15834 Q53FD0
Q13765 Q5T3J3
Q8TC92 P49888
Q5TCZ1 P12931
O75554 Q07666
O95870 Q9H0R3
O60716 Q9UMD9
P43694 P01100
Q13573 Q86U42
Q8N2W9 P61956
O75832 P06400
P84243 O14646
Q8IXJ6 Q13342
Q15653 P52434
O75155 P20226
P46940 Q12904
P07910 Q8TAP4
Q9Y2Y4 Q05516
P17612 P17752
O94762 P26641
Q9Y4J8 P11532
Q16665 P61244
P17252 P12931
P28482 P10275
O00238 Q58WW2
Q00887 Q5T3J3
P46019 O15198
Q9H9D4 P50479
Q92597 P51659
Q05655 P18433
P49910 Q15834
Q13490 P54826
P33991 Q13416
P01130 P02776
Q15365 Q8WVV9
P53367 P61204
Q9H427 P27348
O75582 P05114
Q8WWV3 Q9BZR6
P49368 P49770
P55287 P35222
Q03181 P30041
P24593 P00734
Q14847 Q15645
Q9H269 Q9H270
Q16288 P18031
Q16548 P62993
Q9Y4K4 P46108
Q92934 P60903
P15813 P04233
Q01844 Q14576
P84022 Q13445
Q9UI32 O14936
Q969H0 P46531
P56537 P63244
Q8N474 P04628
P84090 Q99962
P17612 Q13370
Q9H461 P04628
Q13443 P01375
Q14653 Q9HAU4
P00451 P00734
P45984 P06400
Q8NER1 P0DP25
P26038 P15529
Q04206 O15524
P42574 P23588
P84022 O43524
Q9Y6D5 P18505
Q13895 P05787
P35606 P41220
P08138 Q99523
Q9P2S2 Q8NI35
P04049 P21731
O95477 Q9NZW5
P57103 P62258
Q7Z6G3 Q9BVI4
Q96EY1 P20936
Q6UB99 O15379
Q01780 Q99828
P09629 P17509
Q9Y3C5 Q9Y6K9
P27361 Q12772
Q13253 P12644
P68104 Q14061
P55211 O14727
P32004 P35241
Q13131 O00418
P20226 P09086
P01375 P24158
Q13464 P08670
P49802 P19086
Q5VT25 P10916
O14775 O94810
Q14789 P11169
O60716 Q12913
Q14344 Q05655
O00308 P37088
Q9UJU6 Q92918
Q13535 Q8WXE1
P14373 Q96QH2
Q07864 P09884
Q13285 P10275
Q9Y287 P05067
Q13011 Q15102
O00238 P10114
P09104 Q9BTE0
Q9UMD9 Q03001
Q9HCU9 P25685
O76064 P19793
Q9UGK3 Q13882
P02545 P21333
P29074 P07477
P09919 Q99062
O43318 Q9Y4K3
Q9UNS1 O15534
P54253 O43809
Q13387 Q13009
Q8TEL6 O15111
Q9HCU9 O75190
P00390 Q8NG27
Q96CD0 P63208
P30519 P26641
Q6ZW49 Q12888
Q13422 Q13547
P17612 Q13351
P20226 P03372
O60704 P51685
O96006 Q9Y221
Q9BV79 P10276
O75448 Q07869
P49815 P24385
O14579 P53618
P53355 P19438
O75293 P37231
Q01844 Q68CL5
Q9NYS0 P36897
Q969J5 Q9GZX6
P31946 Q9Y4H2
Q15047 Q9Y3A3
P63104 P56945
Q9NQU5 P10275
Q9BXI6 Q15599
Q9H6Z4 P62826
Q16820 P01275
P62760 P60709
Q6P1X5 P21675
P30041 P19878
Q9UBN4 Q14573
Q9Y5N6 Q13416
Q04759 O43516
Q06124 P06213
Q13428 P17480
Q9UJY5 P20645
P53350 Q01538
Q13485 P17275
Q7Z418 P36897
Q9UBP5 P61296
O60894 P32241
Q9UJW9 Q8N6Y0
P61981 P15056
O15455 P41240
O75460 Q92905
P17676 Q92793
P98082 P98164
P36894 P22004
Q9UKR5 Q9NTW7
Q5U651 P62070
P40938 P35251
Q9UQC2 P07948
Q9H4L4 Q09472
P25963 Q15653
P51617 O43318
P27361 P51452
Q9NRR5 Q969W9
P05106 P02671
P68400 P30519
P45983 P23443
P43364 Q96JH8
Q01780 Q15155
Q9BRA2 P01185
Q9Y5K6 P56945
Q14764 P60484
Q96CG3 Q9H190
Q15796 Q92905
P19784 O14958
Q9Y5U4 Q12770
Q9UKW4 Q15942
Q9Y5K6 P12931
P61218 P62487
P12956 Q00613
Q99708 Q99728
P54253 Q8N1L9
Q04864 Q15653
O15357 O60504
P17612 O43566
P10644 P31321
O95613 Q9NRI5
P25791 Q9UPY8
P11171 Q9BQ69
P54257 Q9NQZ2
P37198 Q9Y3C0
P52657 Q00613
Q9Y2X7 Q99728
Q15036 P98155
Q14974 P62826
P80108 P08174
O60381 Q13547
Q15596 P30281
O15379 P06400
Q8N556 P68133
P48552 Q04917
P09619 P29597
Q9UIS9 O75928
Q9H1H9 Q10567
Q13459 P68133
Q05519 P26368
P09619 O15524
Q13469 Q9Y3C7
O14543 P40189
Q14449 P16234
Q14055 P02458
Q58WW2 P04150
P04179 Q7L5D6
P68400 P17931
P50750 Q04206
P07288 Q02383
Q96JC9 P55199
O60603 Q8IWL2
P61981 P21580
P42229 P12931
P35813 P13639
Q02156 P04264
P0C0S8 P24522
P84022 Q06710
P55055 Q9NXR8
Q6ZN57 Q05209
P51159 Q05516
Q15642 P42768
O00459 P07333
P25391 P98095
P36897 Q9GZS3
P46109 P11274
Q6UVK1 P02745
P26447 Q16181
Q15365 Q9NR12
Q9UHR5 O75446
Q9H4B7 P33981
Q04206 P49716
O15085 O43157
P23511 Q9H4I2
P01112 P15056
Q9UIG4 Q92817
O95977 P63096
P04198 P61244
Q06124 P11274
Q9NRR5 Q5VSY0
Q13469 P18146
O00268 P42858
P13727 P31749
Q6W4X9 P04155
P08476 P17813
Q6PIZ9 P07948
P42345 Q13541
Q8NI35 Q9Y698
Q99698 P0DP25
Q92835 Q06124
A6NC98 P40425
P04637 O00231
P46937 Q00839
Q9UBU2 O75581
P52292 P38398
P51812 P10636
P10275 P15884
P0DP25 P35612
Q5SXM2 P20226
Q15796 P0DML2
P06746 P17252
P0DPB6 O15160
P43354 P28702
Q16644 P04792
P13725 P53420
P36897 Q15797
Q9UMS4 Q9UPT5
P24666 P43403
Q9UHC6 Q02246
Q16629 Q9BWU1
Q15047 Q9H4M7
P24941 P38432
P17676 P53567
O43924 O15182
P31749 Q92731
P20936 P62993
Q96RI1 P48443
O75940 O75643
Q15788 P04150
Q6X4U4 P12644
P57721 Q9UKA9
Q9UNE7 Q7Z7E8
O95067 P06493
P55916 P31946
Q9NQC7 Q9Y6K9
P07947 P20936
Q9UNS2 Q92905
P02647 P22061
P51452 P21781
Q96PU8 Q9Y6N9
P60709 P60981
P18054 P02545
P16112 P98095
Q12967 P01112
P61981 Q12802
P61513 Q5T3J3
Q13813 Q9GZR7
P04278 Q5D1E8
P20674 Q7L5N1
Q14155 P37173
P63279 P10275
Q6Y7W6 Q9NTZ6
Q15303 P46108
Q14005 Q14957
Q9P2M7 Q9Y624
Q02790 Q9HAU4
P17252 Q06481
Q92793 Q8N140
P43351 P25205
Q5T5P2 Q9NQT4
Q9NUX5 O95271
Q13503 Q92734
O75886 Q9NRR5
Q96LR5 Q8IWT3
Q15293 P54253
Q01826 P63279
P08294 Q9UBX5
Q9Y6G9 Q9BW27
Q15582 P08572
O00268 P45973
Q15645 Q9BSH5
Q9H0L4 Q9NRR5
Q9Y3P8 P43403
P14859 P20823
P25116 P04899
O60682 Q99081
Q9UKJ5 Q9H8W4
P07602 Q9ULX9
P23528 P05023
Q9UK45 P62312
Q8WVJ9 Q06413
Q8NC51 Q8N2W9
P19440 P19397
Q9Y496 Q16584
P08047 P29590
Q13555 Q15746
O95409 P10070
P0CG47 O14920
P31946 P18583
O75376 P55055
Q09472 P50549
P41227 P11245
Q86YN6 P62508
P36897 Q12931
P19838 P01589
Q92698 Q06609
P56537 Q9P2H0
P17275 P53539
Q9Y330 P47736
P04406 Q9UN74
P12757 P35998
Q13501 P60520
P51460 Q8WXD0
Q15306 Q99836
Q99731 Q9NPB9
O95155 Q99615
P33993 Q99741
P61981 P12931
Q92793 P30305
Q16891 Q9NRR5
Q12955 Q9UJC3
O15264 P15336
Q96NY8 P55196
Q9Y328 Q9NWW0
P31946 P05556
P61981 Q00325
Q13618 Q15843
Q53ET0 P63104
Q9BXS5 P01833
P10515 Q15118
P07858 P02649
P57105 Q15311
Q6STE5 P03372
P54253 Q9BQY4
Q9UJW0 P61163
P35626 P51681
O95059 Q96ID5
P27824 O95990
Q9NWA0 Q9Y2X0
P12757 O00257
Q13509 Q9P1Y5
P62993 Q9H400
P68104 Q00887
Q13873 Q8TE12
O95628 P63146
O15444 P46092
P10767 P21802
P42574 Q06609
Q96RU7 P18848
P49023 P05556
P17612 Q08289
Q9Y4C0 O14936
Q12933 Q9UM82
P08670 O14503
P54259 Q9UBX5
P13569 Q02156
O75791 Q92918
Q15382 P04049
P13631 Q9UKP3
Q01650 P08195
P63208 Q9NWN3
P26992 Q92624
O15553 O43586
P62826 Q9HAU4
P49454 P60880
Q8TC92 Q9GZT8
O95295 P26641
Q92963 P55196
O94762 Q13352
P57678 P09382
Q8IVH8 O00499
Q13576 P61160
Q14847 Q15942
Q9HCM9 Q96GG9
P01732 P10321
P19429 P45379
P31749 Q12778
P19012 Q9NTK1
O76061 Q8TER5
O43298 Q8TAP4
Q13568 Q14164
Q86UN6 P13861
Q9Y6R4 P52564
Q9BQQ3 P53350
Q16539 Q9UQD0
P98161 P02751
P29350 P43628
Q5JY77 P55085
Q8N612 O95197
O95994 Q9GZT6
Q9UKX7 P46527
Q56P42 Q9ULZ3
P62805 P63279
O00238 Q96AE7
P49841 O75581
Q13492 P53675
O15265 Q9Y4A5
Q12905 P78527
O43924 Q9NXU5
P49795 P36897
Q8NBJ7 O95405
Q9NQU5 P60953
Q6UWZ7 P38398
Q14686 Q01094
O95251 Q9BY11
P51116 Q9BQD3
P50750 P04637
O95136 P50148
Q96BI3 Q92542
P34741 P02751
Q7L2E3 P28749
O75044 P61981
P51690 Q9Y2Z9
P47871 P01275
O60603 P51617
P63167 Q9Y4I1
O15533 P10321
P31431 O00560
P09564 P27986
Q9BT49 Q15834
Q07507 P07585
P14921 P08047
O00212 Q13485
O00499 P17600
O14641 Q9ULV1
P17252 P15311
Q5JTV8 P02545
Q99653 O94768
Q5T0N5 O00401
O00506 Q9BUL8
P37173 P36897
Q13277 Q15833
O60260 P62253
Q9UMX1 Q7Z412
P12004 P06493
Q9UN74 P78509
P46977 Q8NCD3
P12931 P62993
Q9H081 Q8NG31
O43463 P15172
Q12834 P30260
Q99750 Q8TAI1
P80075 P32246
P49137 P49815
P42127 Q01726
Q9Y679 P08648
P49768 P14923
P35568 Q8N122
Q13137 P60520
P68400 P06401
P20337 P36897
P10321 P27797
Q13137 O95251
Q02818 P19086
Q01780 Q13148
P35346 P14416
P20340 Q14203
O43586 Q9Y6W5
P41220 Q6RFH5
Q14213 Q6UWB1
P21741 Q07954
Q13547 O60566
Q16520 P17535
P62851 O43147
O14544 Q15369
Q92793 P15976
P00966 P10398
P23511 P05412
P30876 P19387
Q13029 Q16695
Q9UER7 O15379
O00206 O60602
P08514 P05106
P68366 P22676
P08238 P40763
Q9C000 P10415
O43707 P15313
Q02556 Q13105
P60880 O14964
Q14974 P11362
P11172 P36957
Q9H6P5 P52655
Q96SD1 Q13315
P63167 Q504Q3
Q16539 O00418
P46821 P60709
Q9HC77 P18627
Q9Y698 Q15700
P25208 Q09472
Q9BUF7 Q8NI35
Q8WV28 P15498
O43427 P67870
Q15833 P63027
Q10567 P32121
Q15399 O60602
P68400 Q03135
Q9Y2T2 P55087
Q8NEV4 P0CAP2
P05129 Q13224
P31749 Q15910
P98095 P02751
P55345 P19793
Q13094 P07948
P12956 P18669
P42229 P17676
Q9NPF5 Q9UK53
Q13478 Q14116
O43491 P26885
O43278 Q04756
Q8NI35 Q13224
P61764 P07197
P29323 P52799
P34932 Q9Y4K3
P29279 Q07954
P09012 Q9BQ61
P50402 Q7L190
P63244 P28827
P06493 O00562
Q9UQB3 P12830
P35813 P84022
P04629 P18031
P27105 P78348
Q7L8J4 P61981
Q8WY64 O14950
Q15691 Q99570
O75444 P05412
Q9H6R7 P08631
P51398 P35869
O15116 O43776
P31946 P08069
Q12959 Q09470
Q7Z7J9 Q13224
Q8TEL6 Q12933
P14780 P09341
Q9NRF2 Q16620
Q9Y4H2 P52333
Q12933 Q6FIF0
P22607 P08620
P40424 P35580
Q96QT4 Q16695
O75309 P35222
Q14289 P15498
O60732 O75964
P05109 Q9H0T7
P09958 Q92673
P30040 P11021
Q96B26 Q9NS23
P68400 Q01534
P09104 Q5JVS0
Q9NR50 Q8NBJ4
P10275 P09429
Q04206 P0DP25
P16070 Q13477
Q99683 P19525
Q8N2H9 P51617
P45984 P84243
Q8IYF3 Q9P218
Q9Y5S9 P61326
P46109 Q07889
Q9NQC3 P22695
Q9H015 Q5T2W1
Q9H1J1 Q86V81
P10114 P55196
Q15406 O75376
P08670 Q9P0W2
Q00403 P35269
Q13867 O75962
Q13077 P25942
P61326 P27348
P84022 P35222
Q99547 Q9UKR5
Q8NHY5 O60671
O75888 P25445
Q9Y5B0 Q15208
P21246 Q9UBS4
O95983 Q9UBB5
Q9BV68 P46379
Q9HC98 Q15834
P28482 Q13485
Q9BZK7 Q13227
Q09472 P19419
P08581 P40763
Q96PM5 P04637
O95777 Q9NPI6
Q16401 P35998
Q9NP79 Q7Z6G3
O75376 P10276
P14866 P22626
P16333 Q16620
P27361 P05787
P02766 Q99689
O00148 Q06265
O00267 P63272
Q13794 Q07820
P57073 P49715
P78552 P24394
Q13367 P48729
O00141 O43524
P09455 P98164
O60894 P10997
O43390 Q13873
P62917 Q9BVJ7
Q9H1J1 P49841
P30305 Q04917
Q9Y618 P14859
Q7Z7C8 Q16594
Q99741 P20248
P17538 P01011
Q92597 P33176
O95819 Q99704
P98073 P00995
P12830 P31350
Q99689 Q99728
Q15370 Q9H765
Q9Y2R2 P22681
P31947 P06493
P63165 P10275
P14625 P55157
P25205 P24928
Q13547 P28749
P43694 P11831
P63244 P05771
Q09472 Q13105
Q7Z6B0 Q9UJY5
P49810 P07384
Q04941 O95163
P60953 Q15052
Q02156 P05783
Q5JY77 P21452
O75909 Q93062
O15111 Q16584
Q9NSI6 P51532
O15530 P31751
O15085 P46821
Q92817 P13647
O95551 Q12933
Q9Y4D1 P61586
Q05519 P11387
Q96H86 Q9BQ66
Q05823 P10275
P14373 Q96F44
P49841 P19838
Q99750 O75427
P10415 P16615
P08246 P54577
P43034 P11137
Q15796 P62263
P17612 P00533
Q15796 Q13501
Q13216 Q16531
Q99961 Q7L190
Q86SG2 Q8WZ42
Q7L2E3 Q96ST3
Q86YN6 P41235
Q00534 P36897
O43818 Q9HCE7
P00533 P05026
Q14582 P61244
P42224 P51692
P54253 Q8TE02
P13688 P00533
Q02094 P06028
Q96G75 P04278
P16619 P32246
Q9UK22 P63208
P05186 Q12933
P07949 P28482
P54725 P54252
P19784 P24534
Q96A98 P49190
P27361 P00750
P11171 P14416
Q9UMX0 O15198
P20827 P54762
P06400 Q16533
P29323 P50548
Q8N4G2 Q9HCE7
O75817 P04792
P01034 P07858
P29317 P33151
Q16625 Q07157
P41227 Q16665
P31749 P41279
Q96RR4 P0DP25
O43524 Q96EB6
P08514 P62993
Q12860 Q04721
O60603 P08571
O00560 Q13002
P09104 O00762
Q7M4L6 P16234
P28482 Q16690
Q9P2P5 O15350
P18031 P06213
Q9Y4K3 P62191
Q02156 P06241
Q07817 P02511
Q09028 Q02447
Q9NRD5 Q96NY8
Q9C0D3 Q15369
O00291 P42858
P01138 P04629
O15350 Q96J02
Q9P2B2 P08962
O75525 Q13242
Q9BT78 Q92905
Q8IX03 Q5T3J3
Q15274 Q9BQ66
Q8N6S5 Q9H0F7
Q9UMF0 P49768
P01579 P01375
Q04759 Q5JVS0
P42768 P06241
P55055 P19793
P48039 P11021
P31946 P21580
P37023 P36897
Q9Y618 Q06455
P31749 P98177
Q9Y5X4 P20393
Q9BQS6 P63172
Q16667 Q00526
Q96EB6 P04637
P05413 Q9UK41
O43298 Q7L590
P39687 Q9UNZ2
Q13571 Q92995
P52434 P36954
O14796 Q13291
P52294 P42224
P00734 P05546
Q15185 P25685
O94811 P04406
P09544 P56704
P28482 Q9NQ66
P33151 P35221
Q12933 O43298
P51811 P23276
P17706 P42224
P51159 P10144
Q15464 P16234
Q92973 P62826
Q01362 Q05655
O14776 Q99728
Q13643 P30305
P52292 Q9H213
Q9NRD5 Q96RK0
Q9NPQ8 P63096
P68032 P07384
P27701 P28068
O15162 Q9HB63
P05060 P60484
Q15700 Q9NZ94
P01574 P17181
Q16778 P10809
P24588 P17252
O60262 Q13368
P13591 P39905
Q13438 Q16665
Q9H3C7 Q86UU5
Q9UBK2 Q96EB6
Q8N490 P13929
P43355 Q13573
Q9Y5K6 Q07890
Q9HCU8 P12004
P52926 P84022
P35968 P62993
Q9UIF9 Q15361
Q9BYV9 Q9HBE1
P35658 P84022
O15315 O43502
P19784 Q16543
Q9NQX3 P48167
O43889 Q13021
P21333 P09958
P55212 P08670
P32246 P10147
Q8IZH2 Q92925
Q08722 P06756
O43707 P05121
Q9UG01 Q969G2
P50750 O60563
O43639 P09619
P24522 P06493
Q9HB71 O43255
Q14766 P35555
P49815 P27348
O94875 P14618
O43323 Q96QV1
Q16539 P49790
P61278 P30872
P12931 P07949
Q92563 Q9UGI8
Q13546 Q13077
O60687 P07858
Q14289 P23458
P21246 Q16363
P83876 O60828
O15525 P35452
Q8WUH2 P37023
Q13554 Q13557
Q03113 P12830
Q5TCQ9 P08588
P51532 P03372
P04637 Q16363
P28482 Q15788
Q04771 Q8TAI7
P20151 P35237
P01730 P07339
P20151 P04279
P56915 Q9Y261
P23443 O14980
Q9UBC3 Q9Y6K1
O75427 Q96ST3
P18085 P00533
Q9Y3B2 Q9NPD3
Q9NZV8 Q14315
Q9NS91 P49459
Q969F0 Q96D59
P05060 Q14151
Q9BRA2 Q16881
P50052 P12821
Q03113 P60709
P52333 P14784
P0CG47 Q15038
P51692 P29350
Q99558 Q9UNE0
Q12802 P62258
Q92956 Q12933
Q99708 P25791
Q9NWN3 Q13485
Q86YW5 P29350
Q15027 Q15836
Q9H5I1 Q9UFW8
Q9UHQ9 Q9NRR5
P34897 P67870
Q99832 P26641
