O43561 Q13239
Q53EZ4 P53350
Q96HA8 Q9BPX1
Q9HC62 P55854
P22459 Q12959
P42338 P50052
P14317 Q96PU8
P16152 Q13216
Q00587 O15162
Q8N3P4 O15198
P45983 P05787
P51948 P03372
Q9Y5B0 Q9BQA1
P08034 P29033
O14613 P60953
P11226 Q9NPY3
P49767 P35968
P00749 P05121
O95980 P14780
P11473 P55055
Q9Y297 Q13485
P07384 Q14494
Q9BYV9 Q9HBE1
P08670 P61956
P14780 P29323
P61764 P07197
Q07890 P19174
P23434 Q8WYH8
Q9UGK3 P51692
Q6STE5 P05412
Q04206 P42226
Q09472 O60356
O00220 P50591
P50750 P19838
Q5VV67 Q16656
Q9C0J8 Q5RL73
P62333 Q8TAB5
Q9H422 Q9UGP4
Q13322 O60674
P14672 Q15084
P10912 Q06124
P16671 P08123
O00161 P63027
Q12860 P04156
Q15582 P02751
P08069 O60674
P28482 P50548
P63165 P35712
Q8IZL8 P12931
O95257 P14635
O75955 P06241
P62081 Q92973
O75081 Q06455
O95071 P28482
O00238 P57735
P14859 P20823
P63167 P61925
P40189 P40763
P36542 O43570
Q99578 Q13129
Q6WCQ1 P61586
Q9Y3A3 Q15834
P33993 P25963
Q9Y3A3 Q8WY91
P31749 O14492
P20273 P23634
Q9UBZ9 Q9UGP5
P22234 P51116
P30408 Q9H190
O14512 P16333
P40424 P17481
P38936 Q6EMB2
P0DP25 P47872
P56645 O15055
Q9BT49 Q15834
Q05516 Q9C0J8
P63104 Q99759
Q9NWA0 O00257
Q9NZS9 P10415
Q9UMD9 P12814
O60443 P21246
Q7L2E3 Q9BQG0
Q16695 Q9Y294
P22681 Q92882
P62318 P62304
Q99717 O43463
P63104 P32927
Q06455 Q9Y2W2
P23945 P60903
P34932 O95084
Q96GT9 Q96KQ7
P20151 P05154
Q92844 Q5D1E8
P42229 Q9Y618
O14641 Q8N684
Q96T58 Q06330
Q14919 Q16594
Q99829 Q9C0C9
P54132 Q9BXW9
P01112 P15498
Q9UKX2 P23109
P52799 P49768
P01703 Q9NRR5
P34981 P49407
Q7Z7M9 Q93063
P26447 P48745
O00238 O95630
P17275 Q9Y2I6
Q12962 Q6P1X5
P31751 P14672
Q5T2W1 P35346
P07315 P02511
Q9Y2D8 Q16385
Q99856 P04637
P07948 P31994
P35638 P53567
Q05586 P21359
O00590 P13236
P32780 P18074
P23193 P29083
Q9Y496 Q02779
Q15642 P35222
Q9H211 Q13415
O43150 Q8NFH8
P57796 O60840
P10646 P39900
Q5JTV8 P20700
O95251 Q9BY11
O15524 P52735
Q07820 Q07812
Q9UBL6 Q13137
O75376 P41182
Q99613 O75822
O60500 P16333
P50395 P20339
Q9BS34 Q96EK5
O95848 P04049
Q9Y618 P13631
Q15059 Q9NPI1
P25787 O14818
P57103 P62258
O00273 Q9NRL3
P11226 P30988
Q9BXS5 P11279
P51965 Q05086
Q9NS69 Q15388
Q13487 P20226
Q9Y383 O95257
P42574 P11831
Q9UBW7 Q13485
O95999 P31749
Q96PL1 Q9UEW3
P08670 Q9Y6Y0
P25024 P30679
P27986 P35222
Q5PRF9 P61981
Q03135 P51813
Q9P2M1 Q9UNS2
P35590 P27986
Q03113 P25116
O14639 Q9Y3Q8
Q02156 Q9UBS0
Q15906 Q15834
Q49AR2 Q9Y2W2
P56539 P32418
Q9Y258 P51677
Q9HCN6 P06241
P38432 Q9NRD5
P62310 Q9Y333
Q9NZN3 Q9H4M9
P50914 Q8WV24
O15273 O14793
P61956 P05412
Q16651 Q6VMQ6
P42574 P23588
O94985 Q9H0B6
P06401 Q86U06
P63167 P04629
P61218 P19388
P14672 O60662
P56693 P54821
O14965 Q9BZD4
P18054 Q96RU8
Q9BXF3 P42704
P61981 Q8WWI1
P60953 Q96RU3
P26368 Q9NVV9
Q9Y5B0 P35269
Q13367 Q00610
Q9GZM7 Q99750
P53350 P28074
P23458 P42224
O95777 Q9Y4Y9
Q9UBF9 P12814
P35869 Q04206
P30626 Q13936
Q92908 Q15648
Q99590 Q07955
O00267 P63272
Q92963 Q13129
Q08999 P04049
P00742 P00451
Q9Y3F4 P37173
Q9BUZ4 O94875
Q92835 P08631
P62877 Q13616
P24928 Q16587
O60260 Q9NRX3
P49247 Q9GZT8
P35221 P12830
O95251 P08670
Q16637 P62316
Q14344 P21731
P07942 P12109
Q16623 P23763
Q9Y618 Q06330
O60674 P40763
P32927 P04141
O15372 Q9P2A4
P54727 Q13569
P62280 Q99558
P15976 P27361
Q16363 Q8IWV7
O60674 P07332
Q13464 P61586
P40763 P16234
P19012 Q8WW24
P54259 Q86TM6
P62487 P49842
P54259 Q12805
P05129 P62258
Q08170 Q99590
Q02556 Q9HAU4
O75676 P18846
P42261 P27824
P40425 O95163
P51681 P13236
O43524 Q13485
Q8NER5 P13385
O75376 P03372
Q02156 P41143
P09326 Q8TDN6
Q9UER7 P20591
Q14643 P14635
Q99558 P30086
Q9UBW8 Q16236
Q7L804 P61981
P98177 P03372
P27986 P19022
Q06495 Q6P0Q8
P17535 O00255
Q06495 P40855
Q99750 P15923
P78358 P79483
O15533 P04439
O14678 O43261
P24071 P12314
Q96RU2 Q14676
P38919 Q6PII3
O00268 Q6P1X5
Q9UMX0 Q8WWW0
P63104 P05783
Q9UNL2 P51571
P31949 P60709
P06858 Q9Y383
P52565 P15498
O15379 O14980
Q9H2E6 Q9BX66
Q9HD43 P49023
P08631 P42768
P04156 P62993
Q13330 P03372
O75342 P13647
P59768 Q06187
Q9H8W4 Q15834
Q99708 P12004
P04085 P01023
Q05513 P30086
O96004 P15923
P21860 Q4VC44
O00238 O60383
P48039 Q13151
Q5RKV6 Q96B26
P12004 P35251
Q15653 O95602
Q8WWW0 P11233
P0DP25 P49190
P10415 Q08209
Q92569 P42336
Q96RK0 Q9P1U0
P16671 P23229
Q14184 P63172
P42684 P46108
Q9NPD3 Q8TAE8
Q08380 P14543
Q15796 P03372
P01903 P28067
Q15834 Q8NE31
P05198 P47813
Q92731 O75925
P13501 P62993
Q8N4C6 Q8IZP0
O14936 P20336
P13765 P28068
P28482 P84022
P42768 Q99828
Q9HB89 P48645
P62380 Q96EY7
P33993 Q9Y5S9
P09693 P04437
Q9Y5L4 O60220
Q9NPB9 P13501
Q4LDE5 Q6VMQ6
O14745 P35228
Q13351 Q01543
P17252 Q06481
Q9UQM7 P28329
Q9H1H9 Q6VMQ6
Q9BWG6 Q15834
O14641 Q8IYF1
Q9UNE2 O95716
O75940 O75643
Q15836 Q12846
P26447 P23297
Q92831 P50549
O43752 Q9P253
O75674 Q9UBW8
Q96A23 P61081
O43432 P06730
Q06124 P07949
Q07954 P01023
Q05655 P14598
P78527 P04150
Q8IVU1 P02792
Q5VST9 Q9UKX2
P35240 P04626
P23469 P27361
Q16787 P34741
Q9BPX3 Q9UBC3
P62937 P05109
P84022 Q13501
O75446 P25490
O15360 P38398
Q6VY07 Q13563
Q14289 Q13017
P29350 P42702
Q5FBB7 Q15173
P49841 Q92837
O75821 O15372
Q96RI1 Q15788
P09683 P47872
Q9Y272 P63096
Q14203 P43034
O00299 P0DI81
P01024 Q02985
Q14134 Q8NHQ1
Q9BVI4 Q9Y3Q8
P68871 P62341
Q99704 P05107
Q99466 Q96JK9
P50570 Q13838
Q9NY61 O43293
Q14847 Q13643
O95059 Q9BUL9
Q15834 Q6ZU52
P00533 P40763
Q9Y6Y9 O60603
P22607 O60258
P09874 P07199
P13497 P02452
Q7Z7G1 Q13094
O43557 Q92956
Q6NSW5 Q8N2U0
Q16625 P36897
P05160 P00488
Q13191 P27986
P78536 P01375
P33552 P68104
Q04724 P56282
P08727 Q15154
Q9NRD5 Q13002
Q8IZH2 Q9HAU5
Q9Y5Q9 Q92994
Q96RT1 O15105
Q99750 Q8NE01
Q7Z4P5 P18075
O14543 P19235
Q15700 Q12879
Q96HB5 Q15038
P43364 P30048
P14598 P19838
P62995 P38159
P05106 P98095
P48729 P63104
Q9H013 Q02297
P56704 Q9UP38
Q13224 Q9BXS5
P54619 Q9Y478
P27824 O95990
O00291 P42574
Q9NRR5 Q96JN2
P25963 Q9Y2U5
Q8N6T3 P53621
Q9Y4K3 P51617
Q9NZ52 Q15276
Q99835 Q13635
P26368 Q9UKJ5
Q15796 O95630
O75925 P04637
Q13485 O15198
Q9NPI1 Q5UIP0
Q05516 Q96HS1
Q15438 P84077
Q13485 P49711
O75674 P62993
Q9H0Q3 Q5RL73
Q15678 P26232
O75909 Q9Y3Q8
Q16658 P68032
P63104 P57059
P45452 P35625
P13727 P31749
P46777 Q14974
Q9ULB1 Q8N2Q7
P43364 Q8TAP6
P43489 Q07011
Q13148 Q9UKY1
Q01780 Q99828
Q13490 P54826
Q6WCQ1 Q9BZL4
Q9Y2I6 Q9BTE1
O95251 Q9H8G2
P25025 P67775
Q9UHW9 O95747
Q9BR09 P35222
Q86YN6 P03372
P33240 Q9P2H0
P49910 P57086
O75534 P11940
Q9NNW5 Q9H3Q1
Q7Z418 P36897
P36578 Q99558
O60674 P42224
P20936 P62993
Q15910 Q9NYS7
Q04323 Q9HCE7
Q14738 P30154
P35869 P13984
Q92624 Q8N140
P35968 P39060
O75970 Q99942
P19012 Q8N715
Q92730 O43157
Q14686 P03372
P60709 Q00839
P20916 P46821
P68104 P56282
Q12879 P19174
Q00610 P49407
Q9Y5X4 P28749
P43364 P14373
P00491 Q5RL73
P09486 P34741
P51532 P60709
P30990 P16870
O15530 P27348
Q8WWQ0 P35568
O95396 O96007
Q9BQ66 P15622
O95696 Q9P2H0
P61978 Q9NQX5
O14543 O14508
P02794 Q9NPI1
P07996 P27797
O60760 P52790
Q9NRM7 Q13188
P54753 P20936
P03372 P84022
Q13387 P45983
P02462 P35542
Q14207 P14859
Q9HBX9 P04090
Q5MJ70 P24941
Q9BX70 Q5RL73
P62244 Q9UKW6
P49335 P20264
Q16665 P61244
Q9UMX0 Q9P2K6
O75582 P16401
Q04206 Q9UNN5
P51681 O60831
P35226 Q16891
Q96PY6 P49959
O15554 P54619
Q15811 Q07889
Q9C040 Q9Y4I1
Q9UHY8 Q96PY6
Q9Y2U8 Q15797
P21781 P02458
Q16637 P62304
P25963 O15111
P03372 P19793
P23246 P11387
O60381 O75446
Q00613 P62258
P31946 Q9Y4H2
P19012 P41219
Q9BVA6 P42858
P26718 Q9BZM4
Q04724 Q9BX70
P15927 P49736
O00459 P46109
P54725 O15265
P02549 P35611
Q14814 Q13469
Q9Y3C5 Q9NZ52
P25391 P98095
Q8N474 P09544
Q03135 P36897
P43026 P27037
Q04941 P04278
Q92598 P68366
Q14164 Q8IUC6
Q12778 P03372
Q16539 P28482
P27540 Q09472
Q16665 P27540
P04049 Q02750
O94875 O43426
Q8N302 O43508
Q86YN6 P51610
P53355 Q16623
Q8TDZ2 Q9H0U4
Q9H161 Q9UJU2
P67775 Q13362
Q15155 Q6VMQ6
Q9UNY4 P43243
Q9NZQ3 P62993
Q04771 Q53GS9
Q15834 Q9UPT5
P51532 Q969G3
Q13952 P23511
P04637 P27694
P04062 P07602
P63261 Q9Y281
P35520 P51116
P01111 P04049
Q8WUM4 P00533
O43791 P52945
Q6VMQ6 Q9P2E9
Q9P2R6 P25788
O96006 Q9GZT8
O43521 P10415
P17612 Q92736
P42704 Q15653
P08670 P49641
P46976 O15488
Q96ST3 Q9UK53
Q9UBW8 Q6P1K2
O60315 Q13363
P04637 O15126
P50453 Q9UKY1
Q14155 Q9BZW8
O14788 O00300
P61326 P27348
Q02952 P13861
P08254 P10451
Q15788 P10589
Q9H9H4 Q9UK41
P05556 P08648
Q8NE01 Q93062
O43318 Q99683
Q00653 Q04864
Q2TAA8 Q99598
Q09161 O75150
Q9UHD2 P08238
Q15633 O75569
Q01844 P49327
P45984 P06400
P05129 P61764
Q16478 P58340
P19634 Q99750
Q5U651 O14807
O43566 P63096
Q9BYE7 O75461
Q14242 P26038
Q92556 P98174
P25942 P11142
Q12959 P11274
P21741 P23458
P15941 P62993
Q9UL54 P52564
Q9BYG5 Q8TEW8
Q9H237 P56704
O43679 Q9NVW2
P35348 P25100
Q8N5F7 Q8NHQ1
P51159 Q70J99
Q07021 P02745
Q14565 P27694
Q05586 P10114
P61601 Q00610
Q01844 Q16558
Q9UHF0 P25103
Q13523 Q9H1D9
P68400 Q9BWD1
Q13393 P62330
Q00169 P19174
P04180 P01023
P51587 P24941
O60684 P55060
Q13547 O43463
P28702 P10276
O15116 Q9UBQ7
Q13393 P63261
Q9NPB9 Q99616
P49918 P12004
P56524 P63104
Q15257 P68400
Q14520 Q14031
Q8IZH2 P48643
Q99750 Q5T681
O75293 P38936
Q8TAM2 Q15154
O95084 P42695
Q9NQW7 Q6NUQ1
P09455 P98164
P26368 O14641
P62312 O15116
P50402 Q7L190
Q9GZM8 P62258
P36507 P10398
Q16594 P21675
P28676 P13796
Q13332 P26641
P19784 P60484
Q99708 P51116
P51617 P05412
P54368 P54253
P17252 P29966
Q15375 P55196
P49715 O75925
Q96SB4 Q8IYB3
P14672 P12814
P81172 Q9NP59
P60201 P06756
Q10472 P15941
P09564 P07711
P32856 Q9H2B2
P34925 P04628
Q96PN6 P35346
Q14940 P49407
Q13425 P11532
Q9UBL3 O15198
Q8IX03 Q5T3J3
Q9Y2X7 Q12756
P10244 P24864
P12236 O95084
P54259 P25788
Q9GZZ8 P14543
Q9UPW5 Q9P2P1
P49368 P04049
P61981 P49760
P16298 P32418
P17612 P08236
Q8WZ42 P16157
P31947 Q96HA8
Q9Y6J0 P27348
P05060 Q6IBS0
O00305 Q9Y3C7
P05362 P01589
P10124 P02776
Q13432 Q9UIM3
Q12933 Q8TES7
Q96ST3 O15294
P35568 O14983
P43351 P49736
O60500 P07948
P51692 Q13287
O95405 P36897
Q9Y6H5 P0CG47
Q9Y5A6 P57086
Q8NFH8 P11234
P28324 P41134
Q9UBB5 Q13547
P26441 P26992
P13727 Q05513
P08887 P40763
Q16695 P11309
P19438 O60674
Q92529 P00533
Q9H427 P62258
Q14203 P42025
P52926 P84022
P17612 Q14643
O60462 P49763
P54646 P41235
Q92572 O14617
P68036 O60260
Q66K74 P42704
Q6QNY1 Q9NUP1
O60507 P46091
Q15386 Q13200
P22301 Q08334
P05230 P68400
P07858 O43291
Q8IYD1 P15170
Q07666 Q08881
O43463 P28749
O43189 Q93062
P11362 Q8WU20
O15530 Q04917
Q99933 P03372
P56945 P06239
P63104 Q12778
Q9Y4K3 P51787
P16949 Q9NRR5
Q9P021 Q8NI35
P19387 Q92804
P53041 Q99683
P19438 Q93038
Q9NR12 Q92530
Q15311 Q96ED9
P07384 P04632
Q03426 Q01844
P10600 P61812
P98161 P17661
Q9BTP7 Q8IYD8
P04792 P68032
Q5VT52 Q92900
Q05655 P68104
P06213 O14544
Q15788 P20226
P29466 P10275
Q99767 P05067
Q12933 Q03135
Q969S8 Q9Y618
O00206 P14625
Q9ULB5 P55291
Q12959 P22001
P56537 Q9BZI7
P32519 P08047
O95251 P06746
Q9UMX0 P50553
Q04206 P04150
Q92804 P21675
Q8IUW5 Q969Z4
Q12923 P98172
O95084 Q6KC79
Q9H444 Q96FZ7
P49703 Q8N129
Q14994 Q15788
Q13432 P49888
P49454 Q02224
Q14164 P08238
Q9GZV1 P04637
Q8IW19 P78411
O60732 O75116
P10912 P01242
O15151 P06400
P12931 Q12778
P42262 P42263
O14745 P47900
P21810 P02452
Q92585 Q09472
P68104 Q14061
Q9NY99 Q14524
Q12933 O15015
P35222 Q96QZ7
Q9UH77 Q8N9I0
Q92963 Q12967
Q16623 O60706
Q16520 P17535
P15884 P09874
P56279 P31751
Q9Y5K6 P08631
P61981 Q5H9R7
Q6UB99 P56524
P28482 Q15797
Q13219 P00747
P98161 P12814
Q9UBD9 P26992
Q6W2J9 P56524
Q5FBB7 P46779
O43422 P05198
P27918 P00751
Q15628 P19438
Q8WZ42 P35609
Q02962 Q02363
O00330 P11177
P55055 O43524
Q8WWM7 P40238
Q86UU9 P29371
Q15942 P15498
P29074 O43149
Q9ULZ3 P11831
Q99570 Q8NEB9
P49069 P08F94
Q99750 Q8WXS3
O75569 Q9UPY3
Q04724 Q9H0Q3
P25025 O95837
O60285 P55212
Q99653 Q14940
P38398 P14859
P62487 Q01844
P50591 O00300
Q5FBB7 Q16537
P98171 P01111
Q7Z6B7 P60953
P06213 O14508
P05412 P31273
P61018 Q9UI14
P06239 P20936
Q8IYI6 P11233
Q8N6I1 Q15796
P17948 Q06124
P98082 P12931
Q92692 P56134
P26045 P31946
O14807 P04049
P04179 Q9H0R4
P06733 Q9UPW5
P43364 O14548
Q969H0 Q149N8
P98164 Q5JY77
Q16633 P09086
P50549 P11308
Q6EEV6 P35998
Q99741 P25205
Q13485 P0CG47
Q09472 Q99816
P18084 Q9HD67
O60934 P24864
Q9H2B2 O43765
P34947 Q16143
Q16637 Q01085
P31946 P53355
O75376 P37231
Q92845 P25054
O14654 P46109
Q8N490 P13929
P01009 P17538
O14817 O75508
P08648 P00533
Q15700 Q9NZ94
P23284 Q9NRR5
Q9H422 Q9BQQ3
Q6WBX8 Q99638
Q9NTJ4 P48634
Q8IXJ6 Q13342
Q9GZS1 P17480
P62380 Q15286
Q13425 P46939
Q9Y3A3 O94989
Q96HZ4 Q14469
P08243 Q9NRL3
Q9UM47 Q06330
Q00013 Q9Y2J4
P04181 Q8N357
Q59H18 Q14896
Q9NRG4 P04637
O75439 Q10713
Q9Y5X1 Q00610
Q6WN34 P18075
P60174 Q9GZR7
P23769 P10276
P45984 O43521
Q99972 P60033
O95257 P21246
P32927 P43405
O15105 Q9UNY4
O95819 P10114
Q15047 P84090
P54764 P11362
Q99062 P62993
Q9NPJ6 Q9NWA0
P09237 P14780
P40937 Q9Y3C7
P63104 P04049
Q9Y5A7 Q9NZN9
P53365 Q13352
P01100 P42224
P41145 P30679
P49639 Q9UKJ5
P07996 P10646
P61244 P43246
P63104 P30305
P49757 P46531
Q14814 P27348
O00231 Q9H7U1
P41143 P49407
P08047 P06729
O43556 O95376
P46937 Q15562
P24593 Q9BXP8
P36575 Q00610
Q13438 Q16665
P29016 P61769
P06493 O15350
Q9H081 O14777
Q86UR5 O14795
A5D8V6 O14964
P42830 P25025
Q66K74 O14599
P22455 P19022
P46940 P17612
P57105 O15056
Q12788 Q9BTM9
P20042 P78527
P09651 P48634
P98095 P53420
Q5T5P2 O60504
Q99801 P11831
O43680 P15923
P27540 Q9UBP5
Q96MN2 Q9NPP4
Q9P2H0 Q96D09
O75925 Q15797
Q9UNY4 P10242
P23458 P09619
P42685 P06400
Q9UBD3 P46094
P53618 P48444
Q12874 Q15459
P07585 P02745
P06731 Q01844
Q99750 Q8IYI8
O15530 P05771
P49023 Q13418
Q9P0L2 P11137
Q9Y230 P15336
Q9GZX6 Q08334
P29317 O00459
Q02818 P08754
Q07817 Q96LC9
O00305 Q12788
P17028 P26641
O15211 P26641
O94887 P12931
P30519 Q9Y3C7
P42229 P38398
P05771 P41180
P14780 P02462
P28482 P14921
Q9HD47 P62826
Q9C0A0 O94952
O60763 Q9NYM9
P62917 Q9H8M7
P11498 P40926
P17509 Q09472
Q9H307 P05783
P55103 P08476
Q01860 Q01844
P13671 O60502
P41240 Q99704
O75531 P50402
Q5THR3 P10275
P56524 P45973
Q8IZD9 P49768
Q00526 P43629
P50991 P68133
Q9Y4H2 Q06124
Q15648 P37231
P02787 P24592
Q9BVG4 Q96I34
P16473 P23458
P08253 P17936
P61981 Q9UKF6
P09237 P10451
P19438 P23458
P07288 P00747
P30281 P38936
Q15047 Q8TDN6
O75084 Q9UMX0
Q9NRD5 Q9NRR5
P49639 O95967
O14980 P49792
O15085 Q03113
Q99929 P0DP25
P29590 P55854
P43364 Q9BXY8
Q96RU8 P45985
Q96IK5 Q99816
Q9UBJ2 P33897
P46379 Q6T4P5
A5YKK6 Q9UFF9
Q13501 Q14449
Q8WWW0 P01112
Q16539 P49137
Q86X55 Q09472
Q14451 Q99558
O76036 P30273
O00311 Q13415
O43570 Q9H079
P05129 P35568
Q8N2W9 O15105
O60701 Q9Y6K8
Q8NI35 P78508
P06400 P24385
P23471 P35612
Q15185 P21860
P10144 P42263
Q14749 Q9GZT8
P07332 P52333
Q13635 P14635
Q13094 P15498
O43809 Q92530
P21246 Q9UNI6
Q13617 Q15369
P20151 P24928
Q9NSA0 Q5T2W1
P62879 Q9H1X3
Q03113 P21731
P05305 P46379
P63279 Q03933
P49754 O14617
P68400 Q6VY07
Q99704 P05106
Q9NWQ8 P20936
P08758 P02458
P08651 O00712
Q99689 Q16891
Q14683 Q14980
P08631 P16885
O75593 Q14919
Q96J94 Q9UPY3
Q03933 Q00613
P07949 Q6PKX4
P46063 P27694
Q96PU8 Q93062
P29597 P15498
P07101 P28482
Q86SQ9 P61916
Q99558 Q00653
Q14686 Q9ULK4
O15525 P54821
P17252 Q06124
P14672 Q32P28
Q9NX52 Q15768
Q9UER7 Q02548
O14641 O95817
Q9NWZ3 Q9Y4K3
P0DPH8 P49023
O43639 Q9NZQ3
P60900 P25787
P11274 P27348
P20618 Q9Y244
O75177 Q09472
P49918 O96020
O15162 O76003
Q15700 Q14524
O00590 Q99731
Q04725 Q04724
Q16513 P16333
Q9NWQ8 P62993
P02788 P0DP25
Q14978 P67870
P34932 P15976
O43581 P32856
P43364 Q96DC9
P06401 P26583
P84022 P10071
P12757 P23142
Q9H173 O15198
P35716 P20265
Q9ULV5 Q9Y2P5
P35368 Q14315
O95967 Q03014
Q92905 Q15788
Q9BV20 Q6VMQ6
P13861 P84022
O14908 Q9H9D4
P28482 Q15788
Q8TDH9 O95295
Q15653 O15160
Q12933 P48552
Q15596 P56178
Q9C0D5 Q16352
Q6PIZ9 P06239
Q8WUH2 P36896
Q07955 P11387
P42768 P12931
P33991 P25205
Q15047 Q9BX70
Q16778 P10809
Q13352 Q13330
P17482 P21673
Q9UNN5 Q13158
Q14318 Q08209
Q86UW7 P11532
Q04656 P00450
P10586 P14923
P78527 P12956
P24278 O60504
Q12834 P36897
P04637 P29965
Q5JR98 P17813
O95343 Q99502
P27361 P30533
O00254 P00734
Q8IYU8 P02686
Q9UER7 Q03188
P30291 P06493
Q7Z5R6 P07737
O15552 P09471
Q8N3X1 Q07666
Q9Y253 P12004
O00716 P19532
P54259 Q92794
Q9UJY4 P11717
Q02509 Q13873
Q86Y22 O95777
O60563 P35869
P08047 P15172
P00742 P12259
Q12933 Q70EK8
Q9UBC3 O60264
P43405 P16885
Q96RY7 Q9NYQ7
P17252 Q01844
Q9BXK1 Q96ST3
P55212 P10636
Q9P2H0 Q9Y2X7
Q15047 Q8IYT8
Q00403 Q13772
O60333 Q12959
Q8TDU9 P01042
Q15560 Q8TES7
Q66K89 Q96KQ7
O60674 P32927
Q6VMQ6 P29084
P11474 Q15788
O43638 Q93062
P61981 Q00610
O15287 Q8N6Y0
P52943 P11831
Q59H18 P68032
O15379 O75081
Q9BUH8 Q12959
P14635 P06493
O43707 Q13554
P51617 Q16539
O75145 Q8ND30
P30260 Q9UM13
P35711 P35712
O95059 Q969H6
Q16665 P05412
O95257 P06493
O77932 Q14254
P51452 P28482
Q9Y295 P17542
P35869 Q13620
Q13319 P12814
P08559 P11177
Q16594 P22314
P61981 Q8TEW0
O60341 Q16695
Q13115 Q16539
P51784 Q01201
P46937 O15105
P67870 P38398
O75791 P23942
O94875 P55196
O75553 P05107
Q8IW41 P04792
Q05086 O14599
Q15075 P20339
Q9NRQ2 Q9BQ66
Q92598 P11142
Q8TAS1 P16949
P00533 P0DP25
P61981 Q9UKV3
P23276 P05305
Q5TCZ1 P12931
P19235 P16885
O95208 P05549
Q9UIS9 O75925
P42574 P27708
Q9Y5X4 O43186
P19388 P53803
Q13137 Q9BSM1
Q9UBP0 O43805
P40692 P38398
P27701 P27824
O75419 P09884
P07996 P20908
P19012 Q9UGJ1
P29375 P11473
O43808 P40855
Q15464 P19174
O00562 P61586
P08581 O43293
O43516 P08631
P41587 P18509
O15105 Q09472
Q13163 P41743
P98161 Q9Y490
Q96SN8 Q15078
O14786 Q13214
P63261 Q11203
P80075 P51677
O95718 Q9Y6Q9
Q96IF1 P68133
Q12962 P24928
Q15572 P20226
P10746 Q9NRR5
O95968 O75556
Q96CN9 Q9Y2I6
Q07820 Q9BXH1
P34741 Q03167
Q9Y5K8 Q15785
O00255 Q99717
P63279 Q02447
Q86XR5 P22303
Q96QZ7 P20936
Q14031 P07585
P61981 Q9ULT8
P00533 P11171
O95751 O95990
P31785 P04632
Q86UW6 Q92793
Q14831 P68363
Q13474 P46939
P08254 P13500
P36575 P0DN78
Q99728 P38398
Q13114 P28908
Q12834 P30260
P16333 P10301
Q9NPC6 P35609
O43184 P62993
Q01955 P0DJI8
Q14139 P55072
P49427 P0CG47
P08727 P23258
Q92934 Q04917
Q5JVS0 Q9Y6X2
Q99623 P15172
P43308 P08240
Q93062 Q8N4T4
P12757 O75376
Q9ULB1 Q86SS6
P49796 Q8WXI2
Q15797 Q13501
Q9UQ90 Q5T3J3
O00144 P04628
Q99828 O14746
Q6VMQ6 Q13485
Q13485 Q00341
P10276 Q15650
Q9BTV5 Q00535
Q9NXR1 P43034
Q7L804 P57735
P50616 Q96GD3
O94763 P13984
P09016 Q92793
P04637 P49888
O75528 O00422
P48443 Q6UWE0
O95967 Q8TCX5
P08670 P55854
Q01726 P01189
Q12982 Q07960
P01138 P08138
Q9NPD3 Q92900
Q9Y2X7 Q5UIP0
Q15287 Q13247
P16989 P25208
Q1MX18 Q8TEW8
P05129 P17302
P42574 P38936
Q96NK8 P09429
O43186 O75531
Q7L4P6 Q9NSA3
O95751 O14639
Q9UGN5 P07199
P04183 Q13432
P84243 Q96KQ7
O15460 P07237
Q99418 P05107
Q13464 P08670
Q13526 Q9Y3Q8
Q12933 Q16526
Q13555 Q15746
P02545 P21333
P46109 P06213
P61160 O15511
P32246 P42224
Q13526 Q12933
Q07666 P12931
Q9BUZ4 P14598
P52803 P54764
P53611 P62820
P49848 P21675
P40818 P27348
P11215 P04216
P49795 P08754
Q8IVH8 O00499
P60880 P21579
P40189 P23458
P56749 Q9NRL3
Q8IZD9 P49810
O60500 P46940
P52926 Q04206
P84090 Q96ID5
P54253 P61421
Q15149 P11137
Q9H8W4 Q9UL45
Q9Y5J3 P15172
Q15915 P08151
P84022 P41235
P04792 Q9UER7
Q92597 P60228
Q4LDE5 O15198
O00214 P13612
Q9NR80 P61586
Q14739 P20700
Q15599 O00592
P56524 P46100
P06239 P03372
O60869 P18846
Q16891 Q9H169
O15270 O15269
Q99720 Q01484
O00267 Q58WW2
P53041 P30260
O14879 Q05D60
Q9NPP4 Q9HC29
Q96PK6 Q15633
Q9NZW5 P02792
O75943 O60671
O14924 P08754
Q15303 Q13425
P25098 P18545
Q96CN9 Q14134
P34995 O14684
O60765 Q13263
Q9NZ42 P49768
Q9Y5N6 P33993
Q15834 Q96BY2
Q05586 Q92796
O95273 Q9HCZ1
O75943 P33993
P10586 P35222
Q92529 P04629
O00291 P05549
Q01844 Q96AQ9
P38432 P14678
P18847 Q5T3J3
O75925 Q02447
P63279 Q06609
P05106 P08648
Q9Y5U5 Q13077
P61956 Q03933
P08253 P11362
Q9Y376 Q9C0K7
Q9NX09 Q5T3J3
Q53QZ3 Q9HCE7
Q5RL73 O95257
Q01780 Q15477
Q9Y285 O43390
Q15691 Q99570
Q9UP83 P83436
Q13485 P11465
Q99755 O14939
P62760 Q96AQ9
O95630 Q9H444
Q9Y4J8 Q13424
P61981 Q13595
P35070 P14780
P36894 P12643
P05107 P35241
Q13485 O75928
P46937 Q00839
Q12931 Q93063
P00734 Q04756
P63165 P23497
Q01780 Q08945
O15524 P15260
Q16514 Q15542
P09629 Q09472
Q9UMD9 O94985
Q05516 Q9BQ66
Q9ULB1 P58417
Q99750 Q9NUU7
