Q12292 P22855
P22804 Q01590
Q06696 Q12483
P13186 P33339
P05085 P49957
P04385 Q12379
P53540 P38863
P38147 P47017
P21705 Q02794
P10823 P46655
P06782 P32259
P29055 P25579
Q12223 P02557
P38822 Q12154
P04051 P36121
P38332 Q04411
P46682 P38153
P38240 P30624
P45819 Q02630
P42943 P39108
P40540 Q12431
P39008 P38232
P19262 Q00772
P40073 Q04746
P02557 P33296
P32803 Q05359
P25635 P25586
P53914 Q08496
Q02821 P00358
P46991 Q12136
P47135 P38834
P42845 P22579
P38264 P17064
Q05043 Q12138
Q03330 P38811
P17709 Q12380
P33322 Q04373
Q02630 Q06142
Q02794 P39008
P10614 P36044
P47135 Q04835
P38132 P53199
P53900 P53253
P25644 P53905
P06773 Q02866
P04387 Q05930
P40574 P22149
P07806 P32911
P17709 P38272
Q12030 P35189
P41811 P36148
Q12181 P39742
P48361 P48361
P41318 P43611
P10080 Q05580
P40362 P43639
Q02774 P23968
P19263 P19659
Q08754 P50088
P30657 P21243
P53933 P00830
P25360 P38264
Q08096 Q00776
P38356 Q03655
P32864 P39969
Q04048 P38302
Q99401 P25454
P29295 P12709
P47135 Q07987
Q02831 Q03406
P25694 P39729
P46965 P16661
Q03690 P40561
P40078 P33201
Q06598 Q04399
P53156 P53622
P42943 P36130
P22147 P32464
Q12488 P30665
P47115 P47115
P17121 P25644
P25491 P04819
P40563 P47135
P13434 P38751
P53927 P38805
P32797 Q07921
P16140 P32807
P06838 P12709
P02557 P53632
P27999 P38958
P41896 Q99278
Q12033 P33400
Q12309 P38303
P38316 Q04969
P35206 P33335
Q05166 Q06142
Q12152 P09624
Q03655 Q07824
P38699 P40353
P53039 Q04053
P40469 Q08930
P32468 P48562
P39958 Q99260
P07259 P40565
P25694 P41808
Q02931 P39955
P38262 Q06142
P21965 P43605
P09624 P53877
P00912 Q08646
P36118 P32788
P32629 P40303
P38273 Q03308
P46655 P21957
P38249 P06103
P47117 P29055
P25491 Q08273
P39938 Q07821
P15646 P25582
Q02959 Q12416
P53869 P32569
P32333 P11633
Q12152 P32861
O13329 P40089
Q06142 P48837
P19882 P40339
P32564 P53333
P89105 P38351
P34244 P53197
P36047 P19882
P15891 P16649
P06100 P31384
P25635 P53914
P38286 Q03655
P14736 P32628
Q08743 P32912
Q12446 P25369
P47079 P06839
Q12345 P25578
P13712 Q04748
P23293 Q05949
Q12372 P40548
P02309 P22138
Q02260 P49704
P43588 P33299
P43572 P38811
P25358 Q07376
P32861 Q04675
P39970 P53043
Q04372 P39079
P43593 P40302
Q12164 P11655
P29952 P19735
P39108 P23641
P50080 P35210
P38788 P38123
P19735 P38274
P19882 P20053
Q12306 Q02821
P35202 P32569
P40693 Q08004
Q02804 P53288
P39001 P07249
P32836 P32767
P43594 P28000
P12709 Q03048
P20134 P40956
Q03201 P28817
P47079 P11433
P39718 Q08215
P26343 P26343
P46673 P49686
P17106 P40969
P02994 P18851
P29468 P35728
Q12749 P39522
Q08293 P04397
P09436 P19735
P32944 P38853
P14724 Q12440
P40032 P43588
P32599 P00924
P35178 P40991
P35723 P46961
P39940 P20435
P25367 P38629
P53082 P12695
P39977 P36108
P39731 Q02199
Q05583 Q04748
P53550 P25659
P36093 Q12306
Q12030 Q03750
P32796 P53956
P16523 P35719
P53254 P32569
P00830 Q06405
P32502 P02557
P32458 P22147
Q12157 P09798
P39940 P20434
P10964 P04173
Q12270 P38822
Q00764 P34072
P04385 P38129
Q03048 P53933
P38346 Q12365
P43321 P40018
Q02260 Q05900
P07703 P05694
P32588 P32770
Q08231 P47135
P37838 Q06218
P38264 Q03655
P32381 P53731
Q12754 Q07623
P38987 Q06410
P38173 Q02630
Q03629 Q12349
P00924 P43612
P00924 P08018
P35181 Q00776
Q02892 Q08004
P38238 P08525
P32910 P47076
P38784 P39111
P28241 P11075
P32580 Q08949
Q99312 Q02866
P34216 Q12161
Q02804 P36125
P40327 P53196
P38713 P17123
P39928 Q07688
P40055 P19882
Q12513 Q06675
Q04437 P25491
P39954 Q06704
P11075 P33296
P50947 P33441
P32468 P46670
P36049 P38779
P32386 P40073
Q06142 P34160
P43577 P41911
P18851 P11986
P25298 Q06224
Q02875 P32639
P32259 Q12329
Q12464 P25655
P20434 P10964
P39931 P32621
P24719 P24719
Q02892 Q12522
P54791 P29469
P40481 P40050
P40089 P19735
P25491 P39108
Q02770 P38633
P07703 P20434
P38013 P53150
P53549 Q07657
P38349 Q02630
P28273 P07251
P14742 P32502
Q99344 Q12059
P36125 P32790
P40091 Q07684
Q06675 P35201
P53622 P32074
P39743 P40469
P36048 P28320
Q12517 P39998
P23595 Q12199
P16521 P38789
P07703 P04051
P32562 Q08887
P14742 P14741
P07267 Q06208
P46963 Q12427
Q12506 Q02630
Q04162 Q08743
Q04149 Q05016
Q02821 Q08278
P38166 P43534
Q03281 Q02821
P40364 P38153
P17709 P12962
P38837 P40548
Q12493 Q06162
P47158 P38853
P47093 P49960
P28274 Q08723
P32793 P41544
Q04660 P39079
P41832 P02994
P46669 P10964
P12709 Q06668
P39534 Q02866
Q12277 P46948
P07272 P27351
Q04748 P39108
P38074 Q03787
P35180 P49334
P42840 Q08492
P10964 P25694
P28496 P36062
P53736 Q02630
P53629 P15992
P53226 Q06668
P02309 P35192
P33297 P28274
Q02630 Q02821
P19882 P19735
P53549 P04386
Q06409 P13902
P54999 P34160
P39970 P32337
Q02260 Q08963
Q07528 P33420
P40164 P38193
P33754 P40350
Q02554 P40018
P52892 P38285
P39960 P40164
P39077 P38191
Q03330 P50102
Q06707 P53201
P24482 P21951
Q03162 Q04660
Q04431 P32569
P32910 P29056
P39702 P12868
P50944 P08456
Q04693 Q12330
P32473 P12695
Q12038 P07703
Q06541 Q07732
P43562 P16151
Q06440 Q06440
P34730 P20437
P53125 P11633
P14747 P04385
P17255 P06701
P09938 P09938
P53927 Q12389
Q04491 P41543
P02994 P00812
P22147 P38328
Q04301 P39107
P32578 P47017
P14724 Q08683
Q00246 Q12434
P32505 P32505
P14742 P38886
Q00772 P32490
Q99247 P53622
Q00916 Q08920
Q12100 P39721
Q06629 Q04477
P04385 P53156
Q02821 P38262
P38129 P02557
P29469 P06243
P47093 P38228
Q12230 Q03944
P32048 P32468
P38708 P32911
P06838 P02994
P40969 P53298
P53729 P47038
Q04305 P38333
P38909 Q12407
P00830 P38257
Q06142 P50861
P47033 P41819
P38229 P32917
P53829 P32569
Q06103 P53196
P53742 Q12522
P17709 P39743
P22137 Q04149
P53867 P27636
P32502 P25651
P32337 P32336
Q12142 Q99382
P53011 Q04491
P19882 P17629
P29295 P40010
P39723 P39723
P07560 Q08484
P22147 P42843
P05085 P33299
P46965 P38079
P40693 Q04660
P00830 P00854
P16658 P40971
P14682 P14682
P10823 P41940
P53040 P11747
Q12349 P40471
Q00776 P04397
P38314 P47017
Q02554 Q12309
P12709 P52492
P40089 Q12096
P33892 P38817
Q07438 P40326
O13543 Q02630
P38873 P02994
P38203 P02557
Q00772 Q08496
P19262 Q08273
P50091 P28239
P53632 P04173
P53933 Q06440
Q05027 P11747
P15790 Q06344
P54999 Q12417
P38789 P38805
P53080 P38822
Q08004 P38861
O13512 O13567
P38785 P54786
P40164 P27692
P32639 P43321
P25298 Q99383
Q06440 Q03088
P47037 P02309
P05694 P32468
P37296 P32366
Q06436 P53254
P38691 P12611
Q03957 P25567
P47821 P06100
Q12118 Q12125
P39108 P39079
P32796 P32796
P09880 P15790
Q07350 P32843
P35727 P53921
P32366 Q12059
P37838 P53927
P25358 Q99190
P22147 P53235
Q12349 P32806
P28274 Q08911
Q07915 Q02574
P32381 Q05933
P33759 O75012
P25454 P40850
P33313 Q00947
P16661 Q12372
P19262 P19955
Q05583 P38829
Q99216 P53254
P25045 P40970
Q03690 P31378
P38264 P53918
P33329 Q08438
P19735 P38788
P53541 P25694
P32524 P38282
Q12749 P41338
P54999 Q02821
P25441 P32910
P35197 Q12016
Q05080 Q06410
P46678 P29056
Q06218 P32337
P06839 P16474
P53250 Q02630
P30665 P32354
P36139 P38217
P53378 Q04493
P04173 P33750
P25371 P38286
P53044 P29468
P53181 Q06815
P39007 P41543
P24869 P25302
P47050 P05375
Q08496 Q01454
P40516 P43587
P32449 P40054
P46675 P53267
Q05900 P53207
P20486 P23301
P38842 P25358
Q02630 P38910
Q02796 Q07457
Q08004 P32794
Q07350 Q04195
P53087 Q06672
P17709 P38615
Q12163 P35182
Q12315 P40477
Q99189 P22579
P42937 Q00916
P32529 Q07555
Q06410 Q03694
P00830 Q07350
Q12429 P47093
P33322 P20448
P37296 P32610
Q07623 Q03532
P53323 P19882
P32494 P47127
Q07834 Q03208
P53146 P39996
P41811 P07703
Q04636 P38328
P52488 Q12306
P40468 P12385
Q12508 P25569
P14306 Q02199
P53076 P38191
Q04377 P02309
Q99316 P38714
Q12091 P32776
P36108 Q12349
P25637 P47135
P53322 P38819
P35996 P49704
Q12175 Q06032
P40508 Q08278
P53930 P38806
Q99181 P47093
P17255 P27636
P47128 P53933
P40527 Q06538
P38782 Q12124
Q08287 Q00582
Q08235 Q04660
P25623 P34216
P19735 P04807
P16140 P38989
Q06675 P38265
P25635 P42942
P38356 P53337
P32803 Q04697
P38356 P25580
Q06188 P29055
P53254 P46995
P47110 P12689
P33767 P32842
Q12349 Q04964
Q12329 P53599
P35056 P80667
P47079 P38629
P87283 Q12018
Q12230 Q12052
P32600 P41318
P32379 P21242
P07251 P38319
P06105 P19735
Q02629 Q02932
P32453 P07251
P32569 Q02336
P31334 P53166
Q03337 P38334
P53254 Q08162
P32502 P32501
P45818 Q04305
P38333 Q02354
P18900 P32569
P09201 P09201
P53894 P21192
P20676 P20435
O14455 P39743
P47113 P47079
Q00916 Q03532
P47135 P32469
Q04748 P14747
P40971 P53267
P05694 P20053
P22137 P36000
P53883 Q04373
P07149 P12753
P43609 P48743
P38805 P53136
P29704 P40582
P40363 P25619
P15992 P39928
Q05498 P07256
P00830 P26188
P43321 P38203
P10849 P39944
P40465 Q12318
P39935 P39729
Q06665 Q04231
P42937 P53290
P38842 P50944
P32606 Q07623
P38257 Q04149
P40160 P29295
P33322 P39730
P25659 Q02821
P43621 P41811
P27514 Q06208
P32591 P32479
P53313 P25293
Q07657 P19262
Q08965 P25635
Q02203 P32366
P31111 P31111
P35187 P38859
Q03899 P12709
P13587 Q12136
P50623 P19735
P17123 Q06675
P50111 P31383
P53914 P38333
P32259 P33203
P38883 P33759
P27514 P38286
P07143 Q08232
P32457 P16120
P38264 P27514
P47057 Q07528
P32829 P33301
P31384 P47821
P15992 P15992
P32381 P05150
Q12161 P16474
P38788 P32911
P53248 P35056
P39011 Q07872
P53835 P38837
P40548 P38992
P32842 Q07824
P53845 Q12349
P38692 Q00772
P50101 P21268
P53615 Q12265
Q06815 Q06598
P33296 P38691
P41811 P22214
P50111 P54786
P38293 P21243
P19736 Q01846
Q08685 P38968
P25644 P47093
P41813 P22579
P36000 P38700
P12709 Q02821
P06783 Q08215
P07263 Q03048
P32803 Q06593
P31111 Q12018
P36160 Q03532
P40069 P19262
P80667 P39929
Q12129 P30771
Q12349 Q99332
P43124 Q12306
P04046 P31373
Q08949 Q02574
P38523 Q08968
P36036 Q12159
P27999 Q06834
P22224 P29366
P40518 P32381
P32628 Q04062
P32641 P39078
P32854 Q03860
Q12330 P19736
P47027 P38691
P42841 Q06102
P39995 P43572
P38956 Q12250
Q04003 Q12495
P32583 Q12457
P36022 P38853
P35182 P38427
P25635 Q12499
P50113 P21264
P02994 P25694
P34730 P34228
Q08496 P29469
P32767 P20676
P36126 P53550
P53437 P13393
P40070 P42944
P39676 P33313
P53437 P38204
P02557 P25646
P07251 P16861
P07284 P38197
P87287 P53235
P33299 P38316
Q03533 P20795
P32528 P14540
P00830 Q04437
P42943 P53197
P16370 P36053
Q02979 P38110
P24719 P04173
Q06525 P17123
Q03761 P50105
Q12300 P46972
P32524 P25694
P13186 P14747
P15790 P38968
P33895 P17119
P53311 P32569
Q02336 P04386
P40540 P47133
P07283 Q04675
P38353 P38428
Q02948 P38270
Q05471 P31376
P25385 P32074
P11972 P53211
P14741 P18239
P53599 P04385
Q12692 P31376
Q02825 Q02630
P38853 Q02794
Q12307 Q06675
Q06204 P53050
P32893 P36149
P53313 P53877
P11075 P32524
P38922 P40507
Q06245 P38261
P53628 P09547
P53195 P48837
P06777 P32844
Q12159 Q07623
P32585 P38351
P19812 P21965
Q12365 P33419
P25694 Q04660
P32602 Q01590
P35191 P40054
P40463 P40960
Q12018 P07251
P38356 P38264
P40070 Q04149
P38764 P33299
P41940 P41808
P06839 P39078
P06102 P19097
Q03759 P29055
P32337 P21242
P32898 P16451
P25367 Q04964
P47084 Q08193
Q02821 P33317
P40495 P42842
Q08963 Q02554
P87263 Q07418
Q12495 P47079
P00924 P87263
P36531 P47135
P05150 P22204
P32628 P22141
Q12324 P11746
P04385 P39984
Q04921 Q04921
P15938 Q08226
Q12341 P38249
P43565 Q00764
Q03177 P53335
P32837 P53835
P12945 Q04964
P16861 Q04675
Q05583 P17123
P00830 P81450
P38260 Q08108
Q12306 P39521
P15180 P19735
P49704 P33759
P03874 Q07623
P47135 P27344
Q04431 P40464
P53337 Q08271
P39723 Q00916
Q06405 P07251
Q06208 Q07930
P53733 P04821
P36124 P50111
P33419 P38346
P47135 P53162
P40567 P53891
P30822 P20457
P25358 P38992
P12754 P32501
P31384 P16140
P53933 Q03776
P38881 P32332
Q03034 Q03034
Q03834 P22336
P06701 P17709
Q02825 P16658
Q08428 Q06412
Q04175 Q02629
Q00776 Q02892
P38766 P15873
Q12246 P38699
P07342 P12754
P32582 P29295
P38782 P25046
P20107 P35719
P23201 P32490
Q05498 P25491
P33895 Q03954
P23641 P53541
Q02804 P53310
P53739 P19882
P40564 P53168
P39081 P08518
P40991 P37838
Q04437 P35732
Q04675 P22515
Q07915 P40991
Q04399 P46965
Q99312 Q99312
P04386 P29055
Q03898 P40020
Q01684 P27999
P32462 P38822
Q02774 Q12372
P06701 P19358
P17709 P33308
P38316 P41940
P31383 Q12461
P25694 P40070
P38061 Q12457
P35193 P38182
P10614 P50944
P39742 P40515
P16521 Q06624
Q04511 P04387
Q12025 P38822
P38822 P40344
P12385 P25386
P47079 Q00362
P22137 P20053
P50943 P47135
Q08496 P38911
P08518 P27999
P0C0X0 P34239
P23293 P04050
Q12527 P39081
P25604 Q02767
P07272 P32796
P53261 P38930
P47135 P53240
P31384 P53280
P23642 Q12329
Q04377 P38859
P25635 P04173
P33203 P40362
P53044 P47068
P40335 P38888
P09032 Q02866
P40541 P47037
P07251 P07703
P38993 P36057
Q12149 P53859
P40469 Q02770
P53846 P12709
P35999 P38862
Q12030 P53040
P10363 P13382
P37366 Q05934
Q02821 P19881
P20484 P40991
P53303 Q08273
P38779 P06774
P04173 P50942
Q06142 Q03818
P16370 P34087
P41318 P19882
Q06344 P22147
P39935 P06843
Q02630 P53826
P00924 P40856
P53277 P32523
P07703 P02994
P22696 Q03280
P38354 Q06451
P53617 P53617
P32769 Q06199
P52917 P47128
P22336 P26755
Q03944 P35191
P32569 Q04969
P07259 P22204
Q08245 P36027
P38843 P38992
P20053 P25694
Q12083 P38920
Q04177 P04173
P06843 P06843
Q02574 P48581
P31111 P40164
P12695 P39108
P30665 Q12306
P38764 Q08273
P87263 P15705
Q02939 Q02939
P12383 P32527
P31244 Q05016
P06243 P00830
P25635 P38333
P08539 P38268
Q02821 Q04432
P45819 Q12175
P38304 P25046
P38691 P38191
P53261 Q12024
P35497 P20676
Q03660 P36149
P38217 P20676
P25568 P38699
P17214 Q07084
P25491 Q00362
P32458 Q03690
Q08213 P32469
Q12030 Q03761
P38203 P40089
Q12449 P17629
P20486 P20437
Q06208 P47073
P08456 P38993
P38840 P39743
P11710 P39732
P25342 P32582
P18414 Q03655
Q08271 Q04013
P53907 P47135
P42847 P32902
P18888 P32628
P26783 P47135
Q12230 Q03407
P32609 P36018
P32565 O13563
Q00416 P06777
P37838 Q08235
P38883 P25558
P54790 P29469
P18409 P53083
Q08561 P40054
P22134 P53551
P38987 P38523
P43551 Q08872
P46970 P07273
P09440 P32527
Q92328 Q12433
P53169 P49687
Q04233 P13186
P23561 Q06160
P22515 P04385
P40582 P40107
P02994 P40469
P34760 Q08961
P53045 P38286
P25613 P37020
P36108 P47135
P12709 P06839
P32645 P27999
Q05027 P38129
Q02260 P32524
P46677 P13393
P38203 P41940
P50277 P39981
Q00772 P04385
P38784 P32366
P47135 Q08561
P19882 P12954
P20606 P22804
Q00582 Q12349
P39729 P04173
P39016 P39008
P38286 P38837
P36164 Q05521
Q04748 P24719
P10961 P28006
Q12522 Q12511
Q02794 P36108
P27636 P25694
P21965 P39001
P38842 Q12006
Q07418 P19263
P42841 Q06224
P38112 Q04373
P38861 P05317
P12683 P53322
P38129 P12612
P47074 P13365
P35728 Q06102
P23201 P41697
P32558 P32628
P38987 Q07655
P29496 P38132
Q00684 P30902
P16522 P07251
P33296 P40069
P52488 P29468
P17214 P34241
P21242 Q08018
Q05080 P25355
P47135 P08425
P47170 P38064
P32902 P17558
P40025 P10869
P30771 P05453
Q03784 P36149
P25385 P20606
P20436 P47076
Q03697 P11972
Q07418 Q03795
P40959 P38247
Q12038 P40357
P39743 P04385
P19262 Q07732
P17106 P22216
P04397 P12753
Q12330 P54999
P32381 P41940
P05373 Q02821
P16140 Q99186
Q02821 P51601
P48526 P42951
P19882 P47147
Q08004 P40010
P41811 P09232
P32854 P32366
P00358 P12754
P25366 Q02651
Q07963 Q04660
P25808 P40991
P35723 P32837
Q12377 P38737
P53622 P32944
P05150 P28519
P05150 P22336
Q12018 P14682
P27637 P39960
P11633 Q06168
P02829 P38217
P04397 P38328
P31244 Q12692
P17629 P09232
Q03770 P32602
P32569 Q03557
P38123 P29055
P06782 P07259
P08468 P34078
P38713 P04147
P53879 P34730
P28004 P52868
Q04697 Q07824
Q06512 P25586
P38146 P17709
P32790 P25369
P32917 P39010
P39108 P40155
P40537 P38633
P38995 P38636
P32485 P02829
P53254 P06843
P53184 Q02821
P40547 P25569
P16664 P40395
P25451 P21243
Q04377 P04173
P14680 Q12123
P40513 P34252
Q04304 Q12349
P00830 P38153
P00924 P53599
P25567 Q12749
P46961 P38875
P53156 P19812
P16140 P38590
P38176 P47135
P40485 P21965
P53287 Q02630
Q06708 P53959
P32776 P28519
P16474 P39940
P32479 P22082
P17709 P39108
P53736 P40497
P06243 P05150
P0C0X0 P39998
P53861 Q12230
Q03648 P40856
Q07376 P40085
P46961 P49018
P53632 P32337
P32366 P53877
Q12159 Q00362
Q06632 Q01329
P02557 P06774
P15891 P08458
P00924 Q06704
P53923 P54839
P38217 P40471
P14742 P38330
P05694 P22204
Q12199 P36123
Q12306 P32828
P15646 Q12176
P33297 P22141
P39108 P15992
P40075 P38886
Q99257 P32263
P16474 Q12223
P33892 Q03048
P40422 Q04149
P32458 P06786
P40582 P40544
P53271 Q01590
Q04958 P32473
P13902 P25491
P12904 Q12310
P53045 P40316
P22213 P22214
Q04217 P50947
P22579 Q12432
Q06218 P36160
P20052 P17442
P32529 P38324
P23968 Q07824
P47822 P32494
Q02199 P48232
P41834 P22213
P09798 Q12379
P41800 P53083
P38930 P32558
Q03956 P17255
P08458 P04385
P39743 P00931
P07256 P41808
P40503 P28495
P40970 P53224
P20433 P41896
P38629 P32565
P36130 P47079
P34077 P48837
Q12675 P37296
P07259 P53894
P39723 P46675
P12612 P18851
Q06708 Q05791
Q12487 P36520
P29055 P53829
Q02336 P13393
P22133 P38708
P49687 P38181
P53927 Q03532
P16140 P25646
P51534 Q08955
Q08387 P53136
P11746 Q12020
P06787 P38272
P38753 P40325
P00937 P53622
P04385 P31378
Q12171 P30822
P12709 P07703
P39954 P53897
P26309 P42943
P53237 P04817
P32497 P38328
P47135 P25044
P16140 Q00916
P25491 P53916
P16387 P06838
P16140 P20459
Q00916 Q03782
P32458 P39935
Q03944 Q06001
P32380 P38863
P40020 P17123
Q06668 Q06490
P38227 Q02260
P28496 P35723
P14693 Q03954
Q08683 Q04601
P25298 P38262
P33338 P38249
P22336 P06778
P25655 P48360
P39744 Q04660
P38286 P04817
P11433 P39011
Q12018 P05694
P33895 P36094
P46965 P15367
P29055 P38068
Q08270 P38439
Q12230 P06777
P53220 P32776
P11076 P07703
P39743 P07256
P38150 P24814
P14724 P53068
P47135 Q04341
P40066 P32264
P32457 P13663
Q02629 P38315
P38353 P32842
P40075 P35845
Q06217 P40089
P08964 P07347
P47166 Q02630
P43574 P47128
P43573 P25374
P38859 P38829
P40574 P40574
P46984 P33297
P42073 Q01329
Q00539 P32605
P53337 P16151
P46946 Q06142
Q06708 P47135
P22216 Q04149
Q02821 Q03373
P53323 Q05016
P33331 Q06142
Q08491 Q02793
Q04175 Q02630
Q00539 P34160
P39718 Q04370
P12687 P53875
Q12380 P00358
P32581 P00830
Q12149 Q08162
P53927 P36160
P07170 Q07350
P00924 Q00246
P32570 P41896
P38165 P01120
P26755 P15992
Q04437 P08431
Q12460 P25635
P27999 P20433
P17558 P09959
Q08162 Q05636
P49686 P15303
P49018 Q04697
P38886 P23639
Q03782 Q02821
P39010 Q12280
P46655 P25454
P10964 Q01080
P38817 Q06389
P32776 P35193
P53934 P45976
P33297 Q12377
P00924 Q03897
Q06632 P29468
P18239 P38217
P38764 Q12250
P40084 P36160
P41808 P08431
P06844 Q02336
P81450 Q12233
P32381 P16140
Q12749 P32327
Q08729 P53112
Q05583 P39967
P53096 P40480
P40555 P33297
P32562 Q04149
P28006 P40317
P34241 P38112
Q04177 Q04305
P32479 P18480
P12709 Q12018
P28320 Q04048
P32849 P32849
Q12395 P38203
P22147 P32828
P15646 P27476
P32864 P32432
P40494 P19882
P09624 P28000
P46961 P38264
Q03976 P33759
P34087 P32914
Q04437 P15705
Q05946 P19882
P52286 P24814
Q12191 P35736
P39935 P22134
Q06385 Q06479
P25491 P13365
P32471 P38987
Q06675 P17106
P32481 P32501
P34252 P38523
P20676 P25651
P04385 Q04675
Q12420 P04803
P39517 P40085
P43321 P40089
P46655 P38987
P11978 P06701
Q02821 P17709
P25635 Q04748
P40059 Q07458
P53112 Q07418
Q00684 P53894
P54837 P15303
P39704 Q06598
P19735 P28241
P38633 P36064
P38334 P33336
P42938 P29055
Q12154 Q04201
P19262 P33202
P47042 P40917
P38123 P39706
Q12329 Q99186
P38219 P40160
P37261 P29055
P02994 P39081
P23724 P23595
P42935 P42935
Q08271 P25358
P32902 Q03201
Q05027 P35177
Q04660 P16474
P10080 P14291
Q02574 P04385
P25626 P36520
P46965 P46956
P30665 Q08032
P38182 Q07879
Q04748 Q03897
Q02574 Q07923
P38853 P31383
P53280 P25655
P38316 P39692
Q00362 P47170
P39001 P05085
P19882 P32350
P40089 P06102
P06786 P06786
Q12004 P19882
P20676 Q05911
Q12440 P53068
Q00684 P12709
P22082 P38064
P32572 P32602
P40956 Q04401
Q12102 P53538
Q99219 P53215
Q08273 P24814
P04147 Q03957
P16140 Q04437
P38123 P27796
Q12267 P47037
P21304 P00830
Q06640 P40054
Q07623 P39935
Q05900 Q00539
P16522 Q04601
P38886 P22141
P38882 P07149
P39110 P46670
Q02908 P42935
P38316 Q07978
Q08909 P39940
P00924 Q03497
P46957 P15436
P17558 P53271
P39742 P47135
P38262 P00830
Q99383 P32493
P36113 P04385
P29295 P12695
P38862 Q07879
P35191 P35191
P38301 P25639
P19735 P31116
Q04067 P40217
P53127 P02557
Q12046 P54999
Q04149 P40850
P39014 P32906
P02994 P38146
P22147 P53883
Q07350 P39954
P32381 Q12446
Q08208 P06843
Q12250 P53196
Q00916 Q05790
P32318 Q06142
Q12154 P08539
P38930 P89105
P33122 P36528
P20107 P37296
P28274 Q99186
Q12004 Q04673
P06168 P19735
P40035 Q06170
P38198 Q06682
P43634 Q07458
P42838 P12612
P33301 P04173
P38211 Q12020
P10964 P22139
P25615 P04173
P40041 Q12211
P47135 P40107
P25386 P38121
P07260 Q12449
Q12044 P15315
P25655 Q12514
P18414 P49018
P36531 P36520
P36161 P52891
Q06629 P33895
Q02821 P39954
P07703 P25441
P38344 Q03862
P39729 P02994
P39076 P38129
P32849 P52490
P47079 P40339
P39706 P17709
Q12181 P41913
Q12175 P32641
P36133 P47135
P40368 Q02630
Q07418 Q02630
P25491 Q02574
P40079 P39743
Q07530 Q07549
P21951 P32588
Q00776 P25586
P36160 P32892
P08566 P32381
P25377 Q12265
P38183 P38183
Q12263 P38615
P40327 P22336
Q03792 P32366
P40991 P53136
P38204 P47132
P38523 P40218
P16474 P16474
P53914 P32074
Q08683 P09798
P38998 P51601
P02994 Q12003
P23180 P53259
P23641 Q02574
P38989 P32908
P33754 P38729
P46956 P52891
P41835 Q02821
P39940 P16370
Q04177 P04385
Q06624 P38624
P53093 P53845
Q02774 P46965
P47170 P40089
Q12468 Q12250
Q12020 Q02821
Q12380 P19882
P40055 P39076
Q02629 Q99257
P05986 P07244
Q03195 P38431
P16140 P32911
P35203 P17106
P18239 Q12446
P33200 P25343
P38708 P40339
Q02205 P41811
P41811 Q12464
P27999 P38284
P38241 P40054
P23561 P08539
Q12446 P47068
Q12127 Q06208
P29055 P05318
P40054 P40054
P53622 P40070
P87284 P33767
P27999 Q12025
Q02892 P49686
P41543 Q03723
P43612 P04173
P53975 Q07895
P14680 P25491
P38778 Q02795
Q04491 P49687
P41832 Q01389
P32776 Q02685
P31384 P39073
P39715 P33892
P15303 P53323
P53261 P40513
P15873 P15873
P43588 P33297
P53085 P47135
Q02895 Q02895
Q06523 Q07716
Q12248 P25299
Q12748 P80235
Q12446 Q12446
P15992 Q03944
P38011 P07342
P33750 P42943
P26755 P32861
P39007 P39007
P20053 P32639
P25299 P32499
P40076 P36108
P22213 P54005
Q01532 Q05946
Q06436 P39935
P53895 P53895
P38199 P09064
Q05040 Q06001
P23641 P05066
P53930 Q06707
P38262 P19262
P14742 P11075
P40567 P31244
P38231 P32569
P25644 P53742
P48234 P38011
P16151 P41544
P23201 P41832
P41811 P41810
P32569 Q12124
Q06127 Q08729
P53330 P23642
P47821 O13549
P40214 P38140
P38822 P40187
P21825 P25635
P40362 P38705
P38873 P15992
P19358 Q12152
P38339 P32468
P40047 P32621
P03962 P25367
Q08977 P40460
P07284 Q99247
P32366 P38836
P38992 P53273
P41921 P41921
P29055 P21192
P41913 Q12489
Q92316 P39007
P22804 P53622
P25635 P34247
Q08904 Q08904
Q04693 Q03654
Q06543 P47122
P15790 P06105
P00560 P39986
P53599 P16474
P25451 P25043
P32529 P20435
Q07732 P39727
P10869 P36159
