O75916 Q02846
P04183 Q14919
P06241 Q15417
Q05066 P84022
P48039 O14654
P49841 Q96G01
Q8N2W9 O15105
Q8N6I1 Q13547
Q16665 P00558
Q86UL8 P54259
Q8N5S9 Q8IU85
P40238 Q9Y4H2
O14745 P40879
Q9Y297 Q15653
P00750 P05787
Q9NPB6 Q8TEW0
Q12974 P53611
Q12967 P32121
P12931 P18433
Q9Y2U8 Q15796
O14744 Q9NTK5
A5D8V6 Q9NYB9
P03372 Q12756
P45983 P17535
Q8N668 Q13617
Q6GTX8 P41240
Q96D09 P30988
P60033 P13612
O75940 Q14974
P29590 O14965
O95166 Q9Y5U8
P05783 P42574
Q96PK6 P13010
Q9UJX4 Q9HCE7
Q9NY26 Q14722
Q15596 Q16665
P50613 P24941
P04637 Q96M61
P49790 O14980
O60271 P45983
P83916 Q5T3J3
P45973 Q9UBC3
O14544 O00459
Q9UMX0 P42566
Q06330 O75376
P29317 Q06124
P16885 P51451
Q5H8A3 Q9HB89
O75582 Q15831
Q9NZL4 P11142
Q9C0D5 P60709
P17252 P42261
P28062 Q03519
Q49AN0 O15534
Q9Y618 O60907
P08476 Q04771
P15144 P30408
Q13113 Q9BVJ6
Q86XR7 Q9Y4K3
P20340 Q14203
P26651 P09429
Q02078 P15173
O75969 Q14344
Q9UJ78 Q8TAD8
P30291 Q9UKB1
Q9GZL7 P46531
P22455 O60258
Q9Y371 Q13443
P31749 P46527
P68104 P02766
P49703 Q92597
P35625 P08253
P52272 Q9BQ04
Q15276 P17677
Q9BS86 Q05996
Q15797 P31271
Q13285 P35222
P45984 P17535
P20226 Q9Y265
P68400 P06127
P63244 Q9UMR2
Q9BYF1 Q9UBU3
Q86Z02 P09016
P07196 Q96SN8
Q8WWA0 P02788
P45973 Q13185
Q12923 Q9HB21
Q15572 P04637
P15927 Q5RL73
P63279 Q13547
Q9H244 P04899
Q9NRR5 Q9UII2
O96019 P51531
P52292 P46063
Q6STE5 P36956
Q9P2E2 Q5TD97
Q13705 P18075
Q9NQ69 Q9HCE7
P31271 Q99687
P49840 O00141
Q99750 Q8TBE0
Q9UQ13 P01111
Q92974 P62258
P42224 P19438
Q9NXU5 Q9BWH2
Q13526 O43292
Q08881 Q13485
Q15599 Q03431
Q9UJW3 Q9NRX4
P08069 P20936
P17612 P41240
P01116 P49356
Q9NZ08 P19438
Q8WV28 P15498
O00141 P52292
Q96L34 Q15831
Q86VP1 P21580
O95219 P09619
P17252 P10415
O95067 P24941
Q15102 Q96ID5
P24666 P15090
Q16539 P29590
P11142 P27348
Q9UKX7 P46527
P04049 P06213
P08047 P20226
O43255 P08247
P16410 P33681
P32856 Q6PUV4
O60315 Q99717
P24394 P42226
Q496Y0 Q9HCE7
P11021 P04114
Q9Y5X1 Q9NZW5
P31946 Q9H0H5
Q13571 P21580
P62714 O15344
Q99962 Q96B97
P14416 P29274
P28223 O60674
P08514 P62993
P27361 Q02156
P43364 Q96LM6
Q6P0Q8 P63167
O43426 Q00535
Q9ULV1 Q5TCQ9
Q9NYJ8 P51617
Q9BQ66 Q9BYD3
P23297 P26678
P20226 Q5H9L4
Q92729 P35222
Q9Y6R4 O15169
Q9P021 Q15700
Q15653 P52434
Q9BY11 Q9Y6W5
Q92551 Q15024
Q9NZC7 P45983
Q03405 P05556
P01116 P49354
Q9UQB8 O60610
Q15459 P84022
O14931 P20963
P28482 P06400
Q04724 Q99547
P35916 Q06124
P06400 P29590
Q9UBQ5 O15372
P78559 P46821
P60709 Q6VMQ6
Q92831 Q9UBC0
Q7LBR1 P53597
Q96FE5 Q9BZR6
Q06495 Q14192
P47900 P30542
P60033 P10721
P09693 A0A1B0GX56
P23276 P14138
P16144 A8K7I4
Q05655 P61978
O00238 P62987
O14798 Q6UWE0
Q9NRX1 O43147
Q9Y6K8 Q9NRL3
P17096 P10914
O14936 P23634
Q15633 O75569
Q99733 Q16778
P61981 Q14161
P54652 P50222
P69905 P60484
O75056 P21246
Q8IYF3 Q9P218
P62826 Q6X4W1
Q6ZRS2 Q7Z3C6
P49755 Q9NZ42
Q9Y698 Q92796
Q9NSN8 P22459
Q96QT4 Q9NQ66
Q99717 Q04771
P08670 O95696
Q969G3 P12931
P06239 P03372
P25445 Q5T3J3
P61981 Q9UHX1
Q00534 P36897
Q05513 P49841
Q13177 P08631
O00220 P50591
Q5MJ70 P24941
Q08881 Q06187
Q12933 O43597
Q9Y5K6 O60500
P61956 O96020
P08651 Q9P0L1
Q00597 P14625
Q9H9H4 Q99816
Q12824 P17676
Q8NHQ1 Q8IYF1
P51572 P27824
Q9H427 P62258
O75928 Q14765
Q99704 P26010
Q8IYB3 P35659
P30519 Q9Y3C7
P68400 P11388
P63098 Q99683
Q15139 P45983
Q15818 Q14257
P28482 Q9Y6Q9
P06493 O95835
P35222 O15105
Q9HAV4 P62826
P60896 Q5JVF3
O75886 P52333
Q04864 P46531
Q96DW6 Q9H4T2
P63244 P32927
Q9NPY3 P02452
O14818 Q16665
P27361 P07101
P43364 Q96AJ1
Q9ULV0 P62491
Q13330 Q8IXH7
Q05655 Q9Y243
Q14653 Q14164
P54259 Q15654
Q9Y4K3 O14733
P29992 P35368
Q8WUM4 P54259
Q13438 Q16665
Q15797 Q70EL2
Q9HCE7 Q9Y2U5
P62195 P01100
P41240 P06241
Q15406 O14775
P16389 Q9UHC6
P04437 P11021
P53618 P41220
P29374 Q96ST3
Q13094 Q15464
P49841 O14576
P21246 Q9Y6H5
O14939 P84077
P09960 Q0P6H9
Q12959 P48050
Q9UKX7 Q14974
Q9NPH3 P27930
Q5VWK5 P40763
Q96BH3 P17542
O15554 P54619
Q15813 P68366
P84022 P36897
Q12959 P98164
P46527 Q92905
Q9NR12 Q92530
P35968 P29350
Q9H221 Q9H222
P05186 Q12933
Q9Y6Q6 O43318
P61981 Q9H307
P55769 P42773
Q9BQQ3 P06493
P53041 Q9UHD1
P30203 O00560
P98155 P02649
P07339 P01266
Q99717 Q15797
P06401 Q9BX66
Q8TEW0 Q13009
Q9NZQ3 Q14155
P48039 P62873
P46379 O95163
Q08999 P35232
O95376 Q9P2H0
Q5FBB7 Q14738
Q16667 P06493
Q96L34 P60953
Q02094 Q14773
Q9ULK0 Q9HD26
P35869 P20226
P25963 Q9Y2U5
O15519 P49810
Q05513 Q96A00
Q8WXI2 Q07157
O75044 Q9Y6N7
Q92997 O95251
Q16270 P05019
O94941 P51668
Q06124 P16581
Q9Y4G8 P35222
Q7L591 P07949
Q13200 Q8WVY7
Q8IUC6 Q8N2W9
P47712 P08670
Q8WYK2 Q92793
Q9UHD2 P16333
P10074 Q92997
P49755 Q96BI3
P10244 P24864
P35240 Q01082
P16870 P06307
Q92835 P09769
P35900 O43663
O60383 Q9Y3C0
Q8TEY7 Q92813
Q00013 Q9Y2J4
P51398 Q07869
Q6EEV6 Q9UBS4
P31946 P21580
O75923 P04083
P56537 P05771
P04626 P16144
Q03181 P48552
O95983 Q16576
P63279 Q96B23
Q9BVJ6 Q9H8T0
Q15303 P15941
P29350 P43628
Q9P2B2 P21926
Q8WTV0 P02647
Q16611 P10809
P41134 P15884
P02649 P01023
O60925 Q5JY77
P50549 P11308
P32927 P42224
P11831 P54821
P06241 P16070
P07948 Q05655
Q96EY1 P20936
P14316 Q09472
O43747 Q00610
Q96PU5 P51168
Q9UER7 O15350
P26006 P21926
Q99750 Q8WXS3
Q96IY4 P00747
Q9UHF0 P29371
O95831 Q8IX03
Q9P2W3 O14775
P98095 P14543
P17535 Q14494
P10398 P01112
Q15744 P63279
Q15645 Q9BYR7
Q9UPM8 P84077
P25705 P04278
Q9UMN6 P84022
Q7Z7C8 Q12962
P17028 P54257
O95997 P12956
P05556 P02751
P31269 O15162
Q9NQ66 P50148
Q15785 P55072
Q92886 Q92793
Q12959 O14936
Q9Y3P8 P06239
Q8IXK2 Q8TAX7
O00254 P08311
P54253 O15273
Q96SN8 Q9NRP7
P06401 Q05086
P17612 Q96SB3
Q92806 P14416
P17252 O75689
O14836 Q9Y4K3
P05771 P30086
Q9UKW4 P84095
P49137 Q8IXK0
O43639 P26641
O43813 P27105
Q9UBK2 Q15648
O60826 Q99829
P12931 P13987
P11473 P55055
Q99502 Q9NPC8
Q9P021 Q8NI35
Q8TE77 P23528
Q15233 Q8WXF1
P16871 P40763
Q9NQC3 P78357
O94761 O95084
Q99962 O00499
Q96B26 Q13868
P43354 Q8N2W9
O14763 O15519
Q9HAZ1 Q9BZL1
P45983 P46108
Q9UKA4 P31323
P19174 P10721
P43405 P16885
Q99895 Q16816
Q13315 Q15382
Q9UBK2 P19338
Q92930 P08670
Q13077 Q02223
Q16787 Q13751
O14933 Q05086
Q86UR5 Q00975
P04637 P27695
Q96FA3 Q9NWZ3
Q13393 P84095
Q5FBB7 P30154
P49674 P56645
O75665 Q9Y383
P54132 P40692
P19838 Q01201
Q9Y3R0 P04150
O00165 P14317
P40425 O95163
P04406 P04183
P24928 P61218
Q99578 Q07889
P63279 P04150
Q9UI32 Q92796
P63313 P28289
P35548 P49715
P16284 P15924
Q5U651 P62070
O75886 P29597
Q00975 P09471
Q99708 Q8IV36
P36406 Q9UJY4
Q9Y624 Q07157
O95832 P08253
Q9H410 Q9H081
Q13547 P28749
P25789 O14818
Q9Y6M7 P13569
Q24JP5 P11021
Q03135 Q9Y4K3
Q92930 P68366
P04632 P11802
P27361 P25098
Q99956 P27361
O75530 P08758
P34896 O43261
Q9UMX1 Q7Z412
P00533 O15492
P54257 Q99595
O15524 P06213
P08631 P15498
O15116 Q9UBQ7
P27361 P06213
Q9H2K2 O95271
O14920 P19525
P19793 P09874
Q92585 Q92793
Q7Z4T9 Q99417
Q13137 Q96S44
Q13438 Q9GZT9
Q13201 P12259
P08572 P0DJI8
P00750 P00747
Q6ZNA4 O43541
Q96FJ0 O15105
Q9UQM7 P29475
P19784 Q9NZU7
Q9NWT6 P40337
O14964 P08581
Q00610 O14964
P01031 P01024
Q7L5N1 Q8IYB7
O96017 Q16537
Q14686 P12956
P42345 P35568
Q01968 P20339
P11831 P28324
P63279 Q92481
P08138 P28482
Q99569 P33151
Q9HAU4 O14544
Q92729 P09471
O43639 O15169
P51116 Q13137
Q96CW1 P55087
P62312 Q9Y333
Q9UGI8 Q9Y490
P78556 P51684
P12757 Q7L2E3
Q9Y5B0 Q9BQA1
P10828 Q9UBK2
Q9H257 Q15834
P09104 Q00613
Q6UX06 P01024
P21810 P15502
Q92597 P62241
Q96CG3 Q9H190
Q07866 Q9H0B6
Q93009 O00308
P78364 O75496
Q6AI14 Q99653
P37173 P17813
Q13137 Q9UER7
Q13627 P61981
O75496 O95343
Q9H8T0 Q96ED9
Q16526 O00327
P53350 O94762
O00560 P42263
Q08170 P35637
Q9UK45 Q9UKX3
Q14686 P55055
P26368 Q7Z7J5
O95905 P04150
Q9NP59 Q8NBJ4
Q16790 P12830
P14866 Q15366
P59998 Q8IXH7
Q9UMX1 Q9Y297
Q49AR2 P60002
Q9H1K0 P61106
P46379 Q13190
Q9H3N8 P30679
Q14994 P19793
P24723 Q06124
P28482 Q9H8Y8
Q9H0E2 Q93062
P26006 P47224
O15263 P51684
P52824 P61586
P32456 Q15102
P42574 P10415
Q8TAD8 Q9NS56
O60925 Q16891
P14317 Q9H788
Q9Y215 P22303
P17612 Q14643
O00214 P13612
Q14289 Q9ULZ2
O00470 P31270
P01011 P05067
Q9NZW5 Q15024
Q9BUZ4 P36941
P55072 Q9UBN7
O00626 P19320
Q9Y6C2 Q13287
P02751 P02458
O00213 Q8N8S7
P36897 Q70EL2
Q99717 Q13485
O60507 P46091
P61981 Q15750
O75525 Q07666
O43734 O14920
Q9Y5Y9 P60709
P19388 P62487
Q96SB4 Q07955
P24666 P35968
Q96J02 P54259
Q05513 P28329
P17275 P41182
P12931 Q9H5V8
O15294 P10636
Q13136 Q9UPW5
P23142 P05556
P55212 O76094
P10144 O95155
P49841 Q9UKA4
P26641 Q9BW27
Q9UHY8 Q96PY6
P0C0S8 O75446
P05129 P25098
Q09472 Q03181
O75525 Q9H9D4
Q8IYF1 Q15369
Q8IUX4 Q9HC16
Q9Y6G9 Q9BW27
P21796 P06396
P40426 Q6RW13
Q9HBA0 Q9UNF0
P56524 P63104
P29074 O43149
Q9BUL9 O75817
Q16254 Q14978
P63104 P19474
P19883 P22003
Q9UJY5 Q92673
Q9UKR5 Q9BTE0
Q9BRA2 P01308
Q00403 P20265
Q09472 P20823
O95870 P03905
P49639 Q99750
Q99750 Q96H86
P14859 P22570
P06493 P49459
Q9UGN5 P09874
O15117 P42768
P36575 P08100
Q9BQ16 Q92563
Q16625 P68133
Q92922 Q01201
Q9NPH3 P51617
P61981 Q8WWI1
P98174 P60953
P19338 P21741
P00533 P08581
Q9NPD3 O77932
O14763 P50591
P03372 O43524
P36873 Q12972
O14936 Q12929
P17252 P43005
O00631 O14983
P12532 P21796
O43291 Q04756
P33032 P42127
P08151 Q13627
P12830 P35568
Q8TDD1 Q92731
Q86X27 P61981
Q13158 Q05513
P01040 P09668
Q9Y5P3 Q96EQ0
P08727 P19012
Q92841 P22087
Q92597 P34897
Q8WV24 Q9BQ66
P68400 P13807
Q9NPD3 P68104
P42345 Q9UBS0
P49841 P41236
P61981 P55081
Q9UMX0 Q96DC7
Q92597 Q13200
P08758 P37268
O75925 Q8N2W9
Q96CN9 Q14134
O00459 P01133
Q06124 P30411
Q14831 P68366
P03951 P08697
Q92831 Q15361
P02794 Q9HB65
O14777 Q9P1Z2
Q9Y244 Q16322
P63261 O95084
Q8TDN2 Q14721
P98164 P06858
P42574 P51813
Q7L804 P61981
P24043 P08865
P41732 Q96QD9
Q13217 P19525
Q9UJW3 Q9UBC3
O60232 P49368
Q6XZF7 Q96F07
Q15645 O95486
O00311 Q13415
P55042 P0DP25
O95045 P08670
P43250 P35243
P30154 P13639
Q8WVM7 O15198
Q9UQM7 P14921
P35243 P25098
Q9UPR5 P63104
P22314 P16455
P62258 Q12809
P18031 P62993
P17252 Q05193
P28482 P10415
Q8NF91 P02545
Q9NS28 P50148
P42858 Q15642
P59768 O95180
P05771 P48551
P10828 P28702
P42768 P14317
Q01844 O00308
A5D8V6 O14964
P15153 P60709
Q15645 O95865
P42336 P06239
Q13326 Q14714
P45985 P53778
P17948 P16333
Q15382 P15056
O95622 P17252
P29317 P62993
Q99829 Q15007
O60506 Q8N9I0
P04629 P19174
P48549 P48051
P54259 P04406
P23945 P60903
Q13363 P42858
Q6EEV6 P04040
P49336 P24863
P06241 P06493
P68366 O60260
Q9Y262 Q9H0D6
Q15796 P58335
Q86TC9 P35609
Q9HAU4 P84022
Q9UMX0 O15198
P08579 O43719
Q96IT1 Q96L73
P60510 Q6NUP7
O60563 Q00577
P62310 Q01831
O60749 Q13705
Q06124 Q8WU20
P27797 P04114
P19174 P42680
P21673 Q9Y3Q8
Q9Y6K9 O15111
Q15375 P52797
Q01453 P40855
P18848 P17676
O75821 P11171
P52798 P45985
Q8WUM4 P00533
Q9H257 Q6ZU52
Q13361 P35556
P22681 Q9Y6Q6
Q7Z3B4 Q15834
O60760 P52790
Q9H5Q4 Q00059
P21673 Q96I25
P48729 P49810
P06239 P07766
O15372 Q15834
Q8NB12 Q13765
O00291 P42858
O75618 Q92851
P09884 P01011
P41279 Q9Y4K3
O43447 Q99633
Q16186 Q9Y5K5
Q9Y616 O43187
O00482 P01160
P49354 O75365
Q99689 O95696
P61981 O14654
Q9NPY3 Q01955
O75340 P48023
Q96S94 Q01130
Q8WTS6 P51610
Q16665 P10275
P53602 O14775
P51811 P17252
P51677 P10147
P84022 P61244
P78504 Q9H488
Q92934 P63104
O95633 P08476
Q9UNE2 P61006
P28482 Q8N5H7
Q01844 O60238
Q7L5N1 P04637
P62834 Q13158
O14576 Q9NP97
Q14442 P37287
Q9NUW8 P11387
Q00994 Q15834
P20396 P16870
P38432 Q6BCY4
P30153 O95405
Q02447 Q09472
P09429 P14316
Q86SQ0 Q14315
Q8N5M1 P06576
P28360 Q04724
Q00610 Q9UH62
Q9Y297 O15169
O15259 O75369
Q9UNE7 P25788
P30279 Q00535
P50281 P35625
P49639 Q9UKJ5
Q13277 P51809
O15162 Q86UW9
P42574 Q9UKV3
P63208 Q02224
O75800 Q9Y3Q8
P11277 P10636
P42574 Q16236
Q92823 P23467
O43427 P05230
P15884 Q13562
O75182 Q9H2S9
P56693 P55854
Q14155 Q9Y566
Q96RK0 Q9HC77
O00220 Q9UBN6
P02686 Q16539
Q9Y4Y9 O15116
Q9UIS9 O15198
Q13485 P11465
Q9UNL4 Q09472
Q00994 Q12933
Q33E94 P48378
Q9HAU4 Q9H3P7
P21926 P13987
P20151 P01011
Q5T8A7 O75691
O75052 P17600
O14920 P35568
Q08211 Q07666
P16471 O60674
P46379 Q8IZL8
Q96RT1 Q9UQ13
Q12805 P10398
Q04771 Q8TB52
P12830 P15311
Q9HCU4 P41250
Q9BZR6 Q9NQC3
O95628 P51965
P30872 O14744
Q15788 P10827
O75940 O75643
P40424 P26367
P26641 O95544
P11021 P01023
P63104 Q9Y4H2
P54259 O95967
Q96GE4 P62310
P09104 P27816
Q05516 P13994
O14686 Q15797
Q9H461 P04628
Q15796 P05412
Q00653 P56524
P39748 P27695
P62258 Q92934
P62837 Q8NG27
P25940 P20908
Q05586 Q13224
O75531 P42166
P34741 Q03167
Q96KN3 P14653
P62330 P27449
P49768 P12830
Q86UL8 P35222
Q12968 P01100
Q9UGN5 P49450
P28482 Q13322
Q5FBB7 P62424
P01111 Q9P212
P03950 Q15904
O43516 P16333
O15519 O43353
P19012 Q5T5P2
Q96SB4 Q15424
Q14192 P05107
Q9Y3Y4 O00512
P63104 P30291
Q9HAJ7 Q99689
P07948 P06493
P10276 P48552
Q9H3S1 Q96D42
P55771 P28360
Q53HV7 Q93062
Q01892 P17676
O43719 P08621
O95777 P52209
P14672 Q8WVX9
Q8IZH2 B2RD01
Q9NR34 O15198
O95343 Q04724
Q9Y3D6 O00429
Q9P2A4 Q13177
Q8IXK0 P18124
Q9UBW7 P17480
P49023 P16581
Q9UI14 P51116
P78317 P10275
O15144 P59998
Q07890 P62993
Q96D15 P29122
Q13503 Q92734
Q9BX70 Q96ID5
Q9BXS5 P11279
P10646 P39900
O15151 Q09472
Q15047 P50616
O15169 Q6ZNA4
Q07955 P08621
P40818 P27348
Q9H190 Q9ULB1
P20023 P08133
Q9Y6W6 P53779
O60583 P06400
Q12834 P30260
P17612 Q04206
Q02818 P09471
P51451 P12318
P11362 P05230
Q14680 P30305
Q15596 Q92841
Q07960 Q6STE5
P04216 P06241
P0CG47 P10244
O75916 P11488
P52434 P19387
Q9Y5M8 Q96JB5
Q92994 P20226
P14625 P04114
O14908 Q13641
P19419 P62993
P04637 O95376
Q12933 Q15560
P35626 P35372
Q9UPR5 P62258
Q8N4C8 P46821
O75496 P31270
Q13115 P27361
P05106 P08648
Q02447 P06400
P09237 Q99075
O43143 P31946
Q9Y618 P10589
P98082 P41240
P11021 Q9GZR7
P49335 Q03052
P46821 P49841
P02100 P69905
Q9BVI4 Q9Y3Q8
P39748 P24941
Q13415 Q13416
P19012 Q9NTK1
P00747 P08254
O95257 P03372
P49901 O15162
P49335 P20264
P19012 Q9P2A4
P62070 Q9HAU4
P17612 P19838
P47756 Q9P287
Q9Y2H0 Q05586
Q9NVA2 Q9UHD8
Q15113 P02458
P68400 P08047
Q7M4L6 P16234
P27487 P51671
P08567 Q14642
Q13322 P07949
O75312 Q96SN8
O43294 Q14289
Q15811 Q12840
Q05209 P46379
Q14789 P35080
Q13438 Q9H6Z9
Q96CV9 Q9HA65
Q8N5G2 O15198
Q9Y232 Q13547
P36542 P00533
Q13535 P13010
P31942 Q9UKR5
P00742 P16403
Q04724 Q9NTW7
Q99683 O75340
P20823 P11274
P28074 Q03519
Q99961 P85298
P23582 P17342
P55854 O60229
Q8N488 P25490
Q15303 Q13425
Q66K89 Q96KQ7
P12757 P63279
Q5MNZ9 Q92731
P21291 P12814
O60603 Q9BXR5
Q92973 P52948
Q9BX66 P49023
P43403 O43516
O00330 Q09472
P04437 Q9UJU2
Q9Y4Y9 Q14103
O95571 Q04206
P52564 Q14765
P17612 P47736
O14981 P20226
Q9Y6Q9 Q92731
Q15149 P68032
Q9GZR1 P63165
P35968 P16333
P00533 P09496
Q00059 P00491
Q00613 P49137
P45983 P78527
P62316 P00533
Q12888 P62805
P0DP25 P49190
P50616 Q99717
P13686 Q05516
Q9BQY4 Q93062
Q9UIA9 O43592
P04792 Q5T3J3
P53667 Q02297
Q00577 P06400
Q05513 P67870
O00231 Q9H7U1
P42574 P61289
Q8WUH2 P36896
Q9UIQ6 Q9H2K2
Q04637 P52298
Q13501 P24468
P08697 P00488
Q99502 P04899
P47736 P55196
Q9H444 Q7LBR1
P63316 P19237
P98161 Q13563
Q5VWK5 Q9NPF7
Q9NWA0 Q9ULK4
Q92597 P11940
Q8IWU2 Q15078
Q9P0L0 P63027
Q05516 Q96HS1
P06241 Q99704
O14879 Q05D60
O14980 P46527
P30154 P35613
O14978 P57086
O00585 Q9NRR5
Q15700 P35499
P06858 P11597
P00966 P10398
Q13485 Q96PU4
Q86YV9 Q9UPZ3
O60603 O43353
Q99608 Q8NG27
Q9Y6J8 P36897
P26641 Q7L5D6
P06241 P11137
Q9UMX0 P42345
Q09028 Q9UK53
Q05066 Q15599
P27348 Q9H0B6
Q9UJU6 Q92918
O15399 P01112
O00459 P04626
O15524 P35568
P28482 Q9P1Z2
Q96ST3 Q9UKV0
Q13393 P61764
P49910 P13994
Q99952 Q13480
Q02750 P55211
P09466 P84022
Q7Z6J0 Q16584
O00339 Q01955
Q07890 P46109
P61978 Q5VWX1
O14924 Q00975
P50591 Q5RL73
Q07021 Q05513
Q14500 Q9Y4J8
P05129 P11388
Q06190 P09429
P21462 P0DJI8
P0DP25 Q9UM54
Q08752 Q9HAU4
O00238 Q96B97
O95886 Q14289
Q9Y3C7 Q13310
P54253 Q15942
P36575 P25105
P04629 P20936
P37268 Q15041
Q92793 Q01892
O15265 P62191
P11802 P49715
O15018 P01034
Q96PE3 P27986
Q3L8U1 P03372
P08294 Q9UBX5
O00507 P10636
P28482 Q05513
Q12789 Q9BTY7
Q96SB4 P02686
Q01780 Q9Y333
P17480 O15446
P28328 Q9UKR5
P33991 P25205
P10721 P22681
Q13322 Q02750
Q9BPU6 O14531
Q9Y6R4 P52564
Q9NV92 Q96J02
Q96IP4 P08572
Q9NV92 O00308
Q99466 Q15796
Q15388 Q8NEY8
P55036 P0CG47
Q16849 O14522
P05771 P11388
P41273 Q07011
Q12933 P25942
P41220 Q8N6T3
O14576 Q96FJ2
P42574 P60953
P19174 P25774
P14373 P29590
O95831 P42574
Q8TBZ2 P13861
P53621 P09619
O96019 Q9Y4A5
Q96ST3 Q9H2S9
P17813 P12643
Q92882 Q16637
Q96L73 P19793
Q96A23 Q01082
P07996 P05106
Q08345 P05997
P54760 O75056
O75558 Q9BQD3
O15551 O00501
P59768 Q06187
Q86XR7 O43187
Q13501 P42261
P68400 O75379
P49354 P49454
Q15599 P47900
P51532 Q92922
P23219 Q02818
Q00587 Q9BPZ7
P26010 P19320
Q5SW96 P05549
Q9Y624 Q8TEW0
P49903 Q96ID5
P43364 Q05516
Q13177 O60504
P51692 P01589
O95997 Q12834
P19012 Q6PKC3
Q04724 Q15102
Q99814 Q9H6Z9
Q9P2K3 Q9Y2I6
Q9BQ66 Q14781
P61764 Q16623
P08237 P29475
Q9UKT4 Q12834
P36897 Q15796
P17612 O43566
P57086 O95125
O14893 Q01130
Q12778 P03372
Q13263 P04150
O15379 P48552
P62258 Q00994
O94829 P63279
P49746 P35442
Q9HAP6 P48050
P15153 Q15797
Q9BQ66 Q6UY11
Q6PIZ9 P20963
Q9NUQ8 Q96GM8
Q92834 Q14203
O95831 Q15047
Q12923 Q00994
O00257 Q13363
P16885 Q9H400
Q9H8T0 P31749
Q15650 P03372
Q02241 Q9H0H5
Q16611 P21796
P42226 Q71DI3
Q08211 Q16637
P05771 Q9UQ80
P45983 P28562
P14672 P51665
O95944 O43914
Q8N4C8 P63104
O96006 Q9HCN4
Q8IVH8 Q99962
Q9P2A4 Q96EV8
Q99705 P20382
Q9NWA0 Q96HR3
Q5RKV6 Q96B26
Q9H0B6 Q9UPT6
O76041 P60709
Q96KG7 P56524
P08670 Q9UGL9
Q969H4 Q13188
P17612 O00418
P10451 P24593
Q9UJU2 P35222
Q16539 Q14934
Q8IY37 O75051
O14576 P63167
Q9Y2N7 Q9GZT9
P27361 P23443
P54727 Q01831
Q6EEV6 Q15427
Q00535 Q00536
P07737 P55196
P98161 Q6VMQ6
P20336 P26374
P29350 Q92734
Q12840 Q15596
Q01826 Q92831
Q13485 P46779
P04179 Q9UGY1
Q04917 Q99759
P15336 P10275
Q9BYV2 Q969Q1
P54259 Q7Z7M0
Q8N3X1 Q07666
Q15075 O60784
Q15797 Q9Y3M8
Q9UGM3 Q8IWL2
P16333 Q16620
Q14CM0 Q9NRP7
P45973 Q9NQS7
P68400 Q13547
Q9BS34 Q96EK5
Q07960 P04035
Q05586 P21728
P04637 Q03468
P32243 P54253
P41594 Q86YM7
P12757 P26641
P04156 P02649
Q14676 O60934
Q13163 P41743
P40425 P17481
P30874 P29350
Q96D09 P42858
P29350 P24394
Q12959 O75084
Q14031 P07585
P43351 P27694
P06493 P04183
Q9Y2I6 Q9BSW7
P06493 P39748
P67775 Q13362
Q92990 P62942
Q16629 Q16630
Q9UBC9 P07476
P61956 Q13569
P32248 P46092
P31942 Q9BVJ6
P10321 P11021
O75525 Q13242
P36897 Q5T6F0
Q9Y2X7 Q12756
P24666 P54762
Q12988 Q9Y3C7
P32856 O14795
Q99578 P01112
P06858 P27797
Q9NWA0 Q6P2C8
P19174 P04626
Q15047 Q14181
P59665 P02746
Q12962 P03372
P47712 P39877
O60260 O14818
Q16543 Q00526
Q14721 Q9UIX4
P0CG47 Q16620
P04637 Q13190
Q9BWV1 P19022
P25490 P08047
Q58WW2 Q15796
Q16666 P41134
Q9P2M1 Q9BWF3
P41235 Q12796
Q02535 P36956
Q96BH3 Q14511
P05129 P41180
Q9P086 Q96G25
Q15596 P04150
P68400 P42575
P84022 P98082
P48552 P35609
Q9UPV9 P12757
Q9NZR2 Q03405
Q14999 P63208
Q9UNY4 P43243
O75925 P63279
P05305 P25101
Q9UDY2 Q16625
P09769 P14317
Q93096 P68363
Q03431 P62873
Q07889 P15941
P17252 P15172
P02788 P0DP25
Q86WV1 P06239
P61313 Q7L5N1
O95983 Q9UBB5
Q9NRD5 Q9Y3R0
O76036 P13987
O76081 P63096
Q7Z7J9 Q13224
Q99062 P06239
Q8N2H9 Q9Y4K3
Q96QF0 Q92930
P42574 Q14005
Q13509 Q969X0
O75381 Q96G25
P19419 Q92793
O75909 Q93062
Q15599 P17612
Q12851 Q12933
Q99708 Q13363
O95373 P09132
P31749 P49840
O60674 P42224
Q15910 Q9NYS7
P84022 Q9Y2T1
P24593 Q9NRX1
P12956 Q9HBL7
P31431 P21741
P54257 Q9H7E9
Q9NPC6 P16298
Q06190 P53041
Q9P2S2 O14936
Q9BQI9 P10276
P21926 P15391
Q9Y6X2 P52926
Q15843 Q13616
Q9P0L9 P19429
P17028 Q15047
Q9UBU9 P52948
P07339 P05067
O60674 P06241
Q13867 Q8WVZ9
P31946 P68400
Q9ULB5 P55289
P01375 P09603
P42574 P27708
O75056 P20908
Q06187 P78356
Q15796 Q12955
Q7Z5L9 P14316
Q9P2H0 Q9Y2X7
Q13509 Q9P1Y5
P11226 Q9NPY3
P50995 O15162
Q9H5Q4 O00411
P57073 Q99081
Q9NSB8 P21817
Q9H4G0 P35462
Q00169 P43146
P60022 P54257
Q96G97 Q9NZ43
Q15717 Q92973
O43915 Q13797
Q9NQS3 P55196
